event_id,waveform_file,station,origin_time,datetime,s_arrival_time,p_arrival_time,latitude,longitude,depth,back_azimuth,snr_horizontal,rectilinearity_jurkevics,incidence_eigenvalue_jurkevics,magnitude
49802,passing_waveforms_data_nonlinloc_axas1_apr_14_jun_01/waveforms/event_2015-04-14T00:02:49.408512Z.mseed,AXAS1,2015-04-14T00:02:49.408512Z,2015-04-14T00:02:49.408512Z,1.241488,0.676488,45.939012,-130.01712,0.58125,294.38867687327274,2.991064279938892,0.9399239181002655,14.385520451371509,0.0
49805,passing_waveforms_data_nonlinloc_axas1_apr_14_jun_01/waveforms/event_2015-04-14T00:08:55.608854Z.mseed,AXAS1,2015-04-14T00:08:55.608854Z,2015-04-14T00:08:55.608854Z,2.641146,1.296146,45.972028,-129.995551,1.70625,4.594454958780645,2.3809182106677476,0.9669103189887428,23.93609195962119,0.0
49810,passing_waveforms_data_nonlinloc_axas1_apr_14_jun_01/waveforms/event_2015-04-14T00:23:07.879393Z.mseed,AXAS1,2015-04-14T00:23:07.879393Z,2015-04-14T00:23:07.879393Z,1.290607,0.665607,45.927443,-129.973728,0.94375,109.63824555813892,2.977036665978833,0.9750809533170706,8.384754497034459,0.0
49812,passing_waveforms_data_nonlinloc_axas1_apr_14_jun_01/waveforms/event_2015-04-14T00:27:05.330303Z.mseed,AXAS1,2015-04-14T00:27:05.330303Z,2015-04-14T00:27:05.330303Z,1.129697,0.559697,45.942469,-129.985766,0.5375,47.35582554147757,2.1445861056362676,0.9908065583443818,6.8076010544290355,0.0
49815,passing_waveforms_data_nonlinloc_axas1_apr_14_jun_01/waveforms/event_2015-04-14T00:29:35.213283Z.mseed,AXAS1,2015-04-14T00:29:35.213283Z,2015-04-14T00:29:35.213283Z,1.201717,0.561717,45.94254,-129.984245,1.05625,50.16423655071458,3.417745353045514,0.9899976342145483,6.248605804202977,0.0
49816,passing_waveforms_data_nonlinloc_axas1_apr_14_jun_01/waveforms/event_2015-04-14T00:30:00.728901Z.mseed,AXAS1,2015-04-14T00:30:00.728901Z,2015-04-14T00:30:00.728901Z,1.161099,0.601099,45.942822,-129.990331,1.20625,34.72639388810595,2.2306175901949077,0.9701847070351457,6.174782342624674,0.0
49818,passing_waveforms_data_nonlinloc_axas1_apr_14_jun_01/waveforms/event_2015-04-14T00:30:13.320074Z.mseed,AXAS1,2015-04-14T00:30:13.320074Z,2015-04-14T00:30:13.320074Z,1.199926,0.569926,45.940564,-129.981205,1.34375,61.676815150584446,3.6741506327159987,0.9950403037792783,7.101666978868997,0.0
49819,passing_waveforms_data_nonlinloc_axas1_apr_14_jun_01/waveforms/event_2015-04-14T00:30:19.012945Z.mseed,AXAS1,2015-04-14T00:30:19.012945Z,2015-04-14T00:30:19.012945Z,1.217055,0.567055,45.940847,-129.981408,1.25625,60.4228884412737,3.6427811033903987,0.98809333502703,8.471987236651318,0.0
49824,passing_waveforms_data_nonlinloc_axas1_apr_14_jun_01/waveforms/event_2015-04-14T00:31:53.404193Z.mseed,AXAS1,2015-04-14T00:31:53.404193Z,2015-04-14T00:31:53.404193Z,1.215807,0.590807,45.941693,-129.986072,0.35625,49.30265471164249,2.2732468552087886,0.9599643570499369,8.612439997005286,0.0
49825,passing_waveforms_data_nonlinloc_axas1_apr_14_jun_01/waveforms/event_2015-04-14T00:32:01.878143Z.mseed,AXAS1,2015-04-14T00:32:01.878143Z,2015-04-14T00:32:01.878143Z,1.207857,0.552857,45.941693,-129.983232,1.09375,54.73418390868258,3.356901750017647,0.9858400730482259,5.331962855271183,0.0
49826,passing_waveforms_data_nonlinloc_axas1_apr_14_jun_01/waveforms/event_2015-04-14T00:32:10.375646Z.mseed,AXAS1,2015-04-14T00:32:10.375646Z,2015-04-14T00:32:10.375646Z,1.259354,0.629354,45.939859,-129.978772,1.44375,66.9600501414566,2.355120378271034,0.9886835292017608,8.43469056223075,0.0
49828,passing_waveforms_data_nonlinloc_axas1_apr_14_jun_01/waveforms/event_2015-04-14T00:32:30.850309Z.mseed,AXAS1,2015-04-14T00:32:30.850309Z,2015-04-14T00:32:30.850309Z,1.149691,0.539691,45.941623,-129.985768,0.5875,50.192719495092895,3.265795913973144,0.9901985827766727,6.554139030878678,0.0
