event_id,datetime,phi,dt,phi_error,dt_error,quality,success
294_73250,2015-04-20T10:44:39.499000Z,-73.89625060109495,0.02,52.0,0.135,0.9685730319472645,True
294_73251,2015-04-20T10:56:31.885000Z,58.82513801159996,0.04,54.0,0.095,0.0,True
294_73253,2015-04-20T11:07:53.258000Z,16.00454780642559,0.19,52.0,0.075,0.0,True
294_73254,2015-04-20T11:12:17.101000Z,-72.82111129986083,0.09,51.0,0.06,1.0,True
294_73255,2015-04-20T11:12:54.190000Z,-70.13012053039512,0.02,9.0,0.005,0.9685730319472645,True
294_73256,2015-04-20T11:24:39.199000Z,-82.97706615923744,0.2,50.0,0.03,0.053922979670755544,True
294_73257,2015-04-20T11:34:57.823000Z,2.525415707056709,0.15,48.0,0.03,0.0,True
294_73258,2015-04-20T11:35:10.460000Z,-88.7001911305606,0.05,50.0,0.125,-0.9528595479208969,True
294_73260,2015-04-20T11:49:40.119000Z,87.11773247510735,0.09,50.0,0.04,0.0327587914302061,True
294_73261,2015-04-20T11:50:36.390000Z,39.549812655159485,0.04,14.0,0.005,0.0,True
294_73262,2015-04-20T11:51:06.218000Z,-1.5508823439394064,0.14,48.0,0.1,0.0,True
294_73263,2015-04-20T11:58:10.974000Z,87.57706729125186,0.04,58.0,0.12,0.8428651597363228,True
294_73264,2015-04-20T12:01:04.720000Z,15.550082243330621,0.25,7.0,0.005,0.7715538262062863,True
294_73265,2015-04-20T12:02:27.008000Z,-74.25425572326299,0.02,10.0,0.005,1.0,True
294_73267,2015-04-20T12:04:50.695000Z,-84.68783295943223,0.06,48.0,0.12,0.0,True
294_73268,2015-04-20T12:06:18.605000Z,-81.90884409779608,0.03,52.0,0.125,0.09446148618625827,True
294_73269,2015-04-20T12:06:36.352000Z,-63.37154115610019,0.12,55.0,0.05,0.0,True
294_73270,2015-04-20T12:06:55.298000Z,-0.896437960004846,0.13,54.0,0.03,0.0,True
294_73271,2015-04-20T12:08:29.602000Z,7.860981252401189,0.15,56.0,0.09,-0.3710679245295597,True
294_73272,2015-04-20T12:08:48.471000Z,-60.293265663797,0.21,54.0,0.09,0.0,True
294_73273,2015-04-20T12:11:19.147000Z,-60.58359282351648,0.09,17.0,0.005,0.2928932188134524,True
294_73274,2015-04-20T12:12:00.227000Z,-71.18836346319927,0.03,6.0,0.005,0.9685730319472645,True
294_73276,2015-04-20T12:13:38.343000Z,59.826391067698864,0.05,58.0,0.115,0.0,True
294_73277,2015-04-20T12:13:49.436000Z,16.731198139052452,0.14,51.0,0.03,0.0,True
294_73279,2015-04-20T12:19:47.849000Z,-85.50839406381567,0.02,50.0,0.105,0.0,True
294_73282,2015-04-20T12:25:41.543000Z,3.6137023518119804,0.2,52.0,0.03,-0.8585786437626906,True
294_73283,2015-04-20T12:25:54.677000Z,11.301972650647144,0.15,52.0,0.095,-0.34040790757085193,True
294_73284,2015-04-20T12:29:49.242000Z,-59.59066504771096,0.03,12.0,0.005,0.9057190958417937,True
294_73285,2015-04-20T12:31:25.073000Z,-53.26429515084499,0.18,57.0,0.04,0.0,True
294_73287,2015-04-20T12:33:32.120000Z,5.606899331834029,0.16,50.0,0.1,0.0,True
294_73289,2015-04-20T12:34:58.122000Z,74.21543399464696,0.02,53.0,0.13,1.0,True
294_73290,2015-04-20T12:35:17.706000Z,-78.38116195991552,0.02,8.0,0.05,-0.5750817072006013,True
294_73291,2015-04-20T12:35:41.826000Z,-75.9555345057791,0.02,13.0,0.015,-0.5750817072006013,True
294_73293,2015-04-20T12:45:35.608000Z,-6.799470833768169,0.03,8.0,0.005,0.0,True
294_73294,2015-04-20T12:52:58.669000Z,-0.20671858576184832,0.01,50.0,0.13,-0.7957247076572196,True
294_73295,2015-04-20T12:53:24.201000Z,-66.98790047097873,0.03,52.0,0.095,0.8742921277890582,True
294_73297,2015-04-20T12:54:27.811000Z,-83.32615962893613,0.06,49.0,0.085,0.0,True
294_73298,2015-04-20T12:54:58.061000Z,82.26070169638353,0.1,43.0,0.035,-0.890005611815426,True
294_73299,2015-04-20T12:55:48.617000Z,22.034292705945745,0.04,6.0,0.005,0.0327587914302061,True
294_73300,2015-04-20T12:57:19.222000Z,-87.7064000475857,0.06,26.0,0.01,-0.4105348731243983,True
294_73301,2015-04-20T12:59:24.000000Z,45.100014357821465,0.25,12.0,0.005,0.8825791572122408,True
294_73303,2015-04-20T13:01:39.313000Z,40.759308464867445,0.26,9.0,0.005,0.9315145106291499,True
294_73305,2015-04-20T13:03:32.515000Z,-42.282163737922076,0.03,16.0,0.005,0.5600224472617037,True
294_73306,2015-04-20T13:04:15.453000Z,-54.68861039008152,0.03,16.0,0.005,1.0,True
294_73307,2015-04-20T13:04:57.629000Z,-88.7770820737436,0.06,10.0,0.005,0.0,True
294_73310,2015-04-20T13:07:02.949000Z,-83.20746722116252,0.05,53.0,0.1,-0.9214325798681613,True
294_73311,2015-04-20T13:07:13.772000Z,-81.95565262752041,0.05,8.0,0.01,-0.9214325798681613,True
294_73312,2015-04-20T13:11:27.812000Z,9.67475046763741,0.14,48.0,0.035,0.0,True
294_73314,2015-04-20T13:12:48.073000Z,75.5172299412041,0.01,27.0,0.005,0.9371460638945291,True
294_73317,2015-04-20T13:14:46.268000Z,-61.17423910546711,0.02,6.0,0.005,1.0,True
294_73318,2015-04-20T13:15:57.922000Z,-2.078006323149168,0.01,48.0,0.01,-0.9528595479208969,True
294_73319,2015-04-20T13:19:23.972000Z,-85.9349882559278,0.03,14.0,0.005,0.9685730319472645,True
294_73320,2015-04-20T13:21:56.163000Z,-81.90843794182689,0.05,4.0,0.005,0.0,True
294_73323,2015-04-20T13:37:54.577000Z,7.085067031158417,0.2,54.0,0.07,0.0,True
294_73325,2015-04-20T13:56:11.679000Z,-60.10319775041154,0.03,7.0,0.005,0.0,True
294_73327,2015-04-20T13:59:17.232000Z,31.25002319745238,0.05,12.0,0.005,-0.5527864045000421,True
294_73328,2015-04-20T14:02:28.808000Z,50.07829052297586,0.04,19.0,0.005,0.0,True
294_73329,2015-04-20T14:05:54.080000Z,-77.96820172423975,0.02,14.0,0.005,0.9685730319472645,True
294_73330,2015-04-20T14:06:42.282000Z,8.611940779581516,0.15,51.0,0.09,-0.890005611815426,True
