event_id,datetime,phi,dt,phi_error,dt_error,quality,success
349_87000,2015-05-11T09:38:42.977000Z,50.57713186533516,0.1,20.0,0.015,0.9685730319472645,True
349_87001,2015-05-11T09:44:18.553000Z,33.96146978859542,0.09,26.0,0.035,-0.7642977396044842,True
349_87005,2015-05-11T12:19:56.650000Z,-6.709773873330903,0.01,7.0,0.005,0.0,True
349_87008,2015-05-11T13:16:36.282000Z,-40.671339480121105,0.03,14.0,0.01,0.6775862638100687,True
349_87011,2015-05-11T14:29:32.582000Z,27.90172573261094,0.06,14.0,0.005,-0.31398448709186066,True
349_87016,2015-05-11T15:49:15.249000Z,-63.513194977055036,0.03,53.0,0.1,-0.6071628993408069,True
349_87021,2015-05-11T17:03:00.780000Z,2.098256702029289,0.01,46.0,0.145,-0.9842865159736323,True
349_87022,2015-05-11T17:07:25.016000Z,-3.497286051566789,0.2,49.0,0.01,0.0,True
349_87023,2015-05-11T17:09:46.040000Z,-1.6428020631602749,0.01,56.0,0.135,0.0,True
349_87026,2015-05-11T17:43:33.540000Z,-84.4856630175093,0.08,51.0,0.14,-0.9214325798681613,True
349_87029,2015-05-11T18:53:47.480000Z,-80.0196331364379,0.1,53.0,0.035,-0.9214325798681613,True
349_87035,2015-05-11T19:27:36.927000Z,-87.24207732526065,0.07,6.0,0.005,0.0110486911085943,True
349_87036,2015-05-11T19:35:09.020000Z,-38.3035324132498,0.03,12.0,0.005,0.9371460638945291,True
349_87038,2015-05-11T19:42:54.460000Z,-67.72604571310916,0.02,51.0,0.03,0.5914494153144392,True
349_87039,2015-05-11T19:46:05.280000Z,-5.48559050618735,0.01,7.0,0.005,-0.9528595479208969,True
349_87040,2015-05-11T20:09:43.338000Z,5.33989290565421,0.01,49.0,0.005,-0.8271516757099551,True
349_87045,2015-05-11T21:02:27.407000Z,6.983364645715255,0.17,50.0,0.015,-0.7500480630591773,True
349_87053,2015-05-11T22:05:30.953000Z,4.524181567326707,0.01,48.0,0.015,-0.9214325798681613,True
