event_id,datetime,phi,dt,phi_error,dt_error,quality,success
185_46000,2015-03-27T10:54:59.101000Z,-79.10168378006603,0.03,16.0,0.01,0.9057190958417937,True
185_46001,2015-03-27T10:57:15.613000Z,-86.16172086508789,0.08,57.0,0.05,0.1825377080467674,True
185_46002,2015-03-27T10:59:07.985000Z,-79.19733920234086,0.02,10.0,0.005,0.0327587914302061,True
185_46003,2015-03-27T11:00:56.803000Z,-85.25992838006687,0.05,54.0,0.11,-0.8585786437626906,True
185_46004,2015-03-27T11:06:35.585000Z,17.63377313961803,0.17,62.0,0.06,0.0,True
185_46005,2015-03-27T11:20:43.663000Z,-66.16722815206424,0.03,34.0,0.01,0.9685730319472645,True
185_46007,2015-03-27T11:22:46.580000Z,-75.67638146923224,0.03,9.0,0.005,0.2594629909799274,True
185_46008,2015-03-27T11:42:24.482000Z,4.418841661992701,0.2,55.0,0.04,-0.4016483547628329,True
185_46010,2015-03-27T12:50:28.176000Z,-83.41631936025772,0.02,7.0,0.005,0.9371460638945291,True
185_46011,2015-03-27T13:14:15.756000Z,-2.9188776299758388,0.17,55.0,0.02,-0.7202171557863644,True
185_46012,2015-03-27T13:25:58.922000Z,-73.66559065845331,0.02,17.0,0.005,0.8114381916835873,True
185_46013,2015-03-27T13:27:48.948000Z,-34.677476242140074,0.02,13.0,0.005,0.30860670283982017,True
185_46014,2015-03-27T13:36:24.371000Z,-81.22550398768328,0.04,49.0,0.095,-0.9842865159736323,True
185_46015,2015-03-27T13:44:48.208000Z,2.902324913257985,0.02,51.0,0.135,0.0,True
185_46016,2015-03-27T13:45:09.527000Z,10.215771508710702,0.13,53.0,0.09,0.0,True
185_46017,2015-03-27T13:47:40.954000Z,-81.54107751179413,0.02,5.0,0.005,0.0,True
185_46019,2015-03-27T13:53:35.980000Z,53.8665700678018,0.08,75.0,0.13,0.0,True
185_46020,2015-03-27T13:53:52.908000Z,-2.63838815383059,0.03,47.0,0.01,-0.4862387545912492,True
185_46022,2015-03-27T13:57:13.400000Z,-73.61091223879754,0.05,53.0,0.1,0.0,True
185_46023,2015-03-27T13:58:27.816000Z,-1.3975861033912338,0.03,23.0,0.005,0.46574154310349747,True
185_46025,2015-03-27T14:01:22.891000Z,-68.86714035173645,0.02,48.0,0.085,0.0,True
185_46026,2015-03-27T14:08:33.685000Z,3.6483843575739456,0.24,50.0,0.135,0.7334997625832016,True
185_46027,2015-03-27T14:11:29.093000Z,-8.389502698494567,0.01,58.0,0.145,-0.7014438034990133,True
