event_id,datetime,phi,dt,phi_error,dt_error,quality,success
199_49500,2015-03-30T12:22:13.547000Z,-81.09025850923013,0.01,50.0,0.01,0.0,True
199_49502,2015-03-30T12:23:34.158000Z,-81.72728847790484,0.03,18.0,0.01,-0.7014438034990133,True
199_49503,2015-03-30T12:24:43.145000Z,-65.23211008219369,0.16,56.0,0.03,-0.7821590759065769,True
199_49505,2015-03-30T12:29:27.923000Z,-85.26312255559651,0.03,57.0,0.125,0.0,True
199_49506,2015-03-30T12:31:31.599000Z,30.09020369665734,0.16,52.0,0.025,0.0,True
199_49507,2015-03-30T12:33:35.929000Z,37.806028091704405,0.02,56.0,0.145,0.0,True
199_49508,2015-03-30T12:34:12.738000Z,19.224888308484708,0.17,51.0,0.025,-0.9842865159736324,True
199_49509,2015-03-30T12:34:38.007000Z,73.17665788570389,0.04,65.0,0.1,0.7800112236308518,True
199_49510,2015-03-30T12:34:56.311000Z,19.698422369666133,0.02,81.0,0.105,0.0,True
199_49511,2015-03-30T12:35:48.524000Z,-83.3996243312223,0.12,53.0,0.01,-0.9214325798681613,True
199_49514,2015-03-30T12:43:59.020000Z,-80.4089465765478,0.03,6.0,0.005,0.9371460638945291,True
199_49515,2015-03-30T12:44:58.754000Z,-64.22709061542548,0.03,16.0,0.01,0.8742921277890582,True
199_49516,2015-03-30T12:45:29.756000Z,72.18314027122219,0.04,57.0,0.1,0.9057190958417937,True
199_49517,2015-03-30T12:48:55.630000Z,-76.50771992224406,0.03,15.0,0.01,1.0,True
199_49519,2015-03-30T12:53:47.937000Z,-77.36169952643945,0.08,52.0,0.055,0.0,True
199_49521,2015-03-30T12:54:34.922000Z,-79.38569551759349,0.04,53.0,0.1,0.7634807449176889,True
199_49523,2015-03-30T12:55:36.360000Z,86.63078053221625,0.04,6.0,0.005,-0.4817973845904636,True
199_49525,2015-03-30T12:57:20.349000Z,19.670272798764813,0.05,50.0,0.09,-0.8585786437626906,True
199_49526,2015-03-30T12:58:07.671000Z,-3.020208745769537,0.16,48.0,0.135,0.0,True
199_49527,2015-03-30T12:59:10.614000Z,-84.29004247833439,0.03,13.0,0.005,0.9057190958417937,True
199_49528,2015-03-30T13:00:28.166000Z,-83.22426116750319,0.06,52.0,0.07,0.0,True
199_49529,2015-03-30T13:00:57.964000Z,-7.917579080834116,0.15,56.0,0.105,-0.9842865159736324,True
199_49530,2015-03-30T13:01:31.011000Z,9.368340358965952,0.17,51.0,0.115,0.0,True
199_49531,2015-03-30T13:05:11.961000Z,83.88625136992766,0.04,12.0,0.005,0.24952689818807638,True
199_49532,2015-03-30T13:06:13.199000Z,9.543581599192635,0.2,4.0,0.005,0.9685730319472645,True
199_49533,2015-03-30T13:07:08.568000Z,-59.24161921072698,0.03,63.0,0.115,0.8742921277890582,True
