event_id,datetime,phi,dt,phi_error,dt_error,quality,success
390_97250,2018-09-07T09:58:05.418000Z,-51.05196508484164,0.02,56.0,0.12,0.9057190958417937,True
390_97253,2018-09-07T10:01:56.101000Z,-77.50542566601882,0.09,53.0,0.03,0.0,True
390_97254,2018-09-07T10:02:18.607000Z,-60.52516136509854,0.03,20.0,0.005,0.9057190958417937,True
390_97255,2018-09-07T10:10:15.322000Z,15.276502833571044,0.05,48.0,0.085,0.0,True
390_97256,2018-09-07T10:24:07.803000Z,15.110680519599896,0.05,56.0,0.135,-0.7957247076572196,True
390_97260,2018-09-07T10:25:14.490000Z,83.09455895814824,0.05,48.0,0.1,0.0,True
390_97261,2018-09-07T10:25:26.233000Z,12.003561593243319,0.19,54.0,0.145,0.20034719069009166,True
390_97262,2018-09-07T10:26:29.294000Z,12.616830467479588,0.17,7.0,0.005,0.9168109669192297,True
390_97265,2018-09-07T10:27:06.730000Z,-33.833177696799225,0.05,59.0,0.095,-0.7167211381337342,True
390_97266,2018-09-07T10:28:21.009000Z,-47.235936836163916,0.02,11.0,0.005,0.0,True
390_97267,2018-09-07T10:30:10.356000Z,18.15330474169025,0.17,55.0,0.11,-0.38155358293505404,True
390_97269,2018-09-07T10:31:48.967000Z,-74.144795343964,0.02,60.0,0.095,0.022443206790205283,True
390_97272,2018-09-07T11:07:02.191000Z,10.647889125497386,0.12,65.0,0.06,0.0,True
390_97273,2018-09-07T11:08:34.000000Z,-84.03478216590452,0.05,8.0,0.005,0.053922979670755544,True
390_97274,2018-09-07T11:16:58.611000Z,18.504609398044465,0.05,54.0,0.095,0.0,True
390_97275,2018-09-07T11:20:49.996000Z,-35.12426178827934,0.02,54.0,0.13,-0.8271516757099551,True
390_97276,2018-09-07T11:28:21.238000Z,-80.03171358592152,0.17,4.0,0.005,-0.8900056118154259,True
390_97277,2018-09-07T11:28:47.729000Z,56.51831663915118,0.02,8.0,0.005,1.0,True
390_97278,2018-09-07T11:37:31.673000Z,-56.597318434969566,0.07,11.0,0.005,0.9685730319472645,True
390_97279,2018-09-07T12:00:08.130000Z,-70.45945020300178,0.02,14.0,0.005,0.6543033514199101,True
390_97280,2018-09-07T12:14:27.862000Z,19.158635661779385,0.04,52.0,0.1,0.0,True
390_97281,2018-09-07T12:14:55.800000Z,6.613261743183841,0.02,49.0,0.105,-0.9842865159736323,True
390_97282,2018-09-07T12:15:21.801000Z,22.17175428135812,0.04,60.0,0.12,0.9685730319472645,True
390_97284,2018-09-07T12:33:33.033000Z,-76.60272385190325,0.08,52.0,0.07,0.4468803402294479,True
390_97285,2018-09-07T12:34:19.577000Z,-87.11935243895687,0.12,51.0,0.055,0.0110486911085943,True
390_97287,2018-09-07T14:49:16.508000Z,65.46853390446915,0.02,14.0,0.005,0.5661683776587858,True
390_97288,2018-09-07T15:35:21.617000Z,-59.95398181670248,0.03,11.0,0.035,-0.890005611815426,True
390_97289,2018-09-07T16:28:15.540000Z,16.594137061597564,0.05,7.0,0.005,0.8428651597363228,True
390_97290,2018-09-07T16:28:34.638000Z,-75.87332981286477,0.02,6.0,0.005,0.5269614898353778,True
390_97291,2018-09-07T16:41:57.640000Z,21.735685377915388,0.25,57.0,0.145,0.2864209492085723,True
390_97293,2018-09-07T17:58:54.874000Z,10.975652498178874,0.01,10.0,0.005,0.0,True
390_97294,2018-09-07T18:10:01.317000Z,-73.11811717976121,0.07,51.0,0.13,-0.9842865159736323,True
390_97295,2018-09-07T18:12:47.422000Z,22.600778547865048,0.25,52.0,0.12,-0.6061459817974164,True
390_97297,2018-09-07T20:40:46.680000Z,-70.75952633253894,0.19,51.0,0.045,0.0,True
390_97298,2018-09-07T20:49:23.408000Z,23.466802580142996,0.09,58.0,0.125,-0.8648274993267063,True
390_97301,2018-09-08T00:32:31.496000Z,18.699622168340454,0.01,6.0,0.005,0.0,True
390_97302,2018-09-08T00:38:34.430000Z,15.72229339710725,0.05,53.0,0.11,0.6228763833671747,True
390_97304,2018-09-08T01:17:07.471000Z,-85.77225651587207,0.22,51.0,0.12,-0.8900056118154259,True
390_97305,2018-09-08T01:45:56.395000Z,20.59744040451102,0.25,55.0,0.12,0.11375392877292145,True
390_97306,2018-09-08T03:31:07.503000Z,5.73188869055619,0.06,61.0,0.08,0.11525270400086685,True
390_97307,2018-09-08T04:54:39.741000Z,8.899426906866267,0.04,11.0,0.005,0.0,True
390_97308,2018-09-08T05:58:56.050000Z,-53.05451481808751,0.02,13.0,0.005,0.3593502526610721,True
390_97309,2018-09-08T06:15:28.828000Z,-81.42426760779301,0.02,15.0,0.005,0.7800112236308518,True
390_97310,2018-09-08T06:54:20.484000Z,-75.60239433601743,0.02,59.0,0.145,-0.5568769643864607,True
390_97312,2018-09-08T09:58:11.624000Z,15.59976338532448,0.01,91.0,0.15,0.0,True
390_97313,2018-09-08T10:00:35.227000Z,16.654749151942553,0.09,46.0,0.105,0.0,True
390_97314,2018-09-08T10:23:20.761000Z,-84.54813666272065,0.18,51.0,0.115,-0.7328707715517487,True
390_97316,2018-09-08T10:44:09.852000Z,-32.54490748921609,0.05,15.0,0.025,0.42651164886382487,True
390_97318,2018-09-08T10:46:16.690000Z,-17.752300991636275,0.05,48.0,0.095,0.0,True
390_97319,2018-09-08T10:46:31.501000Z,-17.136013789927688,0.19,9.0,0.005,0.0327587914302061,True
390_97322,2018-09-08T10:48:04.619000Z,-16.56931575413492,0.02,4.0,0.005,0.9685730319472645,True
390_97326,2018-09-08T10:51:06.446000Z,76.87158044317243,0.1,53.0,0.03,-0.7328707715517487,True
390_97329,2018-09-08T10:51:23.541000Z,-42.037076361348,0.01,60.0,0.105,0.0,True
390_97330,2018-09-08T10:51:31.685000Z,65.61589477280165,0.12,47.0,0.095,-0.7957247076572196,True
390_97331,2018-09-08T10:51:46.362000Z,52.23141376759159,0.05,55.0,0.11,0.0,True
390_97332,2018-09-08T10:52:07.745000Z,-18.905724165277206,0.18,55.0,0.125,0.0327587914302061,True
390_97334,2018-09-08T10:52:58.491000Z,-18.207640699035068,0.19,8.0,0.005,0.16718534660251072,True
390_97335,2018-09-08T10:53:54.789000Z,-50.32752418865425,0.14,52.0,0.105,0.053922979670755544,True
390_97336,2018-09-08T10:56:10.681000Z,55.168643646281254,0.05,8.0,0.005,0.9371460638945291,True
390_97338,2018-09-08T11:00:29.748000Z,54.50510103020977,0.12,58.0,0.05,0.2500925983088905,True
390_97339,2018-09-08T11:01:54.956000Z,-23.41042942691891,0.04,49.0,0.1,0.1501634144012025,True
390_97340,2018-09-08T11:02:10.000000Z,58.06643599931215,0.11,54.0,0.05,0.0,True
390_97342,2018-09-08T11:02:33.691000Z,32.94049885540559,0.13,54.0,0.125,-0.7957247076572196,True
390_97343,2018-09-08T11:03:37.702000Z,-22.461570129909774,0.03,56.0,0.11,-0.19477018080029151,True
390_97348,2018-09-08T11:13:32.922000Z,30.62114360560261,0.21,56.0,0.12,0.0,True
390_97350,2018-09-08T11:20:54.281000Z,-12.281019291095163,0.01,55.0,0.095,0.6543033514199101,True
390_97352,2018-09-08T11:43:16.869000Z,75.6165807367928,0.19,66.0,0.12,-0.28302042520012516,True
390_97353,2018-09-08T11:47:31.023000Z,-82.23193771232303,0.02,9.0,0.01,0.9685730319472645,True
390_97357,2018-09-08T11:58:04.054000Z,-17.72405812026159,0.25,50.0,0.115,0.0,True
390_97358,2018-09-08T12:00:35.060000Z,20.175793208195614,0.06,13.0,0.005,-0.7637745374947855,True
390_97361,2018-09-08T12:05:44.642000Z,88.26751136536342,0.02,51.0,0.095,0.0,True
