event_id,datetime,phi,dt,phi_error,dt_error,quality,success
242_60250,2015-04-06T21:55:22.182000Z,-67.47519397933002,0.03,4.0,0.005,-0.8585786437626906,True
242_60251,2015-04-06T21:57:42.596000Z,-65.98451326553709,0.03,5.0,0.005,0.9685730319472645,True
242_60252,2015-04-06T21:58:08.360000Z,37.03794017939367,0.03,61.0,0.12,0.1200448945234075,True
242_60254,2015-04-06T22:01:18.832000Z,-77.12955393858215,0.05,7.0,0.005,0.9685730319472645,True
242_60255,2015-04-06T22:05:05.240000Z,18.425728330137076,0.2,51.0,0.03,0.7154167005585399,True
242_60256,2015-04-06T22:05:35.900000Z,-77.68863220756754,0.06,54.0,0.13,0.0,True
242_60258,2015-04-06T22:10:26.050000Z,-42.48703267167514,0.03,17.0,0.005,-0.5757359312880714,True
242_60259,2015-04-06T22:12:38.314000Z,-76.40210306203107,0.02,10.0,0.01,0.0,True
242_60260,2015-04-06T22:13:02.040000Z,-75.4995090652643,0.02,11.0,0.01,0.0,True
242_60261,2015-04-06T22:13:32.230000Z,-74.7104181705451,0.02,10.0,0.01,-0.6378220885998529,True
242_60262,2015-04-06T22:13:45.040000Z,13.48021888104688,0.2,51.0,0.115,0.0,True
242_60263,2015-04-06T22:15:00.238000Z,-77.33983756053328,0.03,51.0,0.125,0.0,True
242_60264,2015-04-06T22:15:18.420000Z,-81.57112754061245,0.03,9.0,0.01,-0.9528595479208969,True
242_60265,2015-04-06T22:22:03.810000Z,16.833234262344604,0.03,25.0,0.01,0.9685730319472645,True
242_60266,2015-04-06T22:23:09.515000Z,17.47085290975599,0.03,18.0,0.01,0.0,True
242_60268,2015-04-06T22:24:15.681000Z,17.0176566416103,0.03,21.0,0.015,0.0,True
242_60269,2015-04-06T22:24:58.058000Z,16.865571950777507,0.03,19.0,0.01,0.0,True
242_60270,2015-04-06T22:25:16.378000Z,17.666983235317048,0.11,59.0,0.085,0.0,True
242_60271,2015-04-06T22:26:37.822000Z,3.509855567600823,0.05,48.0,0.125,0.0,True
242_60272,2015-04-06T22:31:11.438000Z,-73.18883574233308,0.03,13.0,0.01,-0.7077123013785354,True
242_60273,2015-04-06T22:31:20.095000Z,-76.32135346266386,0.03,16.0,0.01,0.0,True
242_60274,2015-04-06T22:32:05.800000Z,-5.219793063483394,0.12,51.0,0.11,0.0,True
242_60275,2015-04-06T22:32:24.400000Z,-89.8375818605366,0.05,48.0,0.13,0.07450380342405338,True
242_60277,2015-04-06T22:34:10.152000Z,-52.7594029296755,0.03,20.0,0.015,0.6857303194726456,True
242_60278,2015-04-06T22:35:03.662000Z,10.10542485740234,0.18,49.0,0.125,0.899384609576251,True
242_60280,2015-04-06T22:36:54.053000Z,83.42060828651256,0.06,50.0,0.1,-0.9528595479208969,True
242_60281,2015-04-06T22:37:06.604000Z,-53.35931205358099,0.03,19.0,0.005,0.8114381916835873,True
242_60282,2015-04-06T22:37:38.016000Z,-85.8969798539178,0.06,49.0,0.07,-0.9528595479208969,True
242_60283,2015-04-06T22:38:24.905000Z,24.762974579904608,0.02,26.0,0.01,0.6543033514199101,True
242_60284,2015-04-06T22:38:39.150000Z,-41.8861929385846,0.03,63.0,0.12,-0.9842865159736324,True
242_60285,2015-04-06T22:38:51.606000Z,-88.3493717677357,0.18,53.0,0.06,0.0,True
242_60286,2015-04-06T22:40:19.662000Z,40.90503875812294,0.03,16.0,0.01,-0.5757359312880714,True
