event_id,datetime,phi,dt,phi_error,dt_error,quality,success
270_67250,2015-04-12T21:45:02.436000Z,84.68575119189217,0.03,16.0,0.005,0.9371460638945291,True
270_67252,2015-04-12T21:46:19.647000Z,-74.16094825063584,0.1,39.0,0.04,0.07450380342405338,True
270_67253,2015-04-12T21:48:01.720000Z,72.31792721859733,0.05,11.0,0.005,1.0,True
270_67256,2015-04-13T02:26:01.139000Z,-81.23660356812172,0.02,20.0,0.005,0.8742921277890582,True
270_67257,2015-04-13T02:26:08.148000Z,-84.31428987014743,0.02,19.0,0.005,0.8428651597363228,True
270_67260,2015-04-13T02:26:25.520000Z,-81.00645473171261,0.02,54.0,0.1,0.9685730319472645,True
270_67262,2015-04-13T02:26:37.413000Z,-84.80706350954142,0.02,16.0,0.01,0.9371460638945291,True
270_67265,2015-04-13T02:27:02.369000Z,-84.58185063654719,0.02,49.0,0.13,1.0,True
270_67266,2015-04-13T02:27:11.564000Z,-76.67385416762642,0.02,61.0,0.145,-0.5568769643864607,True
270_67267,2015-04-13T02:27:21.012000Z,24.017452110930435,0.08,59.0,0.14,0.0327587914302061,True
270_67269,2015-04-13T02:27:36.314000Z,18.646049215696337,0.19,55.0,0.115,0.0,True
270_67272,2015-04-13T02:28:41.987000Z,-71.6951636050303,0.03,19.0,0.005,0.9371460638945291,True
270_67273,2015-04-13T02:29:04.852000Z,5.912817790911163,0.24,50.0,0.105,0.0,True
270_67274,2015-04-13T02:29:39.663000Z,-79.25451996882572,0.02,30.0,0.03,0.9685730319472645,True
270_67276,2015-04-13T02:30:20.449000Z,-85.67629990882983,0.05,51.0,0.09,-0.9214325798681613,True
270_67277,2015-04-13T02:30:50.612000Z,-88.52866268034529,0.05,7.0,0.005,0.9057190958417937,True
270_67278,2015-04-13T02:31:00.474000Z,-81.89069318877841,0.02,12.0,0.005,1.0,True
270_67279,2015-04-13T02:31:07.813000Z,-77.17234208883553,0.02,52.0,0.1,1.0,True
270_67280,2015-04-13T02:31:25.371000Z,-75.72437701562899,0.02,59.0,0.11,0.0,True
270_67282,2015-04-13T02:32:00.227000Z,10.19043541501253,0.06,13.0,0.005,-0.40677695573510164,True
270_67283,2015-04-13T02:32:14.525000Z,-82.06547404247857,0.05,49.0,0.1,0.9685730319472645,True
270_67284,2015-04-13T02:32:31.209000Z,-82.86820110761573,0.05,49.0,0.11,-0.9214325798681613,True
270_67285,2015-04-13T02:33:12.616000Z,-75.86695767230509,0.02,57.0,0.13,0.0,True
270_67286,2015-04-13T02:33:17.992000Z,16.063035701346507,0.18,55.0,0.11,0.0,True
270_67287,2015-04-13T02:33:44.156000Z,-83.84580671714644,0.05,48.0,0.105,0.9685730319472645,True
270_67288,2015-04-13T02:33:56.032000Z,-73.98159848622834,0.02,58.0,0.11,0.0,True
270_67289,2015-04-13T02:34:01.966000Z,16.582548178238596,0.17,57.0,0.105,0.0,True
270_67290,2015-04-13T02:34:22.614000Z,-83.60860689876858,0.05,51.0,0.085,0.9371460638945291,True
270_67291,2015-04-13T02:34:33.961000Z,56.928837553425495,0.03,31.0,0.045,0.6553763906828707,True
270_67293,2015-04-13T02:35:11.737000Z,8.26864243516377,0.12,51.0,0.12,0.0,True
270_67294,2015-04-13T02:35:17.940000Z,-85.00616668934538,0.05,5.0,0.005,0.9685730319472645,True
270_67295,2015-04-13T02:36:21.287000Z,7.211870588666102,0.15,52.0,0.105,0.8012384020000186,True
270_67298,2015-04-13T02:36:54.317000Z,-80.25347677820531,0.02,60.0,0.145,0.5472307430931291,True
270_67299,2015-04-13T02:37:05.144000Z,11.171730436987446,0.21,60.0,0.125,0.9685730319472645,True
270_67300,2015-04-13T02:37:13.702000Z,-75.79935467988685,0.02,20.0,0.015,0.9685730319472645,True
270_67301,2015-04-13T02:37:19.377000Z,-78.44223525607282,0.02,5.0,0.005,0.0,True
270_67302,2015-04-13T02:37:27.655000Z,-78.33734694201166,0.02,17.0,0.015,-0.4714917335988764,True
270_67306,2015-04-13T02:38:17.476000Z,6.312631868920278,0.11,50.0,0.115,0.0,True
270_67311,2015-04-13T02:40:45.908000Z,39.24753438659559,0.1,62.0,0.055,0.105538302443832,True
270_67315,2015-04-13T02:41:14.797000Z,86.75567102286436,0.03,23.0,0.005,0.9057190958417937,True
270_67316,2015-04-13T02:41:19.528000Z,27.020009579049713,0.09,62.0,0.105,0.0,True
270_67317,2015-04-13T02:41:25.165000Z,34.31162149580837,0.09,60.0,0.05,0.8772737664756971,True
270_67320,2015-04-13T02:43:03.475000Z,61.960113170900854,0.02,86.0,0.135,0.5661683776587858,True
270_67321,2015-04-13T02:44:08.600000Z,-84.46763946564886,0.02,54.0,0.135,0.0327587914302061,True
270_67322,2015-04-13T02:44:41.608000Z,-83.33192684060907,0.02,47.0,0.12,-0.4232380725224192,True
270_67323,2015-04-13T02:44:50.957000Z,3.3771183517762893,0.19,50.0,0.075,0.0,True
270_67324,2015-04-13T02:45:01.207000Z,-83.72591787675356,0.02,14.0,0.015,-0.494413920335402,True
270_67325,2015-04-13T02:45:15.525000Z,-83.63092686595314,0.02,50.0,0.115,-0.9528595479208969,True
270_67326,2015-04-13T02:45:43.023000Z,-67.69942337974362,0.18,52.0,0.08,-0.9842865159736323,True
270_67327,2015-04-13T02:46:06.020000Z,-86.06063187366419,0.02,9.0,0.01,-0.44773194914063696,True
270_67328,2015-04-13T02:46:22.365000Z,-86.01428254334837,0.02,10.0,0.005,-0.5372519017120267,True
270_67329,2015-04-13T02:46:34.601000Z,26.570028165790802,0.07,50.0,0.07,0.0,True
270_67330,2015-04-13T02:46:47.813000Z,-81.99511007870905,0.02,48.0,0.1,0.9685730319472645,True
270_67332,2015-04-13T02:47:20.628000Z,-60.87244219098807,0.29,57.0,0.145,-0.6064069132017593,True
270_67333,2015-04-13T02:47:36.221000Z,8.251325024379867,0.17,52.0,0.11,0.1501634144012025,True
