event_id,datetime,phi,dt,phi_error,dt_error,quality,success
129_32004,2015-03-16T23:18:43.267000Z,20.98438951559777,0.19,51.0,0.06,-0.5072281290269602,True
129_32005,2015-03-16T23:18:51.366000Z,-59.983739218322114,0.02,38.0,0.01,0.4597097259371463,True
129_32006,2015-03-16T23:19:22.520000Z,-83.7417358450873,0.08,55.0,0.055,0.13233675531757172,True
129_32007,2015-03-16T23:19:47.524000Z,51.05127782005354,0.02,14.0,0.005,0.8742921277890582,True
129_32009,2015-03-16T23:20:32.122000Z,-67.55816876210679,0.08,56.0,0.045,0.0,True
129_32011,2015-03-16T23:21:28.843000Z,15.861264079146949,0.06,49.0,0.065,-0.9842865159736324,True
129_32012,2015-03-16T23:21:47.560000Z,-57.76627551109834,0.15,53.0,0.005,-0.890005611815426,True
129_32014,2015-03-16T23:23:17.504000Z,61.0889726844415,0.13,56.0,0.03,0.0,True
129_32016,2015-03-16T23:23:52.602000Z,3.9132924227925514,0.09,52.0,0.025,-0.9842865159736324,True
129_32017,2015-03-16T23:24:28.788000Z,63.392150864496784,0.13,11.0,0.005,0.0,True
129_32018,2015-03-16T23:25:27.824000Z,27.652147184197872,0.25,9.0,0.005,0.8825791572122409,True
129_32020,2015-03-16T23:25:54.734000Z,36.00716253468329,0.25,10.0,0.005,0.0,True
129_32021,2015-03-16T23:27:13.178000Z,31.42216946964743,0.25,8.0,0.005,0.8825791572122409,True
129_32022,2015-03-16T23:28:38.976000Z,68.95048365488071,0.06,68.0,0.145,0.0,True
129_32025,2015-03-16T23:32:33.040000Z,-82.46648511631997,0.05,48.0,0.115,-0.9214325798681613,True
129_32029,2015-03-16T23:33:58.434000Z,31.07510535162129,0.25,52.0,0.12,0.7102576708798822,True
129_32030,2015-03-16T23:34:30.504000Z,-53.46438165033476,0.03,21.0,0.005,0.0,True
129_32031,2015-03-16T23:36:27.610000Z,66.94952321312616,0.04,65.0,0.1,0.0,True
129_32032,2015-03-16T23:37:37.280000Z,-9.470896541395632,0.02,56.0,0.1,0.2788469452362684,True
129_32035,2015-03-16T23:39:44.220000Z,-80.33479508747803,0.1,4.0,0.005,-0.890005611815426,True
129_32036,2015-03-16T23:40:27.578000Z,-67.86096395195545,0.15,51.0,0.09,-0.9214325798681613,True
129_32037,2015-03-16T23:41:17.406000Z,-77.71358255672976,0.03,24.0,0.005,0.8114381916835873,True
129_32038,2015-03-16T23:43:37.584000Z,37.88588527341608,0.04,11.0,0.005,0.0,True
129_32039,2015-03-16T23:45:28.123000Z,63.58590332878185,0.04,15.0,0.005,0.9685730319472645,True
129_32040,2015-03-16T23:47:25.642000Z,-88.76971719203948,0.04,12.0,0.005,0.9685730319472645,True
129_32042,2015-03-16T23:48:13.652000Z,33.83705773547115,0.04,50.0,0.015,0.0,True
129_32044,2015-03-16T23:52:17.680000Z,-52.949292332441814,0.03,22.0,0.005,0.7171572875253809,True
129_32045,2015-03-16T23:52:35.078000Z,6.917664843470675,0.2,53.0,0.065,0.0,True
129_32046,2015-03-16T23:54:38.720000Z,3.516636910963939,0.17,53.0,0.135,0.0,True
129_32047,2015-03-16T23:55:38.720000Z,1.4777957532131722,0.25,50.0,0.115,-0.41244175492294843,True
129_32048,2015-03-16T23:56:27.294000Z,-63.19740747813387,0.03,18.0,0.005,0.9057190958417937,True
129_32049,2015-03-16T23:57:10.181000Z,1.749588372854987,0.23,49.0,0.1,0.0,True
129_32050,2015-03-16T23:57:49.370000Z,87.80160121011835,0.04,12.0,0.005,0.9685730319472645,True
129_32053,2015-03-17T00:03:12.945000Z,88.48577942772266,0.04,44.0,0.01,0.053922979670755544,True
129_32054,2015-03-17T00:03:20.257000Z,-74.85381139681533,0.02,15.0,0.005,0.9371460638945291,True
129_32055,2015-03-17T00:03:38.530000Z,-68.54532593101965,0.03,14.0,0.005,1.0,True
129_32058,2015-03-17T00:08:55.254000Z,-76.99242652221864,0.03,50.0,0.115,0.9685730319472645,True
129_32059,2015-03-17T00:09:02.623000Z,-87.995898739018,0.1,7.0,0.005,0.0,True
129_32060,2015-03-17T00:09:26.751000Z,89.30997803199642,0.04,37.0,0.03,0.7800112236308518,True
129_32061,2015-03-17T00:09:36.442000Z,-45.20911731171526,0.03,24.0,0.01,-0.7251262916254892,True
129_32062,2015-03-17T00:10:58.417000Z,-70.77974975747554,0.04,16.0,0.01,0.8428651597363228,True
129_32064,2015-03-17T00:12:26.660000Z,-66.9980046170931,0.02,9.0,0.005,0.9685730319472645,True
129_32066,2015-03-17T00:13:15.568000Z,24.90605581807688,0.05,5.0,0.005,-0.8900056118154259,True
129_32068,2015-03-17T00:16:34.576000Z,25.187364754964733,0.26,53.0,0.135,0.0,True
129_32069,2015-03-17T00:17:41.306000Z,-80.9406802002087,0.09,50.0,0.055,0.5121222577755522,True
129_32070,2015-03-17T00:18:36.884000Z,-77.10764960539336,0.03,18.0,0.04,0.9685730319472645,True
129_32071,2015-03-17T00:19:20.036000Z,8.299391798476393,0.03,60.0,0.115,0.9371460638945291,True
129_32072,2015-03-17T00:20:08.293000Z,22.926011194212663,0.06,11.0,0.01,0.6228763833671747,True
129_32073,2015-03-17T00:20:42.581000Z,22.763016904344852,0.04,49.0,0.12,1.0,True
129_32074,2015-03-17T00:21:01.012000Z,-71.90571238362139,0.05,56.0,0.12,0.0,True
129_32075,2015-03-17T00:21:08.276000Z,60.52788824129061,0.2,56.0,0.115,0.0,True
129_32077,2015-03-17T00:24:10.996000Z,-30.945415616336618,0.29,57.0,0.14,0.7950596237172418,True
129_32078,2015-03-17T00:24:18.833000Z,-50.85354865842328,0.03,29.0,0.005,-0.6700168354462779,True
129_32079,2015-03-17T00:24:46.897000Z,9.079174230367016,0.25,12.0,0.005,0.7435089585950658,True
129_32080,2015-03-17T00:25:49.500000Z,85.57501529623988,0.01,48.0,0.145,0.8742921277890582,True
129_32081,2015-03-17T00:26:47.570000Z,83.57148723898575,0.01,45.0,0.01,1.0,True
129_32082,2015-03-17T00:26:53.882000Z,87.00591576480485,0.01,57.0,0.145,0.8742921277890582,True
129_32083,2015-03-17T00:27:11.842000Z,-12.361362003244267,0.18,60.0,0.065,0.0,True
129_32084,2015-03-17T00:27:43.994000Z,77.7033682510662,0.01,40.0,0.01,0.16718534660251072,True
129_32085,2015-03-17T00:29:33.388000Z,-71.08212478819138,0.02,11.0,0.01,0.9371460638945291,True
129_32086,2015-03-17T00:31:30.086000Z,2.5136302462822755,0.18,49.0,0.105,0.0,True
129_32087,2015-03-17T00:34:01.179000Z,-77.20842816670785,0.03,53.0,0.115,-0.7014438034990133,True
129_32088,2015-03-17T00:34:50.602000Z,66.58704483875579,0.02,55.0,0.14,0.9057190958417937,True
129_32090,2015-03-17T00:35:32.274000Z,71.63899119468647,0.05,58.0,0.105,0.0,True
129_32091,2015-03-17T00:36:10.915000Z,42.751028081773484,0.03,17.0,0.005,1.0,True
129_32092,2015-03-17T00:37:24.777000Z,-67.0861086620879,0.02,12.0,0.01,0.9371460638945291,True
129_32093,2015-03-17T00:37:57.098000Z,-37.270393137967574,0.03,12.0,0.005,0.0,True
129_32094,2015-03-17T00:38:40.454000Z,-80.56103379053326,0.06,15.0,0.005,-0.6496033993061894,True
129_32095,2015-03-17T00:38:49.640000Z,19.871657578535007,0.15,53.0,0.04,0.060207535387088784,True
