event_id,datetime,phi,dt,phi_error,dt_error,quality,success
315_78500,2015-04-24T11:28:26.116000Z,-34.94379988216957,0.04,21.0,0.015,0.9685730319472645,True
315_78501,2015-04-24T11:28:37.298000Z,-44.629635782411924,0.04,19.0,0.015,0.7830841888293929,True
315_78503,2015-04-24T11:29:04.183000Z,-7.781266990834013,0.08,91.0,0.15,0.0,True
315_78504,2015-04-24T11:29:30.937000Z,-89.40378556845656,0.11,49.0,0.065,0.0,True
315_78505,2015-04-24T11:29:45.941000Z,-23.98036030873834,0.04,20.0,0.01,0.717785433174694,True
315_78506,2015-04-24T11:30:19.385000Z,-63.70868362739816,0.03,12.0,0.01,0.9371460638945291,True
315_78507,2015-04-24T11:30:27.960000Z,2.4708733540728076,0.01,46.0,0.005,-0.9214325798681613,True
315_78508,2015-04-24T11:30:44.295000Z,-49.462215419581526,0.04,61.0,0.065,0.9371460638945291,True
315_78509,2015-04-24T11:30:50.755000Z,-17.544617520630766,0.06,54.0,0.1,0.6935870614858294,True
315_78510,2015-04-24T11:31:03.205000Z,-49.43693816126677,0.03,17.0,0.01,0.9371460638945291,True
315_78511,2015-04-24T11:31:12.585000Z,-43.10636367974689,0.04,9.0,0.005,1.0,True
315_78513,2015-04-24T11:31:31.639000Z,45.40893242018399,0.03,13.0,0.01,0.6318212994270913,True
315_78514,2015-04-24T11:31:43.710000Z,49.68060374835147,0.02,35.0,0.005,1.0,True
315_78517,2015-04-24T11:32:31.070000Z,-55.20945770112138,0.05,19.0,0.01,0.8452401302535097,True
315_78518,2015-04-24T11:32:40.633000Z,-54.97455037012253,0.04,8.0,0.005,1.0,True
315_78520,2015-04-24T11:33:11.348000Z,-41.64098413745239,0.04,7.0,0.005,0.9685730319472645,True
315_78521,2015-04-24T11:33:16.357000Z,-65.18412449123173,0.04,10.0,0.01,0.9685730319472645,True
315_78524,2015-04-24T11:34:04.467000Z,-33.001552489417804,0.04,19.0,0.01,0.9371460638945291,True
315_78526,2015-04-24T11:34:28.033000Z,-6.61230443150049,0.04,16.0,0.015,1.0,True
315_78528,2015-04-24T11:34:41.358000Z,52.117454735830734,0.03,71.0,0.035,0.0,True
315_78530,2015-04-24T11:35:16.635000Z,-53.72000918755208,0.04,28.0,0.02,0.9685730319472645,True
315_78532,2015-04-24T11:35:35.331000Z,-47.81310891406372,0.04,23.0,0.01,0.9371460638945291,True
315_78533,2015-04-24T11:36:26.153000Z,14.433570392420506,0.09,14.0,0.02,0.9685730319472645,True
315_78534,2015-04-24T11:36:32.489000Z,-35.06759414403939,0.05,43.0,0.02,0.6228763833671747,True
315_78535,2015-04-24T11:36:39.833000Z,43.003457364201836,0.21,59.0,0.015,0.1501634144012025,True
315_78537,2015-04-24T11:36:51.511000Z,-37.46520618576494,0.13,12.0,0.06,0.4479611634544456,True
315_78538,2015-04-24T11:36:58.555000Z,-50.1351697678607,0.05,17.0,0.01,0.8742921277890582,True
315_78539,2015-04-24T11:37:13.650000Z,-44.0246725408017,0.04,13.0,0.01,1.0,True
315_78540,2015-04-24T11:37:29.946000Z,-54.09901506546157,0.03,13.0,0.01,0.9371460638945291,True
315_78541,2015-04-24T11:37:38.370000Z,-75.96558977182059,0.04,4.0,0.005,0.9685730319472645,True
315_78542,2015-04-24T11:38:01.861000Z,-4.048812289024966,0.04,13.0,0.015,0.0,True
315_78543,2015-04-24T11:38:08.153000Z,-86.06288797019386,0.03,14.0,0.015,-0.6880962478307067,True
315_78544,2015-04-24T11:38:17.723000Z,-41.95605583563747,0.03,17.0,0.01,0.9057190958417937,True
315_78545,2015-04-24T11:38:25.201000Z,-19.713923224431483,0.04,14.0,0.005,1.0,True
315_78546,2015-04-24T11:38:58.189000Z,-1.2673823590619122,0.03,18.0,0.01,0.0,True
315_78547,2015-04-24T11:39:13.511000Z,-22.25804160501957,0.03,24.0,0.01,0.8114381916835873,True
315_78548,2015-04-24T11:39:18.418000Z,-47.20573308411065,0.04,14.0,0.01,0.6394234726181343,True
315_78550,2015-04-24T11:39:47.796000Z,-8.908735872325337,0.07,51.0,0.1,0.0,True
315_78551,2015-04-24T11:40:00.458000Z,-45.178047431521236,0.04,14.0,0.01,0.9685730319472645,True
315_78552,2015-04-24T11:40:06.193000Z,-41.36859672067516,0.02,51.0,0.135,-0.5916761149997121,True
315_78553,2015-04-24T11:40:30.109000Z,-43.57371913072734,0.03,21.0,0.01,0.9371460638945291,True
315_78555,2015-04-24T11:40:48.735000Z,-26.563585535542302,0.04,17.0,0.005,1.0,True
315_78556,2015-04-24T11:41:04.327000Z,31.10747197873195,0.08,52.0,0.035,0.8114381916835873,True
315_78558,2015-04-24T11:41:19.406000Z,0.42598875434379124,0.05,13.0,0.02,0.9371460638945291,True
315_78559,2015-04-24T11:41:29.345000Z,-36.7358661889657,0.04,28.0,0.015,1.0,True
315_78560,2015-04-24T11:41:37.679000Z,-62.55485846514006,0.06,43.0,0.025,0.7800112236308518,True
315_78561,2015-04-24T11:41:59.141000Z,-17.293575544962835,0.04,11.0,0.005,0.9685730319472645,True
315_78562,2015-04-24T11:42:08.053000Z,49.012529163242476,0.03,23.0,0.01,0.9057190958417937,True
315_78565,2015-04-24T11:42:20.851000Z,-60.59217671116113,0.04,19.0,0.01,0.9685730319472645,True
315_78568,2015-04-24T11:42:39.813000Z,-35.65705410456712,0.04,17.0,0.01,0.7830841888293929,True
315_78569,2015-04-24T11:42:53.507000Z,-36.449934202794225,0.04,11.0,0.005,0.9685730319472645,True
315_78570,2015-04-24T11:43:05.523000Z,-40.79810095012067,0.03,35.0,0.015,0.9057190958417937,True
