event_id,datetime,phi,dt,phi_error,dt_error,quality,success
417_104001,2019-03-23T16:09:40.327000Z,13.443458302077488,0.14,47.0,0.04,0.0,True
417_104002,2019-03-23T16:49:14.829000Z,15.950687966930502,0.01,51.0,0.135,0.0,True
417_104003,2019-03-23T17:14:17.880000Z,-69.71297160726363,0.02,15.0,0.005,0.8428651597363228,True
417_104004,2019-03-23T17:14:56.090000Z,-77.2801169887353,0.1,53.0,0.035,-0.8271516757099551,True
417_104006,2019-03-23T17:32:43.280000Z,11.088904774673836,0.15,49.0,0.04,-0.4420053542449014,True
417_104008,2019-03-23T17:33:32.378000Z,-80.44748362690609,0.08,52.0,0.045,-0.8271516757099551,True
417_104009,2019-03-23T17:35:39.330000Z,-75.59492104604851,0.08,53.0,0.045,0.0,True
417_104010,2019-03-23T17:36:52.036000Z,6.543245459830246,0.16,51.0,0.045,0.0,True
417_104011,2019-03-23T17:53:53.708000Z,29.68215630850773,0.23,54.0,0.105,0.0,True
417_104012,2019-03-23T17:54:05.676000Z,-64.24533619350507,0.03,53.0,0.11,0.9057190958417937,True
417_104013,2019-03-23T17:59:44.054000Z,32.83182339887503,0.24,54.0,0.11,0.0,True
417_104014,2019-03-23T17:59:54.080000Z,30.378665309128337,0.23,53.0,0.105,0.0,True
417_104015,2019-03-23T18:00:29.042000Z,28.200300791259338,0.26,51.0,0.12,0.7262260944457859,True
417_104017,2019-03-23T18:01:59.458000Z,31.570608824761848,0.23,56.0,0.105,-0.3180543818355953,True
417_104018,2019-03-23T18:03:38.484000Z,-66.82596824218189,0.03,52.0,0.12,0.9057190958417937,True
417_104019,2019-03-23T18:03:49.918000Z,-79.87027536349063,0.07,50.0,0.11,0.09446148618625827,True
417_104020,2019-03-23T18:05:03.078000Z,-70.0724797407571,0.03,51.0,0.115,0.8742921277890582,True
417_104021,2019-03-23T18:16:21.756000Z,17.010248676903018,0.18,50.0,0.035,0.0,True
417_104022,2019-03-23T21:38:06.240000Z,-79.92288110027494,0.21,47.0,0.09,0.1501634144012025,True
417_104023,2019-03-23T22:44:08.788000Z,23.407949678253146,0.02,7.0,0.005,0.0,True
417_104024,2019-03-23T23:30:13.842000Z,-71.60410682622773,0.02,7.0,0.005,-0.4232380725224192,True
417_104025,2019-03-24T01:01:53.182000Z,11.554412306194195,0.05,5.0,0.005,0.0,True
417_104026,2019-03-24T01:04:22.752000Z,16.51644240740029,0.02,52.0,0.115,0.0,True
417_104027,2019-03-24T01:04:37.053000Z,2.9342255580198753,0.05,49.0,0.095,0.0,True
417_104029,2019-03-24T02:50:41.846000Z,-73.32775958453465,0.03,61.0,0.14,-0.6700168354462779,True
417_104030,2019-03-24T03:30:22.918000Z,-79.91414160648708,0.23,7.0,0.005,0.8431014852714906,True
417_104032,2019-03-24T06:48:10.549000Z,-82.53742893440847,0.08,19.0,0.035,0.46873956074163814,True
417_104033,2019-03-24T07:46:39.359000Z,-78.43700533419405,0.08,9.0,0.005,0.9685730319472645,True
417_104034,2019-03-24T07:53:32.907000Z,8.82976931821537,0.16,52.0,0.075,0.11938256000844272,True
417_104035,2019-03-24T11:38:49.289000Z,53.039462026178626,0.09,67.0,0.08,-0.8271516757099551,True
417_104037,2019-03-24T14:11:18.902000Z,6.826723852959731,0.04,13.0,0.005,0.3305497925559261,True
417_104038,2019-03-24T14:48:25.831000Z,14.05864098696236,0.04,49.0,0.11,0.0,True
417_104039,2019-03-24T20:48:48.085000Z,55.59070766969546,0.02,14.0,0.005,0.9371460638945291,True
417_104040,2019-03-24T21:03:29.360000Z,-69.80570492577442,0.07,52.0,0.135,-0.6549015060572678,True
