event_id,datetime,phi,dt,phi_error,dt_error,quality,success
223_55500,2015-04-03T14:26:55.465000Z,-79.39151030797711,0.03,27.0,0.005,0.9371460638945291,True
223_55501,2015-04-03T14:27:07.080000Z,-85.68961238435827,0.06,48.0,0.12,0.0327587914302061,True
223_55502,2015-04-03T14:27:24.314000Z,23.004154362374834,0.03,24.0,0.005,0.28663551469891013,True
223_55504,2015-04-03T14:27:38.799000Z,34.06594409191507,0.18,52.0,0.03,0.9153802988237344,True
223_55505,2015-04-03T14:30:42.896000Z,-64.28889930526725,0.02,14.0,0.005,0.2512974184927932,True
223_55506,2015-04-03T14:32:13.510000Z,-1.182472048198008,0.17,51.0,0.11,0.0,True
223_55507,2015-04-03T14:32:43.889000Z,-86.87404756068122,0.09,50.0,0.045,-0.8585786437626906,True
223_55508,2015-04-03T14:32:59.761000Z,72.60202586389764,0.01,62.0,0.115,0.9057190958417937,True
223_55509,2015-04-03T14:33:07.083000Z,30.61133467443807,0.06,67.0,0.105,0.2676353198772091,True
223_55511,2015-04-03T14:35:17.693000Z,-0.5736138392161365,0.05,82.0,0.11,-0.24411771770244672,True
223_55513,2015-04-03T14:37:19.867000Z,-74.31530428025303,0.02,8.0,0.005,0.9685730319472645,True
223_55514,2015-04-03T14:38:30.616000Z,-82.18668566404119,0.05,53.0,0.145,-0.9842865159736323,True
223_55516,2015-04-03T14:48:56.706000Z,-83.40817673717356,0.05,49.0,0.105,0.1501634144012025,True
223_55517,2015-04-03T14:50:01.490000Z,69.95207885984394,0.05,54.0,0.11,0.0,True
223_55518,2015-04-03T14:51:51.880000Z,-85.44534258179806,0.04,53.0,0.1,-0.9528595479208969,True
223_55519,2015-04-03T14:54:34.549000Z,-75.76476839959031,0.03,19.0,0.01,0.9371460638945291,True
223_55520,2015-04-03T14:55:56.119000Z,-80.46310108241664,0.21,53.0,0.095,-0.7642977396044842,True
223_55522,2015-04-03T14:57:43.530000Z,17.55628263717108,0.25,10.0,0.005,0.9685730319472645,True
223_55523,2015-04-03T14:58:46.760000Z,29.774948704136023,0.01,19.0,0.005,0.6228763833671747,True
223_55524,2015-04-03T15:00:21.949000Z,-67.82318483294517,0.02,10.0,0.005,0.9057190958417937,True
223_55525,2015-04-03T15:01:14.884000Z,14.742238085966278,0.13,57.0,0.015,0.0,True
223_55526,2015-04-03T15:01:58.691000Z,-79.16878164076115,0.09,52.0,0.035,-0.9528595479208969,True
