event_id,datetime,phi,dt,phi_error,dt_error,quality,success
107_26500,2015-03-12T15:20:14.220000Z,18.737374963931984,0.28,11.0,0.005,0.9179789646532366,True
107_26501,2015-03-12T15:20:32.979000Z,12.381688087116459,0.26,5.0,0.005,0.7008394387287683,True
107_26502,2015-03-12T15:20:43.581000Z,40.54920499020784,0.02,13.0,0.005,0.9371460638945291,True
107_26503,2015-03-12T15:21:09.117000Z,9.149055266581854,0.25,50.0,0.115,0.9154386773758202,True
107_26506,2015-03-12T15:21:36.559000Z,18.357784291007192,0.26,8.0,0.005,0.8640179266948946,True
107_26507,2015-03-12T15:22:20.869000Z,20.01428440115461,0.27,8.0,0.005,-0.3821582766907625,True
107_26508,2015-03-12T15:22:34.515000Z,13.034140778455651,0.21,54.0,0.07,0.21291285562556284,True
107_26511,2015-03-12T15:23:19.068000Z,24.745327949135685,0.03,54.0,0.11,0.0,True
107_26512,2015-03-12T15:23:24.732000Z,-84.36448256012636,0.03,67.0,0.095,0.0,True
107_26513,2015-03-12T15:23:30.043000Z,58.43623313232854,0.03,36.0,0.005,0.7800112236308518,True
107_26514,2015-03-12T15:24:00.483000Z,15.03717102049859,0.18,53.0,0.055,0.0,True
107_26515,2015-03-12T15:24:29.662000Z,-81.8935945732681,0.02,13.0,0.03,-0.8585786437626906,True
107_26516,2015-03-12T15:24:38.506000Z,-79.45355515759104,0.02,53.0,0.13,0.0,True
107_26517,2015-03-12T15:25:10.273000Z,81.97519771231941,0.02,48.0,0.01,0.2234533553236968,True
107_26518,2015-03-12T15:25:16.450000Z,-84.51933344106186,0.03,14.0,0.005,0.7800112236308518,True
107_26519,2015-03-12T15:25:49.770000Z,-1.9234924480888935,0.12,49.0,0.125,0.0,True
107_26520,2015-03-12T15:26:09.282000Z,56.24618916069153,0.14,57.0,0.01,0.0,True
107_26521,2015-03-12T15:26:54.428000Z,87.75806564496668,0.08,49.0,0.1,-0.9842865159736323,True
107_26522,2015-03-12T15:27:07.237000Z,45.11801502982996,0.27,12.0,0.005,0.0,True
107_26523,2015-03-12T15:28:43.345000Z,65.575854135712,0.24,63.0,0.03,0.4862950779741543,True
107_26524,2015-03-12T15:28:51.000000Z,-89.26493639598482,0.05,4.0,0.005,0.0327587914302061,True
107_26525,2015-03-12T15:28:59.111000Z,-77.36709211375637,0.03,23.0,0.01,0.8742921277890582,True
107_26526,2015-03-12T15:30:11.069000Z,14.703818759532851,0.25,6.0,0.005,-0.8585786437626906,True
107_26527,2015-03-12T15:30:26.083000Z,-83.64139300033094,0.02,20.0,0.01,0.7171572875253809,True
107_26528,2015-03-12T15:30:42.430000Z,10.420227503267938,0.25,48.0,0.115,0.8551288354399411,True
107_26529,2015-03-12T15:30:59.687000Z,14.734734063797475,0.26,49.0,0.12,-0.7957247076572196,True
107_26530,2015-03-12T15:31:18.308000Z,15.811267308875927,0.26,52.0,0.12,0.9018749070863976,True
107_26531,2015-03-12T15:31:28.181000Z,87.88811287063379,0.07,50.0,0.12,-0.9528595479208969,True
107_26533,2015-03-12T15:32:03.274000Z,-54.98407271063081,0.03,25.0,0.01,0.9371460638945291,True
107_26534,2015-03-12T15:32:26.117000Z,58.479110701779064,0.03,32.0,0.005,0.7800112236308518,True
107_26535,2015-03-12T15:32:31.246000Z,76.5213814065873,0.03,19.0,0.005,1.0,True
107_26536,2015-03-12T15:33:08.508000Z,8.221361380346707,0.19,49.0,0.07,0.0,True
107_26537,2015-03-12T15:33:29.009000Z,-87.36684669031888,0.09,51.0,0.035,-0.9214325798681613,True
107_26538,2015-03-12T15:33:39.565000Z,-42.39796386006458,0.03,57.0,0.01,0.6543033514199101,True
107_26539,2015-03-12T15:33:52.880000Z,-72.60217906060495,0.03,15.0,0.035,0.6553763906828705,True
107_26540,2015-03-12T15:34:49.369000Z,-74.96932343107073,0.27,49.0,0.03,0.0,True
107_26541,2015-03-12T15:35:33.808000Z,12.18880331705816,0.23,51.0,0.135,0.0,True
107_26542,2015-03-12T15:35:53.308000Z,-89.50696513218685,0.05,3.0,0.005,0.0,True
107_26543,2015-03-12T15:41:58.920000Z,-85.81658222868862,0.05,49.0,0.11,0.0,True
107_26544,2015-03-12T15:42:11.500000Z,-88.05156879258197,0.04,62.0,0.105,0.9371460638945291,True
107_26546,2015-03-12T15:45:08.314000Z,24.059574040520943,0.25,56.0,0.12,-0.19661825871991456,True
107_26549,2015-03-12T15:47:19.548000Z,-81.19276813848336,0.08,53.0,0.04,-0.7957247076572196,True
107_26550,2015-03-12T15:47:39.836000Z,-68.89580229566695,0.03,19.0,0.005,0.9685730319472645,True
107_26551,2015-03-12T15:49:11.274000Z,-13.801335222777539,0.03,48.0,0.015,0.6543033514199101,True
107_26552,2015-03-12T15:51:10.006000Z,-48.4596602770614,0.03,24.0,0.005,0.34003367089255565,True
107_26553,2015-03-12T15:51:24.449000Z,-73.76488177806056,0.08,51.0,0.05,0.9057190958417937,True
107_26555,2015-03-12T15:52:06.001000Z,-60.17836173401213,0.03,36.0,0.005,0.37146063894529113,True
107_26559,2015-03-12T15:56:56.080000Z,-72.97615628146923,0.03,19.0,0.015,0.5283336605157529,True
107_26560,2015-03-12T15:57:06.082000Z,-86.57933208099996,0.02,57.0,0.115,0.0,True
107_26561,2015-03-12T15:57:24.206000Z,-68.77509238427399,0.03,24.0,0.005,0.9685730319472645,True
107_26562,2015-03-12T15:58:07.946000Z,10.773476804407608,0.16,51.0,0.095,0.0,True
107_26563,2015-03-12T15:58:17.792000Z,-84.12765505245977,0.02,48.0,0.135,-0.9842865159736324,True
107_26566,2015-03-12T15:59:13.936000Z,-82.83405279229231,0.06,48.0,0.11,0.0327587914302061,True
107_26568,2015-03-12T15:59:37.565000Z,-80.70323020922984,0.06,47.0,0.11,-0.9214325798681613,True
107_26569,2015-03-12T16:00:21.021000Z,47.737699408384884,0.21,63.0,0.1,-0.15820621287315773,True
107_26571,2015-03-12T16:01:37.731000Z,-79.05927601498945,0.04,51.0,0.125,0.0,True
107_26572,2015-03-12T16:02:02.705000Z,-53.27293859995953,0.02,14.0,0.005,0.7800112236308518,True
107_26574,2015-03-12T16:03:07.793000Z,-75.88399208055694,0.02,56.0,0.14,-0.9214325798681613,True
