event_id,datetime,phi,dt,phi_error,dt_error,quality,success
375_93501,2018-04-22T22:19:57.621000Z,73.30264430982714,0.03,8.0,0.055,0.0,True
375_93503,2018-04-22T22:20:11.646000Z,69.96070096768847,0.03,5.0,0.005,-0.7957247076572196,True
375_93505,2018-04-22T22:29:14.896000Z,-70.26650852744422,0.03,56.0,0.14,0.0,True
375_93507,2018-04-22T22:29:53.986000Z,-36.3481783293804,0.03,17.0,0.01,0.8428651597363228,True
375_93511,2018-04-22T22:32:08.744000Z,-57.11023244068281,0.1,54.0,0.075,0.0,True
375_93512,2018-04-22T22:32:13.200000Z,-72.60937626828564,0.14,53.0,0.015,0.0,True
375_93513,2018-04-22T22:33:13.282000Z,-73.17577144957431,0.1,56.0,0.08,0.6778735774594618,True
375_93514,2018-04-22T22:33:40.880000Z,18.304717555173795,0.23,50.0,0.07,0.9371460638945291,True
375_93517,2018-04-22T22:35:29.178000Z,79.53434187679744,0.02,6.0,0.01,0.0,True
375_93519,2018-04-22T22:36:10.828000Z,86.32380512229975,0.13,50.0,0.02,-0.7957247076572196,True
375_93520,2018-04-22T22:36:51.800000Z,77.33484155411287,0.06,7.0,0.005,-0.7328707715517487,True
375_93523,2018-04-22T22:37:34.920000Z,-32.62986577954467,0.03,34.0,0.01,0.8428651597363228,True
375_93524,2018-04-22T22:38:06.524000Z,-66.2160280819295,0.1,56.0,0.04,0.4597097259371463,True
375_93528,2018-04-22T22:39:46.920000Z,78.24571550235135,0.02,8.0,0.005,0.22620065126754896,True
375_93532,2018-04-23T08:42:09.345000Z,27.674105503446754,0.04,9.0,0.005,0.0,True
375_93533,2018-04-23T09:17:02.535000Z,7.452168507425313,0.05,51.0,0.09,0.0,True
375_93534,2018-04-23T10:44:34.911000Z,50.80150370651927,0.14,52.0,0.015,0.0,True
375_93535,2018-04-23T10:50:58.998000Z,-41.458692331456405,0.02,13.0,0.005,0.8428651597363228,True
375_93536,2018-04-23T11:32:01.964000Z,-74.93162241203777,0.02,50.0,0.145,-0.9528595479208969,True
375_93537,2018-04-23T12:13:48.119000Z,-53.52508550620564,0.04,24.0,0.005,0.8742921277890582,True
375_93539,2018-04-23T12:40:17.673000Z,-79.61542476914258,0.02,54.0,0.115,0.9685730319472645,True
375_93542,2018-04-23T19:17:30.212000Z,6.076592912437491,0.25,54.0,0.12,0.7018576030000281,True
375_93543,2018-04-23T19:34:09.600000Z,-64.02504407154754,0.11,91.0,0.15,0.0,True
375_93544,2018-04-23T19:38:46.518000Z,-75.96732642687226,0.02,7.0,0.005,-0.9528595479208969,True
375_93546,2018-04-23T20:36:54.341000Z,22.45877902434944,0.09,47.0,0.105,0.0,True
375_93548,2018-04-23T20:40:33.402000Z,9.640130795775121,0.05,9.0,0.005,0.9685730319472645,True
375_93549,2018-04-23T20:52:21.614000Z,-26.588486639566327,0.01,59.0,0.115,0.9371460638945291,True
375_93550,2018-04-23T21:10:08.298000Z,38.349505607250364,0.18,53.0,0.06,0.0,True
375_93554,2018-04-24T00:00:17.168000Z,-84.3533292397143,0.22,6.0,0.005,0.7451981410031909,True
375_93555,2018-04-24T00:12:13.431000Z,-55.088912832663254,0.17,51.0,0.005,-0.9528595479208969,True
375_93558,2018-04-24T04:38:11.482000Z,11.386239357213412,0.05,8.0,0.005,0.8428651597363228,True
375_93561,2018-04-24T05:57:50.396000Z,-35.549852297863765,0.03,14.0,0.015,0.3551725276201374,True
375_93563,2018-04-24T06:39:09.942000Z,69.21803589692314,0.09,54.0,0.135,-0.7957247076572196,True
375_93565,2018-04-24T08:25:45.770000Z,-55.931867376941625,0.09,61.0,0.065,0.45544218867365127,True
375_93566,2018-04-24T08:36:26.764000Z,-14.86865845390821,0.01,12.0,0.005,0.5600224472617037,True
375_93568,2018-04-24T12:04:10.397000Z,-68.81218809910484,0.15,51.0,0.01,-0.9842865159736323,True
375_93569,2018-04-24T13:37:25.965000Z,18.67006040008414,0.23,53.0,0.095,0.0,True
375_93570,2018-04-24T14:38:40.142000Z,12.02333417154756,0.05,6.0,0.005,0.0,True
375_93571,2018-04-24T19:02:07.322000Z,-68.41538413801675,0.11,23.0,0.04,0.3483086918907101,True
375_93572,2018-04-24T19:31:30.140000Z,81.45550211245222,0.02,55.0,0.015,0.43557086634938813,True
375_93573,2018-04-24T19:45:51.414000Z,12.013683797911199,0.19,51.0,0.03,-0.8585786437626906,True
375_93574,2018-04-24T19:58:26.003000Z,20.275544771593445,0.02,8.0,0.005,-0.324320186866188,True
375_93575,2018-04-24T20:01:01.910000Z,13.724404188827577,0.02,6.0,0.005,0.5055243455542971,True
375_93576,2018-04-24T20:01:19.894000Z,28.16282207732391,0.17,49.0,0.05,-0.8585786437626906,True
375_93578,2018-04-24T20:09:16.440000Z,54.00530007777047,0.11,14.0,0.005,0.9371460638945291,True
375_93579,2018-04-24T20:11:35.110000Z,53.13271657576843,0.11,57.0,0.075,0.9284466232386875,True
375_93581,2018-04-24T20:46:53.242000Z,11.72886254516635,0.03,54.0,0.13,0.0327587914302061,True
375_93582,2018-04-24T20:47:33.360000Z,-13.629102673316822,0.01,10.0,0.005,0.8428651597363228,True
375_93583,2018-04-24T21:38:26.752000Z,-35.91736780461997,0.22,57.0,0.08,0.8742921277890582,True
375_93587,2018-04-24T23:14:47.442000Z,-58.26599623640681,0.02,9.0,0.005,1.0,True
375_93595,2018-04-25T00:55:48.216000Z,18.724888660626107,0.02,11.0,0.005,0.0,True
375_93597,2018-04-25T04:41:47.010000Z,-11.68999678863537,0.01,51.0,0.015,0.0,True
375_93598,2018-04-25T06:29:26.839000Z,-42.85163856707521,0.02,45.0,0.02,-0.5916761149997121,True
375_93599,2018-04-25T11:44:49.208000Z,75.07153712385832,0.08,66.0,0.135,0.4669995251664033,True
375_93600,2018-04-25T13:30:31.313000Z,-58.18207937206455,0.02,15.0,0.005,0.0,True
375_93601,2018-04-25T13:33:14.195000Z,-78.23540341213379,0.03,6.0,0.03,0.0327587914302061,True
375_93603,2018-04-25T13:37:11.538000Z,-87.94860913796083,0.03,10.0,0.005,0.6543033514199101,True
375_93605,2018-04-25T13:52:50.846000Z,-71.72175195364122,0.01,52.0,0.1,0.9685730319472645,True
375_93606,2018-04-25T13:59:11.433000Z,-8.887101695673806,0.04,18.0,0.015,0.0,True
375_93607,2018-04-25T17:20:00.908000Z,15.73366396604979,0.05,7.0,0.005,0.9371460638945291,True
375_93608,2018-04-25T17:28:52.346000Z,-82.64514871198497,0.01,53.0,0.11,0.0,True
375_93609,2018-04-25T17:30:06.920000Z,-78.3359665821365,0.02,15.0,0.005,0.6543033514199101,True
375_93610,2018-04-25T17:31:31.446000Z,-47.229784819197334,0.02,25.0,0.01,0.0,True
375_93612,2018-04-25T20:15:14.762000Z,-27.24231435737795,0.12,50.0,0.02,-0.6700168354462779,True
375_93613,2018-04-25T20:18:00.032000Z,-53.23224656543118,0.05,10.0,0.01,0.8742921277890582,True
375_93614,2018-04-25T21:15:02.974000Z,15.646427734287727,0.02,47.0,0.11,-0.6378220885998529,True
375_93615,2018-04-25T21:18:51.606000Z,4.699305082940214,0.05,51.0,0.11,0.0,True
375_93616,2018-04-25T21:36:25.680000Z,-52.29120964039964,0.05,9.0,0.01,0.07450380342405338,True
375_93617,2018-04-25T21:48:18.160000Z,-66.00741294271774,0.03,7.0,0.01,0.16718534660251072,True
375_93618,2018-04-25T22:07:16.936000Z,14.358626599320303,0.01,51.0,0.125,0.7485842555781164,True
375_93620,2018-04-25T22:19:50.180000Z,-11.546514314855358,0.04,55.0,0.015,0.0,True
375_93621,2018-04-25T22:20:27.838000Z,-73.84868199039164,0.02,17.0,0.005,0.9685730319472645,True
375_93622,2018-04-25T22:29:56.453000Z,-65.46448367423216,0.01,17.0,0.005,0.9371460638945291,True
375_93623,2018-04-25T22:31:54.855000Z,87.50282249992819,0.19,55.0,0.11,0.0,True
375_93625,2018-04-25T23:26:20.440000Z,-69.83220052886702,0.06,54.0,0.145,-0.8271516757099551,True
375_93626,2018-04-26T00:18:05.751000Z,-88.15959517248751,0.19,49.0,0.02,-0.1349574450940808,True
375_93628,2018-04-26T01:09:22.508000Z,13.754284812667095,0.01,53.0,0.135,0.0,True
375_93629,2018-04-26T01:12:45.913000Z,16.933737751893318,0.2,47.0,0.07,0.0,True
375_93630,2018-04-26T01:12:52.356000Z,-73.53516031514721,0.13,49.0,0.09,-0.9214325798681613,True
375_93631,2018-04-26T01:13:13.441000Z,-86.84666755997205,0.03,5.0,0.005,-0.9528595479208969,True
375_93632,2018-04-26T01:13:25.470000Z,-71.07210153386347,0.07,47.0,0.11,-0.9842865159736323,True
375_93634,2018-04-26T02:00:10.761000Z,-65.09206033508701,0.1,11.0,0.01,-0.7957247076572196,True
375_93635,2018-04-26T02:53:36.056000Z,22.44556313437704,0.25,55.0,0.095,0.07450380342405338,True
375_93636,2018-04-26T03:02:51.189000Z,-71.80897116814128,0.07,63.0,0.095,-0.7957247076572196,True
375_93637,2018-04-26T03:56:24.586000Z,9.912566276155417,0.01,51.0,0.115,0.0,True
375_93638,2018-04-26T04:52:34.647000Z,-74.68039652749582,0.02,50.0,0.125,-0.9842865159736324,True
375_93639,2018-04-26T04:53:14.843000Z,77.01294531716053,0.22,53.0,0.125,-0.7014438034990133,True
375_93640,2018-04-26T04:53:25.305000Z,-33.47588178121987,0.03,16.0,0.01,-0.27207380648181334,True
375_93641,2018-04-26T06:12:24.971000Z,15.500924035816183,0.21,52.0,0.08,-0.0722931714773366,True
375_93642,2018-04-26T06:12:30.487000Z,-46.98141239877714,0.09,23.0,0.045,0.9685730319472645,True
375_93643,2018-04-26T06:16:08.621000Z,-46.39148972586872,0.09,25.0,0.045,1.0,True
375_93644,2018-04-26T06:17:54.400000Z,-47.83413358669776,0.08,12.0,0.005,0.8197117363090671,True
375_93645,2018-04-26T06:18:07.931000Z,-47.5308559040385,0.09,16.0,0.04,0.9057190958417937,True
375_93646,2018-04-26T08:01:54.511000Z,-53.39643345905654,0.04,18.0,0.045,-0.6796751263305361,True
375_93647,2018-04-26T10:08:11.418000Z,14.90846499716369,0.02,49.0,0.13,0.5661683776587858,True
375_93649,2018-04-26T11:03:25.036000Z,-74.22544701931048,0.07,7.0,0.005,0.13233675531757172,True
375_93650,2018-04-26T11:23:56.980000Z,80.16267554496409,0.03,6.0,0.005,0.0,True
375_93651,2018-04-26T12:55:06.998000Z,74.28346989620655,0.19,57.0,0.125,0.1501634144012025,True
375_93652,2018-04-26T12:56:13.505000Z,23.92949946137159,0.18,53.0,0.02,0.0,True
375_93653,2018-04-26T12:57:28.399000Z,-24.19775493556935,0.02,18.0,0.005,1.0,True
375_93654,2018-04-26T12:57:44.929000Z,81.43286747273442,0.19,55.0,0.13,-0.7014438034990133,True
375_93655,2018-04-26T13:03:38.080000Z,-25.451654466860873,0.01,16.0,0.005,0.8742921277890582,True
375_93656,2018-04-26T16:17:52.403000Z,-71.16124446729532,0.13,50.0,0.025,-0.9528595479208969,True
375_93657,2018-04-26T16:26:11.110000Z,-7.506360752345586,0.02,62.0,0.145,0.0,True
375_93658,2018-04-26T17:49:59.670000Z,17.976833120164088,0.18,51.0,0.065,0.33291679679368313,True
375_93659,2018-04-26T17:50:11.922000Z,-74.00741278284715,0.06,52.0,0.125,-0.9528595479208969,True
375_93660,2018-04-26T17:52:39.068000Z,11.401194263264017,0.19,52.0,0.07,0.34003367089255565,True
375_93661,2018-04-26T17:58:37.713000Z,-79.33937886027081,0.02,4.0,0.005,0.9685730319472645,True
375_93664,2018-04-26T20:55:13.320000Z,-64.20627746504624,0.1,91.0,0.15,-0.9842865159736323,True
375_93665,2018-04-26T21:11:02.782000Z,-10.677245662296855,0.01,53.0,0.1,0.8742921277890582,True
375_93667,2018-04-26T22:27:59.420000Z,-34.961787010385706,0.04,37.0,0.005,0.9685730319472645,True
375_93669,2018-04-26T23:04:37.958000Z,-49.83342475087193,0.05,8.0,0.005,0.9057190958417937,True
375_93670,2018-04-26T23:04:49.026000Z,6.229048918696378,0.01,50.0,0.11,0.0,True
