event_id,datetime,phi,dt,phi_error,dt_error,quality,success
252_62750,2015-04-08T14:28:37.264000Z,87.56510317272705,0.18,51.0,0.05,0.0,True
252_62752,2015-04-08T14:28:57.730000Z,-81.21343318632057,0.08,53.0,0.045,-0.9214325798681613,True
252_62753,2015-04-08T14:29:11.110000Z,-87.66865708735457,0.04,49.0,0.095,-0.7957247076572196,True
252_62754,2015-04-08T14:29:44.706000Z,4.735570315198061,0.1,52.0,0.035,0.303580586140794,True
252_62755,2015-04-08T14:30:22.669000Z,-63.14497491821919,0.03,56.0,0.105,0.0,True
252_62756,2015-04-08T14:30:46.422000Z,-77.641852102499,0.08,5.0,0.005,-0.8900056118154259,True
252_62757,2015-04-08T14:31:00.423000Z,-59.13392120658966,0.03,19.0,0.005,0.9371460638945291,True
252_62760,2015-04-08T14:31:29.451000Z,-77.93394285970771,0.06,50.0,0.14,0.0,True
252_62761,2015-04-08T14:31:34.403000Z,26.365454003160153,0.03,52.0,0.11,0.0,True
252_62762,2015-04-08T14:31:39.085000Z,-36.26702815376143,0.08,59.0,0.07,0.04853710750104967,True
252_62763,2015-04-08T14:32:15.706000Z,-7.207559064742668,0.01,59.0,0.12,0.0,True
252_62765,2015-04-08T14:33:00.154000Z,-65.04829779998079,0.03,18.0,0.01,0.0,True
252_62766,2015-04-08T14:33:07.285000Z,-54.577453609524696,0.03,17.0,0.005,0.7171572875253809,True
252_62767,2015-04-08T14:33:29.415000Z,-56.24136298347611,0.02,63.0,0.135,0.9371460638945291,True
252_62768,2015-04-08T14:33:48.618000Z,-85.86953843787978,0.07,52.0,0.145,0.0,True
252_62769,2015-04-08T14:33:55.097000Z,-84.75190848405043,0.08,49.0,0.08,0.0,True
252_62770,2015-04-08T14:34:00.695000Z,-41.18548148833224,0.08,18.0,0.005,-0.9528595479208969,True
252_62771,2015-04-08T14:34:13.415000Z,-7.377258871659251,0.01,51.0,0.145,0.0,True
252_62772,2015-04-08T14:34:35.334000Z,-61.46752249403323,0.03,16.0,0.01,0.0,True
252_62773,2015-04-08T14:34:44.750000Z,-59.382775424776355,0.03,15.0,0.005,0.8428651597363228,True
252_62774,2015-04-08T14:34:54.758000Z,-50.58768510265844,0.03,17.0,0.005,-0.7957247076572196,True
252_62775,2015-04-08T14:35:02.514000Z,-55.67294258155914,0.03,21.0,0.005,0.9371460638945291,True
252_62776,2015-04-08T14:35:11.717000Z,9.189195784611911,0.03,51.0,0.145,-0.9842865159736324,True
252_62777,2015-04-08T14:35:26.962000Z,-57.11448146170267,0.03,25.0,0.01,0.8114381916835873,True
252_62778,2015-04-08T14:35:37.364000Z,26.858000353645593,0.29,9.0,0.005,0.0,True
252_62781,2015-04-08T14:35:56.046000Z,-58.75872572027657,0.03,19.0,0.005,0.0,True
252_62783,2015-04-08T14:36:15.311000Z,-62.79314416233194,0.03,10.0,0.005,0.9685730319472645,True
252_62784,2015-04-08T14:36:29.914000Z,-3.0541642519025345,0.01,51.0,0.11,0.0,True
252_62785,2015-04-08T14:36:40.165000Z,-50.701049476741105,0.03,64.0,0.12,0.46574154310349747,True
252_62786,2015-04-08T14:36:46.230000Z,10.300314345577021,0.03,56.0,0.145,0.0,True
252_62787,2015-04-08T14:37:07.197000Z,-82.6160787457938,0.21,52.0,0.045,0.0,True
252_62788,2015-04-08T14:37:21.485000Z,-59.19694431996777,0.03,63.0,0.115,0.0,True
252_62790,2015-04-08T14:37:29.598000Z,-88.15307329651705,0.03,91.0,0.15,0.0,True
252_62791,2015-04-08T14:37:53.536000Z,84.57616700195933,0.03,9.0,0.005,-0.8585786437626906,True
252_62792,2015-04-08T14:38:19.814000Z,12.631751656080553,0.19,48.0,0.075,0.0,True
252_62793,2015-04-08T14:38:25.652000Z,-86.25419327288967,0.11,52.0,0.065,0.2384226894136091,True
252_62794,2015-04-08T14:39:05.413000Z,80.69901254872389,0.2,57.0,0.09,0.19468394364865416,True
252_62796,2015-04-08T14:39:15.676000Z,-45.040252204589535,0.03,56.0,0.02,-0.7637745374947855,True
252_62798,2015-04-08T14:40:03.730000Z,-73.03126585441504,0.02,11.0,0.005,0.6464466094067263,True
252_62801,2015-04-08T14:40:40.575000Z,12.49776636164978,0.03,14.0,0.01,0.0,True
252_62802,2015-04-08T14:41:13.702000Z,-82.60600335809471,0.08,51.0,0.035,-0.9214325798681613,True
252_62804,2015-04-08T14:42:14.310000Z,-77.08381476942895,0.2,54.0,0.055,-0.8471969717836103,True
