event_id,datetime,phi,dt,phi_error,dt_error,quality,success
116_28750,2015-03-13T22:35:06.870000Z,84.98127979371395,0.01,49.0,0.12,-0.7957247076572196,True
116_28751,2015-03-13T22:36:54.780000Z,-81.8174787879476,0.03,47.0,0.125,-0.9528595479208969,True
116_28752,2015-03-13T22:38:11.086000Z,-73.70938676765786,0.03,11.0,0.005,0.6228763833671747,True
116_28753,2015-03-13T22:40:56.160000Z,-87.07697841341428,0.05,51.0,0.12,0.0,True
116_28754,2015-03-13T22:41:25.640000Z,31.743292428014456,0.05,67.0,0.13,0.0,True
116_28756,2015-03-13T22:43:03.820000Z,-88.95747381465048,0.05,54.0,0.035,0.0,True
116_28757,2015-03-13T22:45:09.630000Z,-87.87872636786597,0.02,13.0,0.01,-0.6064564278127814,True
116_28758,2015-03-13T22:48:52.006000Z,-5.850024458910227,0.01,60.0,0.1,0.0,True
116_28760,2015-03-13T22:51:58.720000Z,-50.70963291528972,0.03,32.0,0.01,-0.4979056209913332,True
116_28763,2015-03-13T23:01:14.120000Z,11.168111083455756,0.16,48.0,0.01,0.0,True
116_28766,2015-03-13T23:06:28.922000Z,16.103691474983634,0.16,52.0,0.125,0.0,True
116_28767,2015-03-13T23:07:04.708000Z,-80.79616569616843,0.13,49.0,0.03,0.0,True
116_28769,2015-03-13T23:07:48.918000Z,-7.120194243744436,0.01,9.0,0.005,0.0,True
116_28771,2015-03-13T23:09:05.522000Z,-77.25536455760937,0.08,48.0,0.045,-0.9842865159736323,True
116_28772,2015-03-13T23:10:00.592000Z,-59.49163514115867,0.04,53.0,0.11,0.6543033514199101,True
116_28776,2015-03-13T23:11:11.540000Z,88.87605677916406,0.04,52.0,0.125,-0.8271516757099551,True
116_28777,2015-03-13T23:11:29.105000Z,71.44737062650398,0.05,59.0,0.105,0.8428651597363228,True
116_28779,2015-03-13T23:12:16.482000Z,13.48278448137836,0.16,48.0,0.115,0.0,True
116_28780,2015-03-13T23:12:27.200000Z,-85.34527012813709,0.08,54.0,0.125,-0.9842865159736324,True
116_28781,2015-03-13T23:12:45.517000Z,-69.6134636915628,0.03,14.0,0.01,0.0,True
116_28782,2015-03-13T23:12:51.425000Z,60.98181723833275,0.05,66.0,0.12,-0.4927683461994077,True
