event_id,datetime,phi,dt,phi_error,dt_error,quality,success
479_119502,2021-01-21T19:51:28.479000Z,52.70546845659425,0.06,54.0,0.12,-0.6198603245654222,True
479_119504,2021-01-22T00:40:27.090000Z,-39.683402415782325,0.06,67.0,0.145,0.0,True
479_119505,2021-01-22T02:18:22.959000Z,13.386638841585068,0.21,50.0,0.07,0.0,True
479_119506,2021-01-22T03:05:10.029000Z,-67.76784554936933,0.02,37.0,0.02,0.599306157327623,True
479_119507,2021-01-22T04:39:23.568000Z,-23.96700985119429,0.03,63.0,0.135,0.1501634144012025,True
479_119508,2021-01-22T18:45:22.900000Z,-78.1751347900954,0.06,49.0,0.11,-0.7328707715517487,True
479_119509,2021-01-22T23:24:37.668000Z,89.12193348064193,0.13,50.0,0.04,0.0,True
479_119510,2021-01-23T00:27:59.953000Z,-88.71756375552297,0.02,16.0,0.01,1.0,True
479_119511,2021-01-23T01:18:58.750000Z,-70.68897590071384,0.02,7.0,0.005,-0.890005611815426,True
479_119512,2021-01-23T01:36:56.110000Z,17.00961550242596,0.18,50.0,0.105,0.0,True
479_119515,2021-01-23T08:30:26.989000Z,5.954171543043117,0.24,67.0,0.145,0.009855665840007077,True
479_119516,2021-01-23T10:21:53.236000Z,-72.41443256980426,0.12,49.0,0.03,0.0327587914302061,True
479_119517,2021-01-23T11:29:16.530000Z,72.29770940260778,0.02,55.0,0.14,0.2788469452362684,True
479_119518,2021-01-23T21:57:29.000000Z,-78.01072335361965,0.23,55.0,0.1,-0.7957247076572196,True
479_119519,2021-01-23T22:08:42.720000Z,67.81704571508635,0.08,56.0,0.055,0.0,True
479_119522,2021-01-23T23:04:53.580000Z,-57.397378990683194,0.08,49.0,0.09,-0.7328707715517487,True
479_119523,2021-01-23T23:10:23.853000Z,-69.3075940928569,0.01,10.0,0.01,-0.8900056118154259,True
479_119524,2021-01-23T23:11:11.848000Z,88.99888461677801,0.02,10.0,0.005,-0.8900056118154259,True
479_119526,2021-01-23T23:13:13.778000Z,36.8448988971241,0.16,6.0,0.005,0.0,True
479_119527,2021-01-23T23:18:08.137000Z,9.448445693427232,0.1,12.0,0.005,0.09784209315170944,True
479_119528,2021-01-23T23:18:36.781000Z,-60.94419283512639,0.23,53.0,0.1,0.16449306786335205,True
479_119529,2021-01-23T23:29:50.465000Z,32.64029935433899,0.04,13.0,0.005,1.0,True
479_119531,2021-01-23T23:30:43.909000Z,44.96525911154015,0.03,11.0,0.01,0.0,True
479_119532,2021-01-23T23:34:51.890000Z,25.264130125920587,0.04,14.0,0.02,0.0,True
479_119533,2021-01-23T23:37:59.084000Z,-63.53219762702031,0.02,56.0,0.125,0.0,True
479_119534,2021-01-23T23:46:51.528000Z,-56.757458012309485,0.22,54.0,0.095,0.9678587826733387,True
479_119535,2021-01-23T23:55:01.600000Z,-55.21984953090998,0.02,7.0,0.005,-0.7014438034990133,True
479_119536,2021-01-23T23:57:13.840000Z,36.81133037816153,0.25,52.0,0.12,0.0,True
479_119538,2021-01-23T23:57:51.360000Z,-65.17189475260341,0.02,10.0,0.005,0.0,True
