event_id,datetime,phi,dt,phi_error,dt_error,quality,success
110_27250,2015-03-12T19:46:27.960000Z,-56.2491921380705,0.02,55.0,0.12,0.0,True
110_27251,2015-03-12T19:46:45.030000Z,-18.56563632519112,0.16,66.0,0.105,-0.49516133704193777,True
110_27253,2015-03-12T19:47:37.400000Z,87.2307165071827,0.02,15.0,0.005,0.9371460638945291,True
110_27254,2015-03-12T19:48:32.800000Z,87.99657383110093,0.08,51.0,0.09,0.0,True
110_27255,2015-03-12T19:48:46.614000Z,-56.53330114159837,0.15,54.0,0.05,0.0,True
110_27256,2015-03-12T19:49:00.078000Z,-66.02389840981016,0.02,53.0,0.095,0.9685730319472645,True
110_27257,2015-03-12T19:49:59.440000Z,-79.72637687833657,0.09,63.0,0.145,0.07450380342405338,True
110_27258,2015-03-12T19:50:50.309000Z,-89.0214825446011,0.02,50.0,0.1,0.5269614898353778,True
110_27263,2015-03-12T19:51:38.472000Z,-88.87108351004053,0.02,47.0,0.09,1.0,True
110_27264,2015-03-12T19:51:45.357000Z,-85.3467897805752,0.02,54.0,0.11,0.5661683776587858,True
110_27265,2015-03-12T19:51:52.880000Z,-88.17764545800276,0.02,49.0,0.09,0.5835926733012553,True
110_27266,2015-03-12T19:52:02.324000Z,89.0158903972283,0.02,55.0,0.1,0.5472307430931291,True
110_27270,2015-03-12T19:53:03.981000Z,-87.10006043205726,0.02,50.0,0.105,0.0,True
110_27271,2015-03-12T19:53:31.360000Z,-88.58027259876229,0.02,49.0,0.09,1.0,True
110_27272,2015-03-12T19:53:37.664000Z,30.34986386523599,0.04,14.0,0.005,0.0,True
110_27273,2015-03-12T19:53:59.640000Z,-87.34714426128835,0.02,50.0,0.095,0.0,True
110_27274,2015-03-12T19:54:43.918000Z,-87.6572099306926,0.02,49.0,0.105,0.5472307430931291,True
110_27275,2015-03-12T19:55:35.938000Z,-85.58368033290839,0.02,52.0,0.115,0.5472307430931291,True
110_27276,2015-03-12T19:55:50.244000Z,89.55316358745529,0.02,46.0,0.095,0.5269614898353778,True
110_27277,2015-03-12T19:56:24.378000Z,-76.65329575886244,0.03,23.0,0.005,1.0,True
110_27278,2015-03-12T19:56:34.320000Z,83.303981198663,0.01,51.0,0.095,0.9685730319472645,True
110_27279,2015-03-12T19:56:53.650000Z,83.40658481286079,0.04,48.0,0.015,0.15335629952408225,True
110_27280,2015-03-12T19:56:59.492000Z,-41.85003825514889,0.03,21.0,0.01,-0.16718534660251083,True
110_27281,2015-03-12T19:57:14.433000Z,3.6630113784131595,0.18,52.0,0.03,0.0,True
110_27284,2015-03-12T20:01:08.029000Z,-74.95309772137927,0.03,16.0,0.005,0.6857303194726456,True
110_27285,2015-03-12T20:01:32.348000Z,-2.216924520050725,0.18,51.0,0.105,-0.2885417513963501,True
110_27286,2015-03-12T20:01:39.946000Z,-88.70747412964033,0.02,48.0,0.09,1.0,True
110_27287,2015-03-12T20:01:47.120000Z,-33.954776744576975,0.2,57.0,0.08,0.7415322930121528,True
110_27289,2015-03-12T20:02:28.840000Z,-87.31235096155365,0.03,14.0,0.005,0.5914494153144392,True
110_27290,2015-03-12T20:03:51.672000Z,-57.75647015970378,0.02,12.0,0.005,1.0,True
110_27291,2015-03-12T20:04:27.564000Z,65.97937200027548,0.01,12.0,0.005,0.2384226894136091,True
110_27292,2015-03-12T20:04:41.880000Z,9.507716113871538,0.13,53.0,0.03,0.0,True
110_27293,2015-03-12T20:07:15.320000Z,-83.33355489370956,0.06,51.0,0.14,-0.7957247076572196,True
110_27295,2015-03-12T20:08:55.016000Z,-23.59147367339699,0.03,73.0,0.145,0.056667321031505624,True
110_27296,2015-03-12T20:11:03.420000Z,-78.0031101673842,0.09,50.0,0.035,-0.7957247076572196,True
110_27297,2015-03-12T20:11:30.857000Z,-79.32713532590975,0.09,50.0,0.035,-0.890005611815426,True
110_27299,2015-03-12T20:12:40.936000Z,9.940120394329227,0.14,55.0,0.13,0.0,True
110_27301,2015-03-12T20:19:40.520000Z,-73.84644311567075,0.09,52.0,0.085,-0.9528595479208969,True
110_27302,2015-03-12T20:19:50.176000Z,-43.35091620645653,0.04,21.0,0.005,0.9057190958417937,True
110_27304,2015-03-12T20:21:36.712000Z,-64.76115143774098,0.21,56.0,0.085,0.7697044741500492,True
110_27305,2015-03-12T20:21:57.289000Z,-81.84014460805349,0.03,52.0,0.11,0.9685730319472645,True
110_27307,2015-03-12T20:23:10.601000Z,-22.45356351787683,0.17,53.0,0.02,-0.47482450160560385,True
110_27309,2015-03-12T20:24:22.912000Z,-58.53877815039789,0.03,91.0,0.14,1.0,True
110_27311,2015-03-12T20:25:03.756000Z,36.02083449896605,0.06,80.0,0.125,-0.41860109102439425,True
110_27312,2015-03-12T20:25:14.824000Z,43.452957822728536,0.15,60.0,0.09,-0.16186568152683978,True
110_27313,2015-03-12T20:25:26.800000Z,35.0716553139211,0.25,51.0,0.12,-0.16526636169758924,True
110_27314,2015-03-12T20:26:03.940000Z,-44.804782742571035,0.03,29.0,0.01,0.5552778645291223,True
110_27315,2015-03-12T20:26:08.220000Z,-58.409853217338934,0.02,90.0,0.145,0.0,True
110_27316,2015-03-12T20:26:29.234000Z,-61.799851787569764,0.02,33.0,0.01,0.8114381916835873,True
110_27319,2015-03-12T20:29:31.719000Z,31.27549141020654,0.18,61.0,0.105,0.3644289046188848,True
110_27320,2015-03-12T20:30:44.478000Z,30.03131301377647,0.25,12.0,0.005,0.7922727334124126,True
110_27322,2015-03-12T20:31:00.182000Z,32.697761081140015,0.25,12.0,0.005,0.7285430257133023,True
110_27323,2015-03-12T20:33:05.484000Z,-73.46869934342544,0.03,11.0,0.005,0.9057190958417937,True
110_27324,2015-03-12T20:33:23.602000Z,-39.155523880457395,0.21,58.0,0.09,-0.3725478941586724,True
110_27325,2015-03-12T20:33:33.240000Z,39.16977786515815,0.18,56.0,0.03,0.9153802988237343,True
110_27327,2015-03-12T20:34:04.640000Z,40.452714972074205,0.17,59.0,0.03,0.0,True
110_27328,2015-03-12T20:34:18.118000Z,-75.99831969116366,0.03,22.0,0.01,0.9371460638945291,True
