event_id,datetime,phi,dt,phi_error,dt_error,quality,success
26_6250,2015-02-04T02:42:14.799000Z,-3.4851303410947025,0.18,9.0,0.005,0.9496923047881255,True
26_6252,2015-02-04T02:43:06.050000Z,-78.28420173760992,0.02,50.0,0.12,-0.8585786437626906,True
26_6254,2015-02-04T02:43:58.170000Z,-64.06434111504944,0.02,9.0,0.005,0.9057190958417937,True
26_6255,2015-02-04T02:45:07.458000Z,40.495774576736494,0.05,54.0,0.075,-0.6977450998058791,True
26_6256,2015-02-04T02:45:13.676000Z,33.68360545363612,0.03,67.0,0.115,0.9371460638945291,True
26_6257,2015-02-04T02:46:12.174000Z,-62.213466376361,0.02,16.0,0.01,0.9685730319472645,True
26_6260,2015-02-04T02:50:03.367000Z,10.89892458827228,0.15,54.0,0.01,0.0,True
26_6261,2015-02-04T02:50:28.220000Z,-69.49053977984761,0.03,12.0,0.005,0.0,True
26_6262,2015-02-04T02:50:48.744000Z,-66.31249191574398,0.03,58.0,0.135,0.7622118382329701,True
26_6263,2015-02-04T02:52:02.774000Z,12.834216995864153,0.01,49.0,0.105,0.7485842555781164,True
26_6266,2015-02-04T02:54:07.739000Z,17.26201063108067,0.03,49.0,0.13,0.0,True
26_6267,2015-02-04T02:55:06.590000Z,-20.180471690738102,0.05,91.0,0.135,0.37146063894529113,True
26_6268,2015-02-04T02:56:35.874000Z,62.16387510621382,0.04,54.0,0.095,0.24721709718841778,True
26_6269,2015-02-04T02:58:51.770000Z,11.847000794377436,0.18,49.0,0.03,0.2384226894136091,True
26_6270,2015-02-04T03:00:37.586000Z,87.3712350102835,0.05,10.0,0.005,0.0,True
26_6272,2015-02-04T03:08:22.656000Z,-76.03445755753268,0.09,49.0,0.025,0.22620065126754896,True
26_6273,2015-02-04T03:10:08.010000Z,22.028190582173636,0.15,52.0,0.03,1.0,True
26_6275,2015-02-04T03:11:40.236000Z,-61.47525061372028,0.03,15.0,0.01,0.0,True
26_6276,2015-02-04T03:12:18.412000Z,-35.76635074891044,0.23,64.0,0.11,0.0,True
26_6277,2015-02-04T03:12:25.110000Z,64.68863257829582,0.07,17.0,0.005,0.08055906653361633,True
26_6280,2015-02-04T03:17:30.670000Z,-86.3969968821923,0.04,52.0,0.105,0.9371460638945291,True
26_6281,2015-02-04T03:17:59.791000Z,-77.15424805239746,0.1,49.0,0.085,-0.8900056118154259,True
26_6282,2015-02-04T03:18:07.036000Z,-75.42350975903878,0.02,56.0,0.145,0.0,True
26_6283,2015-02-04T03:18:53.255000Z,23.88933022182175,0.17,55.0,0.115,-0.7957247076572196,True
26_6284,2015-02-04T03:19:02.447000Z,-68.2796914642147,0.03,9.0,0.01,0.0,True
26_6285,2015-02-04T03:19:51.263000Z,-74.33932175544794,0.03,9.0,0.005,-0.4303997503121645,True
26_6286,2015-02-04T03:20:22.335000Z,29.060496869709482,0.05,57.0,0.1,0.0,True
26_6289,2015-02-04T03:23:22.170000Z,-84.10026805521528,0.04,13.0,0.01,-0.5757359312880714,True
26_6290,2015-02-04T03:26:00.203000Z,-81.3598555527081,0.03,72.0,0.125,0.9371460638945291,True
26_6291,2015-02-04T03:29:26.162000Z,12.731711930719825,0.22,48.0,0.09,0.0,True
26_6292,2015-02-04T03:30:30.522000Z,-63.77508313028102,0.02,11.0,0.005,0.9371460638945291,True
26_6293,2015-02-04T03:30:44.372000Z,-63.998808360611406,0.02,12.0,0.005,0.9685730319472645,True
26_6294,2015-02-04T03:31:10.879000Z,-77.82121472883227,0.02,62.0,0.115,-0.6378220885998529,True
26_6295,2015-02-04T03:31:32.824000Z,39.753848599115315,0.02,12.0,0.005,0.0,True
26_6296,2015-02-04T03:31:48.054000Z,-71.38042237618225,0.03,13.0,0.01,0.9685730319472645,True
26_6297,2015-02-04T03:32:58.423000Z,-14.236871553009792,0.03,53.0,0.115,0.7800112236308518,True
26_6298,2015-02-04T03:33:29.293000Z,-73.2669435697818,0.03,15.0,0.01,0.9685730319472645,True
26_6299,2015-02-04T03:33:37.555000Z,23.144250442364864,0.04,48.0,0.095,-0.5112216033951027,True
26_6300,2015-02-04T03:33:57.611000Z,59.842078802801325,0.08,56.0,0.065,0.8707661465060765,True
26_6301,2015-02-04T03:34:36.395000Z,78.21040530255732,0.05,15.0,0.005,0.9057190958417937,True
26_6302,2015-02-04T03:35:18.613000Z,-47.54444325146687,0.03,17.0,0.005,0.9685730319472645,True
26_6303,2015-02-04T03:37:18.320000Z,-74.03496471365304,0.11,51.0,0.035,-0.9528595479208969,True
26_6304,2015-02-04T03:37:28.207000Z,-6.355239145399821,0.03,56.0,0.13,0.23972064913084445,True
26_6305,2015-02-04T03:38:13.719000Z,-80.86595120162474,0.1,50.0,0.05,0.0,True
26_6307,2015-02-04T03:38:24.406000Z,-77.19045122026523,0.06,48.0,0.115,-0.8271516757099551,True
26_6308,2015-02-04T03:38:37.133000Z,-76.0741579331318,0.1,51.0,0.05,-0.8900056118154259,True
26_6309,2015-02-04T03:39:04.540000Z,-51.32990377100657,0.02,65.0,0.12,0.0,True
26_6310,2015-02-04T03:39:15.557000Z,3.7438573127686823,0.03,61.0,0.115,0.9685730319472645,True
26_6314,2015-02-04T03:47:03.742000Z,-74.36625272094193,0.05,51.0,0.09,0.0,True
26_6316,2015-02-04T03:48:45.386000Z,-75.25871044950048,0.05,51.0,0.11,0.0,True
26_6317,2015-02-04T03:48:56.188000Z,-74.43382909330592,0.11,48.0,0.1,-0.9528595479208969,True
26_6318,2015-02-04T03:49:03.664000Z,-80.09671326953685,0.03,61.0,0.105,0.0,True
26_6320,2015-02-04T03:53:23.426000Z,50.00001978224458,0.25,52.0,0.115,0.2928932188134524,True
26_6321,2015-02-04T03:53:55.418000Z,-84.90712978420021,0.06,50.0,0.14,-0.9214325798681613,True
26_6322,2015-02-04T03:54:03.162000Z,73.17350225400037,0.04,20.0,0.005,0.34707448480315783,True
26_6324,2015-02-04T03:58:47.214000Z,-61.3986487299814,0.02,13.0,0.005,0.8742921277890582,True
26_6325,2015-02-04T04:00:04.092000Z,-79.14717082598986,0.04,17.0,0.02,-0.7527621727771485,True
26_6326,2015-02-04T04:00:48.447000Z,-64.74685979253627,0.02,16.0,0.005,-0.6064564278127814,True
26_6329,2015-02-04T04:01:49.235000Z,-70.84632743217833,0.05,48.0,0.08,-0.9214325798681613,True
26_6330,2015-02-04T04:03:24.291000Z,-70.0940423269895,0.05,57.0,0.11,1.0,True
26_6331,2015-02-04T04:10:34.349000Z,-70.53974131414384,0.02,67.0,0.015,0.9057190958417937,True
26_6332,2015-02-04T04:16:50.719000Z,6.932066010146798,0.01,56.0,0.1,0.0,True
26_6333,2015-02-04T04:17:15.575000Z,86.79280000280721,0.1,32.0,0.05,0.9057190958417937,True
26_6335,2015-02-04T04:23:54.186000Z,-74.95466585604981,0.07,50.0,0.06,0.9685730319472645,True
26_6336,2015-02-04T04:24:05.002000Z,-78.7234538151684,0.18,59.0,0.065,0.04985381241738496,True
26_6340,2015-02-04T04:25:54.276000Z,88.38524299606001,0.07,53.0,0.12,0.0,True
26_6342,2015-02-04T04:27:10.267000Z,24.221284742261957,0.08,53.0,0.07,0.0,True
26_6343,2015-02-04T04:27:23.877000Z,-4.924251690464416,0.1,50.0,0.125,-0.9842865159736323,True
26_6344,2015-02-04T04:27:51.790000Z,-71.02467265285657,0.08,59.0,0.055,-0.1608513095455859,True
26_6346,2015-02-04T04:30:05.138000Z,5.123845459776362,0.21,54.0,0.125,0.0,True
26_6347,2015-02-04T04:32:16.262000Z,-35.60681470380706,0.03,35.0,0.01,0.0,True
26_6348,2015-02-04T04:33:33.238000Z,28.083494136788204,0.08,52.0,0.065,0.0,True
26_6350,2015-02-04T04:36:56.091000Z,14.069113759896936,0.21,50.0,0.03,0.8202911007051552,True
26_6355,2015-02-04T04:40:15.595000Z,-69.7274926345579,0.01,50.0,0.105,0.0,True
26_6357,2015-02-04T04:43:35.858000Z,-74.54652435911282,0.03,11.0,0.005,0.9371460638945291,True
26_6358,2015-02-04T04:43:56.852000Z,38.819945603198335,0.19,59.0,0.075,0.0,True
26_6361,2015-02-04T04:46:46.251000Z,61.548664505802435,0.05,29.0,0.01,0.5285954792089683,True
26_6365,2015-02-04T04:52:34.629000Z,-57.6189553397125,0.02,6.0,0.005,0.9371460638945291,True
26_6366,2015-02-04T04:53:59.472000Z,-83.98693097490116,0.05,53.0,0.105,-0.9214325798681613,True
26_6367,2015-02-04T04:55:07.169000Z,-89.05054451771832,0.1,51.0,0.035,-0.890005611815426,True
26_6368,2015-02-04T04:55:22.908000Z,-84.60254540556127,0.05,48.0,0.11,0.9371460638945291,True
26_6369,2015-02-04T04:55:40.513000Z,-56.53185841980212,0.05,17.0,0.005,0.9371460638945291,True
26_6370,2015-02-04T04:55:58.901000Z,30.241521124657538,0.27,49.0,0.13,0.0,True
26_6371,2015-02-04T04:56:51.727000Z,-56.10026069283765,0.05,61.0,0.075,-0.4927683461994077,True
26_6372,2015-02-04T04:58:48.914000Z,86.10479189759906,0.02,15.0,0.01,0.4343145750507619,True
26_6373,2015-02-04T04:59:09.527000Z,-74.6722720837725,0.03,14.0,0.005,0.8742921277890582,True
26_6374,2015-02-04T04:59:45.305000Z,-25.016617262330044,0.24,59.0,0.105,-0.12776008510513437,True
26_6375,2015-02-04T05:00:07.747000Z,-82.7059422355623,0.03,38.0,0.01,0.0,True
26_6376,2015-02-04T05:05:02.968000Z,45.02545217545071,0.04,13.0,0.005,0.9371460638945291,True
26_6378,2015-02-04T05:07:10.612000Z,50.700520855174204,0.25,13.0,0.005,0.8190286838088682,True
26_6379,2015-02-04T05:08:19.158000Z,13.182626644824552,0.27,18.0,0.005,0.0,True
26_6380,2015-02-04T05:11:04.544000Z,-75.79598905298985,0.04,64.0,0.14,-0.9214325798681613,True
26_6381,2015-02-04T05:21:34.093000Z,-68.62778498445408,0.05,49.0,0.11,-0.7957247076572196,True
26_6382,2015-02-04T05:25:29.119000Z,-74.65377571504916,0.05,51.0,0.11,-0.8271516757099551,True
26_6383,2015-02-04T05:30:10.925000Z,-79.12581762607226,0.03,58.0,0.115,-0.4588535261384036,True
26_6384,2015-02-04T05:31:20.930000Z,-72.45421161695845,0.05,8.0,0.005,0.5757359312880714,True
26_6385,2015-02-04T05:35:06.503000Z,-13.696670718493834,0.18,55.0,0.065,0.4028876069980265,True
26_6389,2015-02-04T05:38:30.279000Z,75.58313625837764,0.04,54.0,0.105,0.0,True
26_6390,2015-02-04T05:38:36.052000Z,-89.01621607371692,0.04,50.0,0.1,0.8742921277890582,True
26_6393,2015-02-04T05:42:24.277000Z,-73.43923913446622,0.02,8.0,0.005,0.9685730319472645,True
26_6395,2015-02-04T05:46:11.925000Z,-54.08682565078249,0.02,10.0,0.005,0.9685730319472645,True
26_6396,2015-02-04T05:48:57.309000Z,-74.93004854112905,0.03,57.0,0.125,-0.7398955575395639,True
26_6397,2015-02-04T05:49:04.790000Z,-79.85775688552599,0.05,8.0,0.005,0.0,True
26_6398,2015-02-04T05:53:17.530000Z,-69.53621864648875,0.02,8.0,0.02,-0.9214325798681613,True
26_6399,2015-02-04T05:53:24.828000Z,30.890862141565208,0.26,53.0,0.125,0.0,True
26_6401,2015-02-04T05:57:19.479000Z,-56.97363414443021,0.03,8.0,0.005,0.0,True
26_6402,2015-02-04T06:04:15.811000Z,30.95841043387543,0.25,49.0,0.12,0.0,True
26_6403,2015-02-04T06:04:32.496000Z,-71.06883167864544,0.02,13.0,0.01,-0.3723943205412422,True
26_6404,2015-02-04T06:05:25.403000Z,-60.14323688054901,0.04,54.0,0.015,-0.7917963366506278,True
26_6406,2015-02-04T06:13:09.600000Z,-75.25044891614004,0.03,9.0,0.005,0.8742921277890582,True
26_6408,2015-02-04T06:21:30.151000Z,26.359078009467225,0.25,5.0,0.005,-0.8585786437626906,True
26_6411,2015-02-04T06:28:58.817000Z,-51.54917641002925,0.02,57.0,0.12,0.9371460638945291,True
26_6412,2015-02-04T06:31:05.191000Z,29.171297974234562,0.13,57.0,0.13,0.1986123146552461,True
26_6413,2015-02-04T06:34:44.881000Z,-85.36402214233271,0.05,58.0,0.105,0.6543033514199101,True
26_6414,2015-02-04T06:39:29.098000Z,-34.84359863256037,0.23,62.0,0.13,-0.6182407076487162,True
26_6415,2015-02-04T06:41:24.377000Z,14.821150973637259,0.14,48.0,0.03,0.0,True
26_6416,2015-02-04T06:42:06.631000Z,-29.33460947672097,0.2,52.0,0.075,-0.7926876871439411,True
26_6417,2015-02-04T06:43:21.929000Z,-46.16159978622149,0.02,11.0,0.005,0.0,True
26_6418,2015-02-04T06:44:44.109000Z,71.58222824480038,0.05,14.0,0.005,0.9371460638945291,True
26_6419,2015-02-04T06:48:45.188000Z,-63.81901799763466,0.02,14.0,0.005,-0.6064564278127814,True
26_6422,2015-02-04T07:04:38.519000Z,-59.76174853283169,0.03,55.0,0.105,0.0,True
26_6424,2015-02-04T07:16:13.296000Z,-89.68117699794749,0.1,52.0,0.12,-0.7328707715517487,True
26_6426,2015-02-04T07:25:48.508000Z,-72.7031395740891,0.04,12.0,0.005,0.8232233047033631,True
26_6431,2015-02-04T07:42:40.201000Z,-68.78497265494752,0.02,7.0,0.005,-0.5750817072006013,True
26_6432,2015-02-04T07:45:17.243000Z,-84.20950610379998,0.06,51.0,0.13,-0.9842865159736324,True
26_6436,2015-02-04T08:17:44.616000Z,-81.60336255214628,0.02,65.0,0.055,0.9685730319472645,True
26_6437,2015-02-04T08:26:49.106000Z,-76.42504007764387,0.03,31.0,0.01,0.9371460638945291,True
26_6438,2015-02-04T08:36:30.879000Z,79.74664925412793,0.07,49.0,0.1,0.0,True
26_6439,2015-02-04T08:37:01.543000Z,37.34770881290632,0.07,57.0,0.055,0.8618226844900294,True
26_6440,2015-02-04T08:41:31.099000Z,-71.6329038804488,0.09,52.0,0.03,0.0,True
26_6441,2015-02-04T08:59:44.497000Z,-82.11124394143394,0.02,16.0,0.01,-0.5750817072006013,True
26_6442,2015-02-04T09:01:31.286000Z,-79.40379010927006,0.03,13.0,0.005,0.0,True
26_6443,2015-02-04T09:01:38.864000Z,-53.242453029102876,0.03,17.0,0.005,0.8742921277890582,True
26_6444,2015-02-04T09:02:59.716000Z,74.79311009556454,0.07,54.0,0.05,0.0,True
26_6446,2015-02-04T09:04:46.263000Z,-83.98357630730015,0.04,8.0,0.005,0.9371460638945291,True
26_6447,2015-02-04T09:05:09.512000Z,89.22757638473416,0.04,7.0,0.005,1.0,True
26_6448,2015-02-04T09:05:47.789000Z,-70.56653383406905,0.13,49.0,0.01,-0.9842865159736324,True
26_6450,2015-02-04T09:16:21.530000Z,-85.1258150850847,0.03,29.0,0.005,-0.7014438034990133,True
