event_id,datetime,phi,dt,phi_error,dt_error,quality,success
226_56250,2015-04-04T01:29:47.677000Z,41.9135999690501,0.04,16.0,0.005,0.0,True
226_56251,2015-04-04T01:29:58.390000Z,-82.42603563434443,0.05,12.0,0.005,0.8742921277890582,True
226_56253,2015-04-04T01:30:34.641000Z,38.48850088122424,0.28,13.0,0.005,0.7474618638619472,True
226_56254,2015-04-04T01:31:06.288000Z,5.795045627399759,0.25,8.0,0.005,0.909514341904434,True
226_56255,2015-04-04T01:32:23.483000Z,13.395027236015551,0.07,56.0,0.07,0.0,True
226_56256,2015-04-04T01:32:31.064000Z,10.177978035083754,0.01,14.0,0.01,0.21291285562556284,True
226_56257,2015-04-04T01:33:01.291000Z,-62.77156307003099,0.21,53.0,0.085,0.7979694910895578,True
226_56260,2015-04-04T01:33:46.712000Z,-68.89427063613425,0.02,17.0,0.005,1.0,True
226_56261,2015-04-04T01:33:55.364000Z,-61.62191306906766,0.02,8.0,0.005,0.9685730319472645,True
226_56262,2015-04-04T01:34:18.395000Z,13.801811800445591,0.21,49.0,0.08,-0.8900056118154259,True
226_56263,2015-04-04T01:36:30.129000Z,-81.90248213908546,0.09,51.0,0.13,-0.9528595479208969,True
226_56264,2015-04-04T01:37:00.714000Z,-86.60394874299061,0.05,50.0,0.1,0.5711053540973603,True
226_56265,2015-04-04T01:37:30.475000Z,87.46382683816773,0.05,47.0,0.105,-0.9214325798681613,True
226_56266,2015-04-04T01:37:48.302000Z,-54.68899212004874,0.03,20.0,0.005,0.0,True
226_56267,2015-04-04T01:37:55.181000Z,46.540545437300864,0.22,53.0,0.075,0.0,True
226_56268,2015-04-04T01:39:17.658000Z,-1.6582166496405648,0.15,48.0,0.12,0.13233675531757172,True
226_56269,2015-04-04T01:39:51.314000Z,12.626512917625462,0.25,48.0,0.115,0.0,True
226_56270,2015-04-04T01:40:02.189000Z,78.07057208569461,0.07,61.0,0.105,0.0327587914302061,True
226_56273,2015-04-04T01:42:13.850000Z,7.045947446729997,0.18,49.0,0.03,0.8490769143643764,True
226_56274,2015-04-04T01:42:29.555000Z,34.69839796258066,0.26,15.0,0.005,0.0,True
226_56276,2015-04-04T01:43:13.626000Z,5.743466961503714,0.16,60.0,0.105,-0.08705300141671857,True
226_56278,2015-04-04T01:43:25.084000Z,87.25071463704217,0.04,76.0,0.105,-0.597672665668094,True
226_56280,2015-04-04T01:44:03.577000Z,8.127067933064723,0.19,48.0,0.07,-0.9528595479208969,True
226_56283,2015-04-04T01:45:59.851000Z,-40.83250630420753,0.15,57.0,0.105,0.5008649456618621,True
226_56284,2015-04-04T01:46:10.315000Z,-86.70309021351954,0.04,57.0,0.1,-0.6700168354462779,True
226_56286,2015-04-04T01:46:46.604000Z,68.4322061135768,0.05,64.0,0.13,0.41289578606120414,True
226_56287,2015-04-04T01:46:55.995000Z,-86.91268462931657,0.04,63.0,0.105,0.8114381916835873,True
226_56288,2015-04-04T01:47:14.558000Z,-52.7996011705269,0.03,13.0,0.005,-0.5685224924678312,True
226_56289,2015-04-04T01:47:35.157000Z,-85.49822887278282,0.06,50.0,0.065,0.053922979670755544,True
226_56290,2015-04-04T01:48:06.532000Z,-1.910114106449896,0.05,53.0,0.12,0.42051534175976446,True
226_56291,2015-04-04T01:48:22.518000Z,24.67329067407229,0.04,17.0,0.005,0.7485842555781164,True
226_56292,2015-04-04T01:48:30.273000Z,-80.00681729071596,0.06,50.0,0.065,-0.7014438034990133,True
226_56294,2015-04-04T01:48:52.675000Z,52.505479376540734,0.11,61.0,0.025,0.270116918037297,True
226_56296,2015-04-04T01:49:09.669000Z,-37.175469737206754,0.02,29.0,0.01,0.022443206790205283,True
226_56297,2015-04-04T01:49:18.920000Z,-44.19072059747981,0.03,63.0,0.125,0.11375392877292145,True
226_56298,2015-04-04T01:49:25.806000Z,59.39114096236398,0.11,55.0,0.025,0.0327587914302061,True
226_56299,2015-04-04T01:49:30.975000Z,-28.611212137772043,0.13,55.0,0.12,-0.3466271754031325,True
