event_id,datetime,phi,dt,phi_error,dt_error,quality,success
449_112003,2020-04-06T00:10:43.644000Z,-77.53872833385606,0.02,56.0,0.135,0.0,True
449_112004,2020-04-06T00:10:48.270000Z,17.28279923902403,0.02,50.0,0.095,0.0,True
449_112005,2020-04-06T00:21:51.412000Z,74.64694453783272,0.07,60.0,0.05,0.0,True
449_112006,2020-04-06T00:22:42.411000Z,60.482877692747365,0.08,53.0,0.065,0.9685730319472645,True
449_112007,2020-04-06T00:22:50.120000Z,60.3868957565777,0.08,12.0,0.005,0.9371460638945291,True
449_112008,2020-04-06T00:23:39.682000Z,62.600277680500085,0.08,18.0,0.035,0.9685730319472645,True
449_112009,2020-04-06T00:25:16.132000Z,83.61874423169934,0.15,50.0,0.11,0.07450380342405338,True
449_112010,2020-04-06T00:44:07.629000Z,-68.41197597443664,0.08,50.0,0.04,-0.9842865159736323,True
449_112011,2020-04-06T00:49:46.781000Z,-77.25734136683224,0.06,6.0,0.005,0.5835926733012553,True
449_112013,2020-04-06T00:51:33.424000Z,64.2893532354044,0.03,57.0,0.115,0.6857303194726456,True
449_112014,2020-04-06T00:59:45.739000Z,9.158805617776466,0.02,49.0,0.1,0.0,True
449_112015,2020-04-06T01:09:49.579000Z,2.347226216581703,0.21,53.0,0.07,-0.4642486785288813,True
449_112016,2020-04-06T01:11:34.740000Z,-79.52096157353708,0.06,5.0,0.005,0.0,True
449_112017,2020-04-06T01:59:31.801000Z,-72.40144231762605,0.08,49.0,0.03,-0.8585786437626906,True
449_112018,2020-04-06T02:28:35.082000Z,-77.01822817342969,0.01,91.0,0.15,-0.8271516757099551,True
449_112020,2020-04-06T02:35:15.983000Z,-31.48171503886013,0.16,52.0,0.09,0.0,True
449_112026,2020-04-06T10:00:27.627000Z,-76.7352725388132,0.03,11.0,0.005,0.9685730319472645,True
449_112028,2020-04-06T12:40:07.777000Z,18.60966224469246,0.02,50.0,0.1,0.0,True
449_112029,2020-04-06T12:46:06.986000Z,9.621172494116252,0.15,48.0,0.11,0.0,True
