event_id,datetime,phi,dt,phi_error,dt_error,quality,success
134_33250,2015-03-18T00:49:59.814000Z,-79.89107249493554,0.03,28.0,0.005,0.0,True
134_33251,2015-03-18T00:50:08.346000Z,-78.58488691086967,0.03,15.0,0.005,1.0,True
134_33254,2015-03-18T00:51:04.086000Z,-75.39801159634237,0.03,18.0,0.005,0.9685730319472645,True
134_33256,2015-03-18T00:51:20.837000Z,6.986358388253905,0.13,50.0,0.03,0.0,True
134_33259,2015-03-18T00:52:02.477000Z,-68.76657301773088,0.02,7.0,0.005,0.9685730319472645,True
134_33260,2015-03-18T00:52:07.998000Z,-11.020294912589918,0.18,75.0,0.105,0.6520784819588628,True
134_33261,2015-03-18T00:52:38.868000Z,9.733403848967953,0.17,60.0,0.11,0.895735756326226,True
134_33262,2015-03-18T00:52:50.117000Z,11.697161954558965,0.18,50.0,0.105,0.8772737664756971,True
134_33263,2015-03-18T00:53:16.354000Z,-82.00944459206619,0.05,53.0,0.11,0.07450380342405338,True
134_33264,2015-03-18T00:54:22.259000Z,52.53727575284074,0.02,38.0,0.005,0.7171572875253809,True
134_33265,2015-03-18T00:54:45.971000Z,-84.06863663176188,0.13,58.0,0.02,0.0,True
134_33266,2015-03-18T00:55:10.587000Z,80.32192147922603,0.04,12.0,0.005,0.22620065126754896,True
134_33267,2015-03-18T00:55:21.297000Z,22.629325687442417,0.19,54.0,0.115,0.8718750951408374,True
134_33268,2015-03-18T00:55:32.035000Z,12.17780814739939,0.16,50.0,0.03,-0.8585786437626906,True
134_33269,2015-03-18T00:55:51.723000Z,23.200859092065684,0.26,5.0,0.005,-0.16541098330062065,True
134_33270,2015-03-18T00:56:11.975000Z,-64.13173614641255,0.03,8.0,0.01,0.0,True
134_33274,2015-03-18T00:56:43.310000Z,14.307054183899965,0.16,61.0,0.1,0.0,True
134_33276,2015-03-18T00:57:02.764000Z,29.648322499328117,0.25,54.0,0.12,0.0,True
134_33277,2015-03-18T00:57:11.762000Z,-72.14844716954656,0.02,9.0,0.005,0.9685730319472645,True
134_33279,2015-03-18T00:57:28.999000Z,-66.04898938233305,0.03,5.0,0.005,0.9371460638945291,True
134_33280,2015-03-18T00:57:50.769000Z,-71.07782489041324,0.03,68.0,0.015,-0.5078392313255533,True
134_33281,2015-03-18T00:58:03.010000Z,-73.33832480112261,0.02,18.0,0.01,0.9685730319472645,True
134_33282,2015-03-18T00:58:30.353000Z,34.85651065841,0.25,53.0,0.12,0.0,True
134_33283,2015-03-18T00:58:40.660000Z,-78.62852422635615,0.04,53.0,0.1,0.0,True
134_33284,2015-03-18T00:59:04.482000Z,-60.90867496109689,0.03,22.0,0.015,-0.7515480025000233,True
134_33285,2015-03-18T00:59:17.595000Z,-73.41878258431086,0.02,8.0,0.005,-0.5750817072006013,True
134_33286,2015-03-18T00:59:31.006000Z,82.13207734822743,0.09,53.0,0.035,0.0,True
134_33287,2015-03-18T00:59:42.867000Z,-86.78652247704349,0.03,26.0,0.005,0.9685730319472645,True
134_33288,2015-03-18T01:00:10.940000Z,6.230568467674175,0.14,48.0,0.06,0.0,True
134_33290,2015-03-18T01:00:46.790000Z,27.919928800727348,0.25,7.0,0.005,-0.16526636169758924,True
134_33291,2015-03-18T01:00:54.945000Z,52.33172037981933,0.02,71.0,0.14,0.46574154310349747,True
134_33292,2015-03-18T01:01:20.913000Z,9.934947657123018,0.15,54.0,0.095,0.8866884552534936,True
134_33294,2015-03-18T01:01:57.257000Z,71.44862393214964,0.03,79.0,0.01,0.5914494153144392,True
134_33295,2015-03-18T01:02:28.779000Z,-88.30266491544802,0.03,25.0,0.005,0.4343145750507619,True
134_33296,2015-03-18T01:02:35.806000Z,36.43184873272219,0.25,11.0,0.005,0.0,True
134_33297,2015-03-18T01:02:57.348000Z,-78.185784058242,0.03,15.0,0.005,0.7171572875253809,True
134_33298,2015-03-18T01:03:04.199000Z,41.501350054183376,0.25,7.0,0.005,0.0,True
134_33299,2015-03-18T01:03:08.563000Z,76.54195053577894,0.04,20.0,0.005,0.0,True
134_33300,2015-03-18T01:03:14.264000Z,85.96104003986511,0.03,43.0,0.005,0.46574154310349747,True
134_33301,2015-03-18T01:03:39.934000Z,-69.7171911087986,0.02,15.0,0.01,1.0,True
134_33302,2015-03-18T01:04:12.295000Z,14.976981955429551,0.26,6.0,0.005,0.918410756016937,True
134_33303,2015-03-18T01:04:33.694000Z,-75.68724639386915,0.02,8.0,0.005,1.0,True
134_33305,2015-03-18T01:05:24.710000Z,-73.48393380031382,0.03,28.0,0.005,0.0,True
134_33306,2015-03-18T01:05:33.224000Z,23.641808636490452,0.15,55.0,0.105,0.0,True
134_33307,2015-03-18T01:06:03.832000Z,-76.46133145817544,0.11,51.0,0.04,0.0,True
134_33309,2015-03-18T01:06:16.399000Z,-81.94786684282332,0.08,54.0,0.055,0.9685730319472645,True
134_33311,2015-03-18T01:07:05.915000Z,-86.39117732756995,0.03,35.0,0.01,0.30860670283982017,True
134_33312,2015-03-18T01:07:16.088000Z,-80.81177874091111,0.18,50.0,0.05,0.0,True
134_33314,2015-03-18T01:08:06.051000Z,68.53734148028093,0.02,12.0,0.005,0.5055243455542971,True
134_33315,2015-03-18T01:08:19.330000Z,71.68551829180751,0.03,24.0,0.005,0.9371460638945291,True
134_33316,2015-03-18T01:08:34.557000Z,-71.05631749861732,0.04,53.0,0.1,0.22620065126754896,True
