event_id,datetime,phi,dt,phi_error,dt_error,quality,success
336_83750,2015-04-25T23:31:39.582000Z,64.27024444450734,0.03,20.0,0.005,0.0,True
336_83751,2015-04-25T23:32:44.684000Z,-4.844350074877127,0.06,5.0,0.005,0.0,True
336_83752,2015-04-25T23:34:07.720000Z,-1.5285262486984266,0.03,9.0,0.005,0.5552778645291223,True
336_83757,2015-04-25T23:46:54.687000Z,11.36560556108509,0.04,18.0,0.005,0.6926567447572505,True
336_83759,2015-04-25T23:50:01.238000Z,-0.42993304684102895,0.03,8.0,0.005,1.0,True
336_83760,2015-04-25T23:50:40.270000Z,-12.126253471162329,0.06,9.0,0.01,-0.8585786437626906,True
336_83763,2015-04-25T23:54:18.154000Z,-5.1080311000009715,0.03,48.0,0.02,-0.7637745374947855,True
336_83764,2015-04-25T23:57:18.014000Z,46.77952062034905,0.1,61.0,0.085,0.8114381916835873,True
336_83765,2015-04-25T23:59:01.492000Z,-55.768047237496944,0.04,19.0,0.01,0.9685730319472645,True
336_83767,2015-04-25T23:59:47.360000Z,39.889974788024176,0.03,11.0,0.01,0.0,True
336_83769,2015-04-26T00:02:16.348000Z,-13.033779905194137,0.06,8.0,0.005,0.8428651597363228,True
336_83772,2015-04-26T00:08:23.533000Z,25.623445456699812,0.04,33.0,0.01,0.7171572875253809,True
336_83773,2015-04-26T00:10:03.025000Z,87.5925606176396,0.01,50.0,0.02,0.0,True
336_83777,2015-04-26T00:14:10.798000Z,-11.873093126986248,0.03,9.0,0.005,0.8742921277890582,True
336_83781,2015-04-26T00:16:50.857000Z,1.0407995096642253,0.03,5.0,0.005,0.0,True
336_83782,2015-04-26T00:17:15.440000Z,-4.760257860590855,0.03,59.0,0.105,0.9057190958417937,True
336_83783,2015-04-26T00:19:37.663000Z,-62.26394610455168,0.08,54.0,0.045,-0.6530334274470582,True
336_83784,2015-04-26T00:23:50.480000Z,-3.5926057349329312,0.03,10.0,0.005,0.9685730319472645,True
336_83788,2015-04-26T00:31:10.931000Z,-32.15309765188431,0.04,15.0,0.01,0.8204515265423076,True
336_83789,2015-04-26T00:31:25.034000Z,-39.31737048680213,0.03,14.0,0.01,0.7167211381337341,True
336_83791,2015-04-26T00:33:07.235000Z,-25.637631608389142,0.04,13.0,0.005,1.0,True
336_83792,2015-04-26T00:37:16.101000Z,-11.068965457180582,0.08,50.0,0.11,-0.8271516757099551,True
336_83793,2015-04-26T00:37:30.567000Z,-63.12181639535527,0.04,11.0,0.015,-0.8170458466658321,True
336_83794,2015-04-26T00:37:50.607000Z,-60.28152662727672,0.03,9.0,0.01,1.0,True
336_83795,2015-04-26T00:42:39.977000Z,-52.78030867186348,0.04,28.0,0.03,0.0,True
336_83796,2015-04-26T00:43:08.779000Z,-30.91802009375806,0.04,15.0,0.005,0.9685730319472645,True
336_83797,2015-04-26T00:44:03.278000Z,-60.834554778788174,0.04,23.0,0.015,0.0,True
336_83798,2015-04-26T00:44:15.216000Z,-85.05912473669196,0.03,19.0,0.015,0.8742921277890582,True
336_83799,2015-04-26T00:44:43.057000Z,-26.179768405809057,0.04,12.0,0.005,0.9685730319472645,True
336_83800,2015-04-26T00:47:01.483000Z,-39.82754092575749,0.04,8.0,0.005,0.9685730319472645,True
336_83801,2015-04-26T00:47:57.488000Z,-8.624166533722928,0.08,11.0,0.035,0.9685730319472645,True
336_83802,2015-04-26T00:48:42.865000Z,-39.587509948839056,0.05,28.0,0.01,0.9371460638945291,True
336_83803,2015-04-26T00:49:03.041000Z,-1.7174939161925522,0.03,14.0,0.02,0.0,True
336_83804,2015-04-26T00:50:10.498000Z,-50.133226827190356,0.04,13.0,0.01,0.9371460638945291,True
336_83805,2015-04-26T00:50:45.395000Z,-46.54726250035475,0.03,10.0,0.005,0.8742921277890582,True
336_83806,2015-04-26T00:53:44.319000Z,0.14949880604615373,0.04,6.0,0.01,0.0,True
336_83809,2015-04-26T00:59:22.619000Z,46.817076343764256,0.03,61.0,0.135,0.0,True
336_83811,2015-04-26T01:01:01.191000Z,-44.99252264930709,0.04,19.0,0.015,-0.6071628993408069,True
336_83813,2015-04-26T01:10:58.481000Z,-34.7629277670473,0.03,13.0,0.005,0.8114381916835873,True
336_83814,2015-04-26T01:15:19.744000Z,-72.71745825415132,0.26,52.0,0.12,0.053922979670755544,True
336_83815,2015-04-26T01:18:06.193000Z,-67.62015891015784,0.03,43.0,0.02,-0.6666666666666667,True
336_83816,2015-04-26T01:19:35.596000Z,-14.465361243107509,0.04,9.0,0.005,0.8742921277890582,True
336_83817,2015-04-26T01:20:03.531000Z,-3.8422531808403164,0.03,5.0,0.01,0.0,True
336_83818,2015-04-26T01:20:25.471000Z,3.4432008749838587,0.01,49.0,0.02,0.0,True
336_83819,2015-04-26T01:21:42.820000Z,-5.362924811190794,0.04,12.0,0.005,0.9057190958417937,True
336_83820,2015-04-26T01:23:40.174000Z,-51.15501310956307,0.04,8.0,0.01,0.9057190958417937,True
336_83821,2015-04-26T01:23:57.248000Z,-55.07700469382968,0.08,61.0,0.125,0.0,True
336_83824,2015-04-26T01:33:11.729000Z,-45.80678231500579,0.05,91.0,0.15,0.7485842555781164,True
336_83825,2015-04-26T01:35:57.493000Z,-55.06869187268427,0.03,25.0,0.03,0.0,True
336_83826,2015-04-26T01:38:47.289000Z,2.3281037774034985,0.02,7.0,0.01,0.4597097259371463,True
336_83828,2015-04-26T01:43:02.629000Z,-70.08051808945402,0.03,15.0,0.01,0.6071628993408069,True
336_83830,2015-04-26T01:53:31.712000Z,-40.004402659010054,0.03,14.0,0.01,0.5815962136941615,True
336_83831,2015-04-26T01:55:30.805000Z,-55.26937399308201,0.03,8.0,0.005,1.0,True
336_83834,2015-04-26T01:58:04.787000Z,71.78926347724519,0.04,11.0,0.01,0.9685730319472645,True
336_83836,2015-04-26T02:04:31.775000Z,-38.33899331563771,0.03,13.0,0.005,0.9371460638945291,True
336_83837,2015-04-26T02:04:59.365000Z,-4.38414286895636,0.04,43.0,0.005,0.8114381916835873,True
336_83839,2015-04-26T02:11:36.341000Z,-12.914584438998759,0.06,12.0,0.01,0.8428651597363228,True
336_83843,2015-04-26T02:20:25.672000Z,5.52023296249979,0.08,53.0,0.14,-0.7642977396044842,True
336_83845,2015-04-26T02:20:46.438000Z,3.1124492815216627,0.01,1.0,0.005,0.0,True
336_83846,2015-04-26T02:22:25.262000Z,-52.077346314101305,0.04,13.0,0.01,-0.5692204883535883,True
336_83847,2015-04-26T02:25:00.565000Z,-40.360343866387325,0.25,59.0,0.09,-0.6700168354462779,True
336_83848,2015-04-26T02:26:26.479000Z,1.4702884534762006,0.03,7.0,0.005,0.029318681429264304,True
336_83849,2015-04-26T02:26:42.616000Z,-13.437476263910526,0.04,54.0,0.115,0.9371460638945291,True
336_83850,2015-04-26T02:27:28.958000Z,-10.72437647250905,0.03,12.0,0.005,0.8428651597363228,True
336_83851,2015-04-26T02:28:21.426000Z,-32.096757292401776,0.04,14.0,0.005,1.0,True
336_83852,2015-04-26T02:29:49.066000Z,4.506656585175506,0.02,54.0,0.145,1.0,True
336_83855,2015-04-26T02:35:53.840000Z,-59.30164606698247,0.03,13.0,0.01,0.9371460638945291,True
336_83856,2015-04-26T02:38:26.545000Z,-53.716669478541746,0.03,8.0,0.005,0.9685730319472645,True
336_83857,2015-04-26T02:38:55.852000Z,53.164472251703444,0.09,16.0,0.01,0.8428651597363228,True
336_83858,2015-04-26T02:41:56.818000Z,-57.88555823757207,0.05,53.0,0.095,-0.42888456551571574,True
336_83862,2015-04-26T02:49:21.910000Z,-49.84110138959454,0.04,13.0,0.01,0.9685730319472645,True
336_83863,2015-04-26T02:50:13.648000Z,37.567928832897564,0.08,59.0,0.065,0.0,True
336_83864,2015-04-26T02:51:56.662000Z,-5.602685863945453,0.02,56.0,0.145,0.0,True
336_83865,2015-04-26T02:54:47.023000Z,0.874036194550456,0.01,2.0,0.005,-0.9842865159736324,True
336_83867,2015-04-26T02:58:38.851000Z,6.102661104016761,0.04,24.0,0.005,-0.4196504884506618,True
336_83870,2015-04-26T03:02:13.452000Z,-31.506325527692752,0.04,15.0,0.005,0.9685730319472645,True
336_83871,2015-04-26T03:02:24.632000Z,-23.88869007382118,0.04,16.0,0.005,0.8114381916835873,True
336_83872,2015-04-26T03:06:51.563000Z,11.691456997505611,0.11,51.0,0.01,0.0,True
336_83873,2015-04-26T03:10:46.360000Z,-77.30911158737513,0.06,91.0,0.15,-0.9528595479208969,True
336_83876,2015-04-26T03:17:48.423000Z,-79.57809915978555,0.04,91.0,0.15,-0.7957247076572196,True
336_83877,2015-04-26T03:18:07.631000Z,-2.664016151036094,0.03,13.0,0.01,0.6981538287287528,True
336_83878,2015-04-26T03:20:37.581000Z,-3.045737192455249,0.03,14.0,0.01,0.6775862638100687,True
336_83879,2015-04-26T03:22:22.270000Z,-7.05010636781725,0.04,27.0,0.01,0.0,True
336_83880,2015-04-26T03:29:39.968000Z,15.966673563090922,0.04,14.0,0.01,0.0,True
336_83881,2015-04-26T03:30:25.111000Z,-4.272611946888219,0.03,5.0,0.005,1.0,True
336_83883,2015-04-26T03:33:00.556000Z,16.304687631559204,0.06,54.0,0.08,0.9057190958417937,True
336_83885,2015-04-26T03:36:26.059000Z,2.6859304254600147,0.01,49.0,0.125,0.0,True
336_83887,2015-04-26T03:40:47.566000Z,-17.140399553021098,0.04,17.0,0.01,0.9371460638945291,True
336_83889,2015-04-26T03:42:08.353000Z,88.45433276364889,0.01,49.0,0.135,-0.9842865159736323,True
336_83891,2015-04-26T03:45:25.886000Z,-3.941834152731076,0.02,52.0,0.145,-0.8585786437626906,True
336_83895,2015-04-26T03:53:23.089000Z,-66.0075325530542,0.03,18.0,0.01,0.6318212994270912,True
336_83896,2015-04-26T03:55:30.343000Z,-56.16763277566946,0.04,13.0,0.005,0.9371460638945291,True
336_83898,2015-04-26T03:59:00.333000Z,83.11288971998653,0.01,47.0,0.01,-0.9214325798681613,True
336_83901,2015-04-26T04:03:30.354000Z,-55.61846939238842,0.03,9.0,0.005,-0.9842865159736323,True
336_83902,2015-04-26T04:07:44.943000Z,-36.41099470946759,0.04,33.0,0.02,0.5055243455542971,True
336_83903,2015-04-26T04:11:57.505000Z,-44.56613604809911,0.04,17.0,0.005,0.9685730319472645,True
