event_id,datetime,phi,dt,phi_error,dt_error,quality,success
47_11500,2015-02-16T01:18:51.856000Z,-78.8082031964372,0.03,12.0,0.01,-0.7014438034990133,True
47_11502,2015-02-16T01:21:18.118000Z,4.239133711162822,0.25,10.0,0.005,0.8452401302535099,True
47_11503,2015-02-16T01:33:23.677000Z,10.933682684402925,0.15,53.0,0.125,0.0,True
47_11504,2015-02-16T01:34:15.262000Z,-81.67457238057585,0.03,57.0,0.13,-0.7328707715517487,True
47_11505,2015-02-16T01:36:34.552000Z,-60.80526136409662,0.05,5.0,0.005,-0.9842865159736324,True
47_11506,2015-02-16T01:39:48.104000Z,1.2284373010394347,0.03,9.0,0.005,-0.29271864609602005,True
47_11508,2015-02-16T01:47:38.581000Z,6.207172142321781,0.02,56.0,0.1,0.0,True
47_11511,2015-02-16T02:01:24.698000Z,7.915670319181345,0.15,51.0,0.025,0.0,True
47_11513,2015-02-16T02:02:03.225000Z,-81.97559875279393,0.03,49.0,0.1,-0.9842865159736323,True
47_11515,2015-02-16T02:02:38.146000Z,-84.64139850007359,0.06,4.0,0.005,-0.890005611815426,True
47_11516,2015-02-16T02:05:18.953000Z,-66.13943087864396,0.02,51.0,0.085,0.9057190958417937,True
47_11517,2015-02-16T02:08:41.499000Z,-29.330202955916718,0.03,9.0,0.005,0.9371460638945291,True
47_11518,2015-02-16T02:08:50.384000Z,-84.0812368479136,0.1,49.0,0.025,-0.9214325798681613,True
47_11520,2015-02-16T02:13:19.756000Z,-74.01497324954482,0.02,23.0,0.005,1.0,True
47_11521,2015-02-16T02:13:35.171000Z,13.128833344318878,0.18,51.0,0.11,0.0,True
47_11522,2015-02-16T02:14:08.894000Z,-72.31027951886784,0.02,17.0,0.005,0.9685730319472645,True
47_11523,2015-02-16T02:15:25.300000Z,6.983436464522981,0.16,48.0,0.03,-0.7328707715517487,True
47_11524,2015-02-16T02:15:34.081000Z,-75.12747678766902,0.03,23.0,0.01,-0.2885417513963501,True
47_11525,2015-02-16T02:16:04.721000Z,-16.340888398541267,0.01,76.0,0.125,0.4343145750507619,True
47_11526,2015-02-16T02:19:08.354000Z,-71.24420170557869,0.05,9.0,0.005,0.8742921277890582,True
47_11527,2015-02-16T02:20:32.829000Z,8.835666491763277,0.15,49.0,0.03,0.0,True
47_11528,2015-02-16T02:20:37.897000Z,11.973891676999074,0.18,49.0,0.03,0.09446148618625827,True
47_11529,2015-02-16T02:21:59.604000Z,26.540055119019428,0.18,53.0,0.03,-0.8159106497135457,True
47_11530,2015-02-16T02:23:10.126000Z,-82.09376459273636,0.06,51.0,0.065,0.0,True
47_11531,2015-02-16T02:28:29.761000Z,-72.82318682606149,0.02,65.0,0.14,0.8428651597363228,True
47_11532,2015-02-16T02:31:27.501000Z,-83.62208358892644,0.05,6.0,0.005,-0.8271516757099551,True
47_11533,2015-02-16T02:31:35.333000Z,3.647883228616706,0.22,51.0,0.09,0.9284466232386875,True
47_11535,2015-02-16T02:32:17.933000Z,7.433578489169918,0.14,50.0,0.01,0.0,True
47_11540,2015-02-16T02:41:07.822000Z,78.67577107322745,0.02,51.0,0.095,0.9057190958417937,True
47_11541,2015-02-16T02:44:46.206000Z,9.74370840951326,0.17,48.0,0.12,0.0,True
47_11542,2015-02-16T02:44:53.958000Z,-79.85007379687056,0.02,52.0,0.135,-0.3723943205412422,True
47_11543,2015-02-16T02:52:02.161000Z,12.79126873283144,0.12,49.0,0.015,0.0,True
47_11544,2015-02-16T02:54:46.697000Z,-83.0384115433144,0.02,9.0,0.005,1.0,True
47_11545,2015-02-16T03:03:14.593000Z,4.536217849347054,0.2,5.0,0.005,-0.8585786437626906,True
47_11546,2015-02-16T03:05:20.211000Z,8.5348781066171,0.25,8.0,0.005,-0.41244175492294843,True
47_11547,2015-02-16T03:05:50.518000Z,-85.81685452067137,0.04,15.0,0.01,0.9685730319472645,True
47_11548,2015-02-16T03:35:01.743000Z,-70.38023913463974,0.04,12.0,0.01,-0.7298548629685732,True
47_11549,2015-02-16T03:35:53.012000Z,-74.72694437598346,0.04,16.0,0.03,0.0,True
47_11550,2015-02-16T03:39:06.780000Z,-89.17368425348945,0.05,55.0,0.115,-0.8900056118154259,True
47_11551,2015-02-16T03:39:30.432000Z,20.24221259196429,0.05,54.0,0.1,0.5220930407198541,True
47_11552,2015-02-16T03:44:23.107000Z,16.212526055598346,0.16,50.0,0.03,0.9457710472073483,True
47_11553,2015-02-16T03:47:28.835000Z,2.593304175998128,0.16,57.0,0.125,0.0,True
47_11554,2015-02-16T03:58:03.346000Z,72.82765183162223,0.04,71.0,0.14,-0.6700168354462779,True
47_11555,2015-02-16T04:09:07.246000Z,-80.82730823151394,0.04,52.0,0.135,-0.8585786437626906,True
47_11556,2015-02-16T04:11:01.826000Z,-58.09494002649262,0.03,10.0,0.01,0.9371460638945291,True
47_11557,2015-02-16T04:26:43.982000Z,23.86922232628899,0.14,51.0,0.03,0.0,True
47_11558,2015-02-16T04:29:03.959000Z,86.4588533668537,0.11,7.0,0.005,0.24952689818807638,True
47_11559,2015-02-16T04:30:19.118000Z,31.0687555155082,0.19,53.0,0.11,-0.9528595479208969,True
47_11560,2015-02-16T04:55:28.261000Z,-85.27928696774387,0.19,58.0,0.06,0.0,True
47_11563,2015-02-16T05:24:27.392000Z,-74.15315055775636,0.12,52.0,0.06,0.9685730319472645,True
47_11564,2015-02-16T05:27:21.385000Z,-51.54022472614611,0.03,33.0,0.005,0.0,True
47_11565,2015-02-16T05:39:37.790000Z,19.44865130861058,0.15,50.0,0.02,0.0,True
47_11566,2015-02-16T05:44:10.251000Z,-5.800873399225111,0.19,51.0,0.07,0.0,True
