event_id,datetime,phi,dt,phi_error,dt_error,quality,success
331_82500,2015-04-25T01:44:31.827000Z,40.05905638458904,0.04,9.0,0.005,0.9057190958417937,True
331_82501,2015-04-25T01:44:41.048000Z,-46.549470900485574,0.03,13.0,0.01,0.9685730319472645,True
331_82503,2015-04-25T01:45:50.775000Z,-4.164456145248209,0.03,5.0,0.005,0.9371460638945291,True
331_82504,2015-04-25T01:46:23.769000Z,78.69397796181136,0.12,11.0,0.015,0.8611666777822244,True
331_82505,2015-04-25T01:46:41.726000Z,-7.744270899661956,0.03,5.0,0.005,1.0,True
331_82507,2015-04-25T01:47:44.983000Z,-2.5964579779462724,0.22,58.0,0.09,-0.7701259977009882,True
331_82508,2015-04-25T01:48:25.675000Z,-5.602564111473271,0.06,7.0,0.015,0.0,True
331_82509,2015-04-25T01:49:06.819000Z,-76.13669515304849,0.03,8.0,0.015,0.0110486911085943,True
331_82511,2015-04-25T01:49:51.717000Z,-51.17391515260647,0.04,27.0,0.02,0.022443206790205283,True
331_82513,2015-04-25T01:50:18.230000Z,-63.175517238237205,0.04,15.0,0.01,-0.7053721745056052,True
331_82514,2015-04-25T01:51:11.067000Z,-43.6028497280775,0.04,21.0,0.01,0.741532293012153,True
331_82516,2015-04-25T01:51:48.283000Z,-1.9824440210616103,0.03,8.0,0.005,0.9685730319472645,True
331_82517,2015-04-25T01:52:08.837000Z,-3.8516856130132737,0.03,4.0,0.005,0.9685730319472645,True
331_82518,2015-04-25T01:52:41.693000Z,-1.4031506462359857,0.03,19.0,0.01,0.9685730319472645,True
331_82519,2015-04-25T01:52:57.565000Z,-59.77579897321249,0.03,23.0,0.015,0.52442367646594,True
331_82520,2015-04-25T01:53:08.899000Z,-54.61178403081129,0.03,9.0,0.01,0.9371460638945291,True
331_82521,2015-04-25T01:53:25.939000Z,-53.77730320731172,0.04,22.0,0.015,-0.6385898673935424,True
331_82522,2015-04-25T01:53:58.353000Z,-43.54142202635501,0.03,15.0,0.005,0.0,True
331_82523,2015-04-25T01:54:13.431000Z,-54.864706000585215,0.04,17.0,0.015,0.2594629909799274,True
331_82524,2015-04-25T01:55:34.172000Z,-11.56588143954366,0.03,8.0,0.005,1.0,True
331_82525,2015-04-25T01:55:43.596000Z,17.787068087905965,0.04,17.0,0.005,0.9371460638945291,True
331_82526,2015-04-25T01:55:52.233000Z,-46.63296236151882,0.03,11.0,0.005,0.8114381916835873,True
331_82528,2015-04-25T01:56:39.547000Z,-53.89997467389355,0.04,18.0,0.005,0.7830841888293929,True
331_82529,2015-04-25T01:56:54.597000Z,-61.33793472266916,0.03,8.0,0.005,0.9371460638945291,True
331_82530,2015-04-25T01:57:22.696000Z,-3.124808467458365,0.05,18.0,0.005,-0.2913236124843567,True
331_82532,2015-04-25T01:58:04.945000Z,-4.736566203211169,0.05,49.0,0.14,0.0,True
331_82533,2015-04-25T01:58:25.729000Z,23.527113687157282,0.04,16.0,0.005,0.9685730319472645,True
331_82534,2015-04-25T01:58:38.801000Z,-2.638322363659995,0.04,32.0,0.01,0.9685730319472645,True
331_82535,2015-04-25T01:59:03.139000Z,-68.2048740861668,0.04,19.0,0.015,0.9371460638945291,True
331_82536,2015-04-25T01:59:21.691000Z,-1.4314876671518277,0.06,6.0,0.005,-0.8271516757099551,True
331_82537,2015-04-25T02:00:14.215000Z,-4.5346810053997615,0.02,10.0,0.01,0.4597097259371463,True
331_82538,2015-04-25T02:00:50.108000Z,-43.26828769859833,0.03,7.0,0.005,0.9685730319472645,True
331_82539,2015-04-25T02:01:20.722000Z,5.19747256741249,0.15,21.0,0.005,-0.5128819951826006,True
331_82540,2015-04-25T02:01:24.903000Z,-23.967239625311436,0.04,15.0,0.005,0.9057190958417937,True
331_82541,2015-04-25T02:02:29.867000Z,-13.73063516544812,0.06,8.0,0.01,0.7504324728309311,True
331_82542,2015-04-25T02:02:37.947000Z,-40.395348902319256,0.04,14.0,0.005,0.9371460638945291,True
331_82543,2015-04-25T02:03:20.451000Z,-59.54075423281131,0.03,14.0,0.005,1.0,True
331_82544,2015-04-25T02:04:16.452000Z,-56.52955050779116,0.04,91.0,0.15,0.5258373202016209,True
331_82545,2015-04-25T02:04:40.032000Z,-25.037415138259803,0.03,18.0,0.01,0.6318212994270913,True
331_82547,2015-04-25T02:05:12.940000Z,-30.478939729257377,0.04,20.0,0.005,0.7996530786638115,True
331_82548,2015-04-25T02:05:24.206000Z,-8.819478952855548,0.04,16.0,0.015,0.17761825871736325,True
331_82549,2015-04-25T02:05:46.922000Z,-36.76276241442855,0.05,18.0,0.055,0.9371460638945291,True
331_82550,2015-04-25T02:06:37.138000Z,-17.907106457707073,0.04,22.0,0.005,0.7485842555781164,True
331_82551,2015-04-25T02:07:03.042000Z,-46.42065102696756,0.04,30.0,0.005,-0.24060412249905383,True
331_82552,2015-04-25T02:08:26.572000Z,-10.853673468354827,0.04,14.0,0.005,0.8114381916835873,True
331_82553,2015-04-25T02:08:38.617000Z,-55.88046141310292,0.04,13.0,0.015,0.8742921277890582,True
331_82554,2015-04-25T02:09:20.969000Z,-45.94031528206227,0.04,14.0,0.01,0.6664583983968416,True
331_82555,2015-04-25T02:09:45.324000Z,-46.18325704120497,0.05,17.0,0.01,0.8428651597363228,True
331_82556,2015-04-25T02:10:02.564000Z,-87.07494961534672,0.07,55.0,0.095,0.0,True
331_82557,2015-04-25T02:10:09.552000Z,-30.36096237756726,0.04,14.0,0.005,0.9685730319472645,True
331_82559,2015-04-25T02:12:32.040000Z,4.943958682342668,0.03,17.0,0.015,0.0,True
331_82560,2015-04-25T02:12:58.472000Z,-51.577587384651906,0.03,14.0,0.01,0.9685730319472645,True
331_82563,2015-04-25T02:14:29.937000Z,-73.04024093673183,0.29,54.0,0.14,0.0,True
331_82564,2015-04-25T02:15:40.892000Z,-17.156822281483585,0.05,8.0,0.005,-0.8585786437626906,True
331_82565,2015-04-25T02:16:13.294000Z,-41.05598532892236,0.04,10.0,0.005,0.8114381916835873,True
331_82566,2015-04-25T02:16:31.212000Z,-49.778134137052916,0.02,14.0,0.01,0.8742921277890582,True
331_82568,2015-04-25T02:17:04.498000Z,-15.542965941240595,0.04,54.0,0.1,-0.9528595479208969,True
331_82569,2015-04-25T02:17:11.047000Z,-56.873695352988705,0.04,12.0,0.01,0.8232233047033631,True
