event_id,datetime,phi,dt,phi_error,dt_error,quality,success
216_53750,2015-04-01T23:24:24.706000Z,37.37727642476099,0.02,61.0,0.125,-0.5372519017120267,True
216_53751,2015-04-01T23:24:30.795000Z,77.24699071329826,0.06,56.0,0.12,0.6247634490940381,True
216_53753,2015-04-01T23:25:22.776000Z,-53.520619239896064,0.04,28.0,0.01,-0.4638816926217004,True
216_53754,2015-04-01T23:26:24.284000Z,89.94998255099233,0.01,36.0,0.01,0.9057190958417937,True
216_53756,2015-04-01T23:27:27.720000Z,33.21635078494353,0.18,54.0,0.03,0.0,True
216_53757,2015-04-01T23:27:41.960000Z,74.59822697097064,0.01,26.0,0.005,0.0,True
216_53758,2015-04-01T23:27:48.954000Z,7.438418770709063,0.03,51.0,0.095,0.9685730319472645,True
216_53759,2015-04-01T23:28:13.521000Z,66.74361077366677,0.07,53.0,0.11,-0.9842865159736323,True
216_53760,2015-04-01T23:29:08.594000Z,-72.81483882453529,0.07,8.0,0.005,0.0327587914302061,True
216_53762,2015-04-01T23:29:38.830000Z,2.52824993661244,0.13,50.0,0.095,-0.9842865159736323,True
216_53763,2015-04-01T23:29:52.312000Z,-75.95083768901941,0.05,48.0,0.11,-0.9528595479208969,True
216_53764,2015-04-01T23:30:06.808000Z,10.681122107439819,0.15,51.0,0.06,0.0327587914302061,True
216_53765,2015-04-01T23:30:33.585000Z,-70.93411389603176,0.03,28.0,0.01,0.9685730319472645,True
216_53766,2015-04-01T23:30:44.726000Z,-69.49878723258962,0.03,24.0,0.005,-0.41860109102439425,True
216_53767,2015-04-01T23:31:01.670000Z,-83.009874941877,0.03,18.0,0.005,0.8114381916835873,True
216_53769,2015-04-01T23:31:26.884000Z,-87.40489004974745,0.1,54.0,0.03,0.16718534660251072,True
216_53772,2015-04-01T23:32:24.282000Z,75.23881162611195,0.04,14.0,0.005,1.0,True
216_53775,2015-04-01T23:33:26.840000Z,68.46489490509208,0.03,19.0,0.01,0.23923365472783598,True
216_53776,2015-04-01T23:33:37.720000Z,39.67165354254678,0.02,15.0,0.005,1.0,True
216_53779,2015-04-01T23:36:16.402000Z,19.80279651255489,0.18,51.0,0.03,-0.19477018080029163,True
216_53780,2015-04-01T23:37:17.640000Z,16.753947586791128,0.03,63.0,0.105,0.9057190958417937,True
216_53781,2015-04-01T23:37:25.120000Z,17.551158499481033,0.14,49.0,0.035,-0.8271516757099551,True
216_53783,2015-04-01T23:38:41.040000Z,-71.70768943280478,0.09,51.0,0.04,-0.9842865159736323,True
