event_id,datetime,phi,dt,phi_error,dt_error,quality,success
427_106500,2019-10-11T10:30:09.204000Z,-63.01868997221703,0.02,15.0,0.005,0.8114381916835873,True
427_106501,2019-10-11T11:39:21.609000Z,-77.70160484734384,0.07,49.0,0.11,-0.9842865159736323,True
427_106502,2019-10-11T12:03:19.780000Z,16.7343021767161,0.04,6.0,0.005,-0.890005611815426,True
427_106503,2019-10-11T12:05:45.560000Z,-11.745718873460845,0.05,50.0,0.095,0.13233675531757172,True
427_106504,2019-10-11T12:12:32.236000Z,-70.09920176821777,0.03,49.0,0.115,0.8428651597363228,True
427_106505,2019-10-11T12:25:51.860000Z,-77.34196968080096,0.06,53.0,0.105,0.0,True
427_106506,2019-10-11T15:00:02.957000Z,-24.17571519415145,0.06,58.0,0.115,0.0,True
427_106507,2019-10-11T15:13:58.352000Z,12.797479905266357,0.18,68.0,0.145,-0.8900056118154259,True
427_106508,2019-10-11T15:24:01.262000Z,-20.492223250322752,0.01,16.0,0.005,0.0,True
427_106510,2019-10-11T15:34:15.632000Z,44.522431611720435,0.05,8.0,0.005,0.9371460638945291,True
427_106512,2019-10-11T16:15:31.924000Z,-77.31614126099652,0.01,54.0,0.12,-0.8271516757099551,True
427_106513,2019-10-11T16:18:26.488000Z,-73.46544147795828,0.07,56.0,0.13,0.5664603084524551,True
427_106515,2019-10-11T16:42:44.593000Z,10.712903987119944,0.01,52.0,0.145,0.0,True
427_106516,2019-10-11T17:53:59.658000Z,-81.92345136578604,0.02,50.0,0.115,0.5472307430931291,True
427_106517,2019-10-11T18:52:13.520000Z,-81.88180839831631,0.02,48.0,0.115,0.0,True
427_106518,2019-10-11T20:37:16.904000Z,-77.94557904775525,0.02,18.0,0.01,0.5055243455542971,True
427_106520,2019-10-12T01:06:41.859000Z,-55.10601550374963,0.03,10.0,0.005,1.0,True
427_106521,2019-10-12T01:07:19.403000Z,-64.80648219133946,0.02,8.0,0.005,-0.9214325798681613,True
427_106522,2019-10-12T01:40:17.491000Z,-77.91725551090701,0.11,49.0,0.025,-0.9528595479208969,True
427_106525,2019-10-12T11:11:16.883000Z,13.331907768035649,0.23,54.0,0.145,0.3997301205182563,True
427_106527,2019-10-12T12:07:25.163000Z,-64.47019713791474,0.07,56.0,0.12,0.5910795634767081,True
427_106529,2019-10-12T14:24:44.837000Z,7.794324143209451,0.16,52.0,0.135,-0.9842865159736324,True
427_106530,2019-10-12T14:36:16.308000Z,-60.14729972688559,0.02,55.0,0.105,0.3593502526610721,True
427_106531,2019-10-12T14:37:08.140000Z,52.40245478356508,0.04,14.0,0.005,0.7171572875253809,True
427_106532,2019-10-12T15:33:14.952000Z,-2.536440365021946,0.19,51.0,0.07,-0.9528595479208969,True
427_106533,2019-10-12T15:34:22.251000Z,-3.4199686877102806,0.16,55.0,0.045,0.9371460638945291,True
427_106534,2019-10-12T15:34:56.528000Z,-2.684554559289495,0.03,52.0,0.105,0.8114381916835873,True
427_106535,2019-10-12T15:42:20.888000Z,-17.013876426530032,0.03,59.0,0.105,0.0,True
427_106536,2019-10-12T15:43:18.991000Z,7.44893632924655,0.05,52.0,0.115,-0.8585786437626906,True
427_106537,2019-10-12T15:43:23.615000Z,5.098264377716106,0.01,55.0,0.095,-0.9214325798681613,True
427_106538,2019-10-12T15:43:34.272000Z,-0.6913915546332419,0.05,52.0,0.115,-0.5527864045000421,True
427_106539,2019-10-12T15:43:40.480000Z,-1.0030389190199287,0.01,49.0,0.145,-0.7328707715517487,True
