event_id,datetime,phi,dt,phi_error,dt_error,quality,success
52_12750,2015-02-18T23:54:22.740000Z,-82.96917630880262,0.05,49.0,0.115,-0.9528595479208969,True
52_12752,2015-02-18T23:57:10.600000Z,-69.85402006365916,0.03,9.0,0.005,0.9057190958417937,True
52_12755,2015-02-18T23:58:11.217000Z,83.41383946401089,0.01,57.0,0.09,1.0,True
52_12756,2015-02-18T23:58:42.686000Z,4.410149540996656,0.25,4.0,0.005,0.0,True
52_12759,2015-02-19T00:04:39.363000Z,65.87004744040189,0.02,18.0,0.005,1.0,True
52_12760,2015-02-19T00:05:45.377000Z,-79.85656001007442,0.03,48.0,0.13,1.0,True
52_12761,2015-02-19T00:07:15.700000Z,-81.31875031945958,0.09,50.0,0.04,0.0,True
52_12762,2015-02-19T00:07:36.285000Z,-77.75031997289432,0.03,52.0,0.12,0.8742921277890582,True
52_12763,2015-02-19T00:11:59.283000Z,29.815767810830266,0.26,8.0,0.005,0.8640179266948946,True
52_12764,2015-02-19T00:13:08.350000Z,-72.94925446899117,0.04,17.0,0.01,0.9371460638945291,True
52_12765,2015-02-19T00:14:17.957000Z,-80.18209600992833,0.03,53.0,0.11,0.8742921277890582,True
52_12766,2015-02-19T00:21:10.209000Z,-75.67251141354075,0.07,50.0,0.06,0.0,True
52_12767,2015-02-19T00:21:28.713000Z,-32.41304516427928,0.01,45.0,0.015,0.7171572875253809,True
52_12768,2015-02-19T00:23:13.856000Z,65.03706053875572,0.02,62.0,0.135,0.0,True
52_12770,2015-02-19T00:24:47.630000Z,-69.08363868923999,0.02,49.0,0.015,-0.6378220885998529,True
52_12771,2015-02-19T00:26:45.032000Z,-70.82231951594673,0.03,11.0,0.005,0.9371460638945291,True
52_12772,2015-02-19T00:30:58.011000Z,24.89431331539913,0.25,5.0,0.005,0.0,True
52_12775,2015-02-19T00:42:41.526000Z,-18.29613330844768,0.01,9.0,0.005,0.0,True
52_12776,2015-02-19T00:44:25.724000Z,-71.68457426930797,0.04,21.0,0.01,0.2384226894136091,True
52_12777,2015-02-19T00:50:50.214000Z,-80.72714512418463,0.03,53.0,0.1,0.9371460638945291,True
52_12778,2015-02-19T00:56:36.020000Z,78.16648454468498,0.02,52.0,0.13,-0.8585786437626906,True
52_12781,2015-02-19T01:20:52.379000Z,-73.6877329496275,0.03,20.0,0.01,0.9057190958417937,True
