event_id,datetime,phi,dt,phi_error,dt_error,quality,success
297_74000,2015-04-21T12:33:14.840000Z,-66.64876684837049,0.09,53.0,0.085,-0.8648274993267062,True
297_74002,2015-04-21T12:33:22.136000Z,-77.50160073544038,0.02,55.0,0.145,0.8428651597363228,True
297_74003,2015-04-21T12:33:30.451000Z,89.77367144326331,0.05,52.0,0.075,-0.8585786437626906,True
297_74004,2015-04-21T12:33:41.675000Z,-82.78574915251443,0.05,47.0,0.115,-0.9842865159736324,True
297_74005,2015-04-21T12:34:26.521000Z,-64.68997017754896,0.09,54.0,0.13,-0.9842865159736323,True
297_74007,2015-04-21T12:36:47.435000Z,29.367779948271107,0.16,50.0,0.01,0.0,True
297_74008,2015-04-21T12:36:55.113000Z,-65.31351488065704,0.15,55.0,0.135,0.0,True
297_74009,2015-04-21T12:38:00.670000Z,27.87018477887125,0.05,52.0,0.12,0.0,True
297_74010,2015-04-21T12:38:57.799000Z,-65.9923284415039,0.19,52.0,0.07,-0.7328707715517487,True
297_74012,2015-04-21T12:39:08.525000Z,26.347192055938685,0.13,51.0,0.095,-0.9214325798681613,True
297_74014,2015-04-21T12:39:20.511000Z,24.66115666856132,0.12,52.0,0.125,0.0,True
297_74016,2015-04-21T12:40:06.891000Z,22.93837048712203,0.02,52.0,0.12,-0.516379395715103,True
297_74018,2015-04-21T12:43:16.324000Z,-66.79994708568898,0.05,49.0,0.105,0.0,True
297_74019,2015-04-21T12:44:02.841000Z,80.61043661397576,0.17,58.0,0.055,0.7920274172980742,True
297_74020,2015-04-21T12:44:24.039000Z,-64.21012744454617,0.05,51.0,0.02,0.0110486911085943,True
297_74021,2015-04-21T12:47:18.773000Z,-69.86532927363083,0.03,15.0,0.005,0.9685730319472645,True
297_74023,2015-04-21T12:52:36.030000Z,-67.55930937318641,0.02,8.0,0.005,-0.516379395715103,True
297_74024,2015-04-21T12:53:37.569000Z,-80.45722235578137,0.03,7.0,0.005,0.9685730319472645,True
297_74025,2015-04-21T13:04:41.660000Z,-78.69462402988933,0.03,8.0,0.005,0.9685730319472645,True
297_74026,2015-04-21T13:12:35.776000Z,33.18384934353651,0.26,9.0,0.005,-0.2281204199782867,True
297_74027,2015-04-21T13:15:23.508000Z,8.651705037685929,0.27,5.0,0.005,0.76221183823297,True
297_74030,2015-04-21T13:17:45.613000Z,-55.695420584565454,0.02,15.0,0.01,0.0,True
297_74031,2015-04-21T13:19:37.450000Z,-84.35138179029286,0.04,14.0,0.005,-0.5443089632353362,True
297_74032,2015-04-21T13:20:05.659000Z,-56.472135791584606,0.02,14.0,0.005,0.9057190958417937,True
297_74033,2015-04-21T13:23:52.315000Z,-72.32360964494694,0.03,54.0,0.1,0.9685730319472645,True
297_74035,2015-04-21T13:31:30.483000Z,-80.94981617699165,0.05,13.0,0.005,1.0,True
