event_id,waveform_file,station,origin_time,datetime,s_arrival_time,p_arrival_time,latitude,longitude,depth,back_azimuth,snr_horizontal,rectilinearity_jurkevics,incidence_eigenvalue_jurkevics,magnitude
78917,passing_waveforms_data_mldd_axec3/waveforms/event_2015-04-20T00:01:20.492000Z.mseed,AXEC3,2015-04-20T00:01:20.492000Z,2015-04-20T00:01:20.492000Z,1.28,0.68,45.94818,-129.99307,0.428,320.69936121756416,2.3713513142150187,0.9089708273669275,13.787632416374748,0.1
78918,passing_waveforms_data_mldd_axec3/waveforms/event_2015-04-20T00:01:42.087000Z.mseed,AXEC3,2015-04-20T00:01:42.087000Z,2015-04-20T00:01:42.087000Z,1.59,0.85,45.93815,-130.01887,1.265,274.94106515339934,14.740882882077024,0.975129251908219,10.84286719240746,0.1
78919,passing_waveforms_data_mldd_axec3/waveforms/event_2015-04-20T00:01:56.929000Z.mseed,AXEC3,2015-04-20T00:01:56.929000Z,2015-04-20T00:01:56.929000Z,1.62,0.87,45.9379,-130.01926,1.306,274.39962598341714,12.640936717177631,0.9651204890521343,7.161448483792647,0.2
78920,passing_waveforms_data_mldd_axec3/waveforms/event_2015-04-20T00:02:38.398000Z.mseed,AXEC3,2015-04-20T00:02:38.398000Z,2015-04-20T00:02:38.398000Z,1.61,0.87,45.93429,-130.01886,1.241,267.10086779544486,5.778006971869935,0.8314180627734707,19.23029090918455,0.1
78921,passing_waveforms_data_mldd_axec3/waveforms/event_2015-04-20T00:04:13.769999Z.mseed,AXEC3,2015-04-20T00:04:13.769999Z,2015-04-20T00:04:13.769999Z,1.52,0.79,45.93812,-130.0189,1.303,274.87729566121374,10.991291146991781,0.8450475095963637,23.633515012991534,0.1
78924,passing_waveforms_data_mldd_axec3/waveforms/event_2015-04-20T00:05:16.736999Z.mseed,AXEC3,2015-04-20T00:05:16.736999Z,2015-04-20T00:05:16.736999Z,1.61,0.89,45.93847,-130.01788,1.173,275.7093858237053,8.237579724461243,0.9467752602125697,16.622486436015464,-0.2
78926,passing_waveforms_data_mldd_axec3/waveforms/event_2015-04-20T00:05:48.947000Z.mseed,AXEC3,2015-04-20T00:05:48.947000Z,2015-04-20T00:05:48.947000Z,1.57,0.85,45.93824,-130.01875,1.263,275.13614705647973,10.740947671903282,0.8104250127226509,19.00013712986534,-0.0
78928,passing_waveforms_data_mldd_axec3/waveforms/event_2015-04-20T00:09:08.766999Z.mseed,AXEC3,2015-04-20T00:09:08.766999Z,2015-04-20T00:09:08.766999Z,1.66,0.92,45.95009,-129.9972,0.179,317.77125515395664,2.2174760727048923,0.7912598571521587,19.537113536334687,0.2
78930,passing_waveforms_data_mldd_axec3/waveforms/event_2015-04-20T00:12:08.244999Z.mseed,AXEC3,2015-04-20T00:12:08.244999Z,2015-04-20T00:12:08.244999Z,1.52,0.79,45.93835,-130.01789,1.287,275.45974995253505,12.270853943175698,0.9240692406925154,10.96678054317932,-0.2
78933,passing_waveforms_data_mldd_axec3/waveforms/event_2015-04-20T00:15:11.816000Z.mseed,AXEC3,2015-04-20T00:15:11.816000Z,2015-04-20T00:15:11.816000Z,1.52,0.79,45.93835,-130.01876,1.232,275.35803325432397,8.329952586730057,0.7266278224075027,23.588403246921825,-0.1
78934,passing_waveforms_data_mldd_axec3/waveforms/event_2015-04-20T00:15:23.620999Z.mseed,AXEC3,2015-04-20T00:15:23.620999Z,2015-04-20T00:15:23.620999Z,1.6,0.87,45.93801,-130.01972,1.336,274.5770250759962,12.200592539239459,0.8253361647920324,4.142859652967964,0.2
78935,passing_waveforms_data_mldd_axec3/waveforms/event_2015-04-20T00:15:32.656999Z.mseed,AXEC3,2015-04-20T00:15:32.656999Z,2015-04-20T00:15:32.656999Z,1.5,0.87,45.93881,-130.01862,1.203,276.3081489757932,6.196588198705291,0.9702048144244172,20.872279820439484,0.1
