event_id,waveform_file,station,datetime,s_arrival_time,p_arrival_time,latitude,longitude,depth,back_azimuth,magnitude,snr_horizontal,rectilinearity_jurkevics,incidence_p_jurkevics,incidence_eigenvalue_s,incidence_pykonal_s
26,waveforms/event_2015-01-22T13-28-40.810000Z.mseed,AXAS2,2015-01-22T13:28:40.810000Z,0.62,0.36,45.942528,-130.014069,0.538,0.8702448720484597,0.0,3.2853013216740976,0.9637526024997299,16.995947603147705,55.35855112487144,14.780279936189967
27,waveforms/event_2015-01-22T13-41-44.199000Z.mseed,AXAS2,2015-01-22T13:41:44.199000Z,1.341,0.831,45.9506,-129.996536,0.443,36.779976124805316,0.0,3.7997801674263156,0.9366646909003987,3.989476758391946,25.692359993507914,10.314275951308026
28,waveforms/event_2015-01-22T14-12-53.184000Z.mseed,AXAS2,2015-01-22T14:12:53.184000Z,0.686,0.406,45.943642,-130.018356,0.865,343.98960048144465,0.0,3.2855222823792074,0.9329379550045646,7.3558846016702955,53.26474076524103,13.013507951139662
29,waveforms/event_2015-01-22T14-35-25.958000Z.mseed,AXAS2,2015-01-22T14:35:25.958000Z,0.722,0.432,45.943558,-130.019745,0.85,338.81197074628864,0.0,3.225683771268331,0.9533028617453032,7.908676679931419,49.653524774113464,14.001399919786316
30,waveforms/event_2015-01-22T16-02-31.040000Z.mseed,AXAS2,2015-01-22T16:02:31.040000Z,0.64,0.37,45.942757,-130.014023,0.555,1.0712336423483464,0.0,4.4174453964623375,0.9548495792262214,16.832864474909663,38.49416285482553,14.491986933354084
31,waveforms/event_2015-01-22T16-37-26.080000Z.mseed,AXAS2,2015-01-22T16:37:26.080000Z,0.65,0.38,45.942966,-130.014923,0.57,357.1561002469668,0.0,4.872639116302402,0.9731496702758969,10.001374802206868,38.7985671125583,14.392596003132107
32,waveforms/event_2015-01-22T16-55-54.165000Z.mseed,AXAS2,2015-01-22T16:55:54.165000Z,0.675,0.365,45.940357,-130.011124,0.18,18.223930302817095,0.0,2.1151956000946104,0.8992380809415488,14.180716926470511,44.81412606351479,20.913485737659858
33,waveforms/event_2015-01-22T17-26-39.320000Z.mseed,AXAS2,2015-01-22T17:26:39.320000Z,0.59,0.33,45.941761,-130.014267,0.537,359.8934424852214,0.0,3.2630219361501682,0.9371883871359363,16.762998641416846,12.990106616834579,13.193584543922457
34,waveforms/event_2015-01-22T17-50-09.038000Z.mseed,AXAS2,2015-01-22T17:50:09.038000Z,0.502,0.272,45.940098,-130.010468,0.466,22.551532408815234,0.0,3.937504248750877,0.9628733196576379,15.026237411669994,29.434559221270693,14.163451880469232
35,waveforms/event_2015-01-22T18-09-43.480000Z.mseed,AXAS2,2015-01-22T18:09:43.480000Z,0.57,0.31,45.941326,-130.013092,0.491,6.045992776682098,0.0,3.612553777490705,0.9490754501790438,15.077016154494943,18.023036912444024,15.569336096079077
36,waveforms/event_2015-01-22T20-29-11.226000Z.mseed,AXAS2,2015-01-22T20:29:11.226000Z,0.564,0.304,45.934238,-130.020599,1.005,276.6233445942709,0.0,3.8513164786191414,0.9615484843554541,7.937482059889454,29.58806258507421,7.5136950715852535
37,waveforms/event_2015-01-22T21-19-26.120000Z.mseed,AXAS2,2015-01-22T21:19:26.120000Z,0.56,0.32,45.941349,-130.014038,0.531,1.0557473561360382,0.0,2.9949103391318492,0.8784439238813265,25.167323348665075,23.433813874565093,15.225976118360865
38,waveforms/event_2015-01-22T21-45-42.629000Z.mseed,AXAS2,2015-01-22T21:45:42.629000Z,0.581,0.351,45.934986,-130.019379,1.285,289.000126423207,0.0,3.943726200017881,0.941662216116525,8.429706770852444,22.652532818407185,9.991623254044777
39,waveforms/event_2015-01-22T23-13-29.640000Z.mseed,AXAS2,2015-01-22T23:13:29.640000Z,0.53,0.3,45.94051,-130.010437,0.425,21.49355042924404,0.0,5.364754876655022,0.9378838095833761,16.14488510655401,28.245718283083118,11.14865804233193
40,waveforms/event_2015-01-22T23-22-32.518000Z.mseed,AXAS2,2015-01-22T23:22:32.518000Z,0.572,0.332,45.941387,-130.011093,0.418,16.12723700015667,0.0,5.019588455513143,0.9156108093281972,16.183182765211853,37.27675125786697,9.160605262534103
41,waveforms/event_2015-01-23T01-10-19.624000Z.mseed,AXAS2,2015-01-23T01:10:19.624000Z,0.606,0.286,45.941048,-130.018494,0.752,337.88785343788777,0.0,3.478734579297159,0.8147390164799766,75.18899459871483,31.001719453075506,14.420462632499698
42,waveforms/event_2015-01-23T01-13-24.700000Z.mseed,AXAS2,2015-01-23T01:13:24.700000Z,0.59,0.36,45.942135,-130.012573,0.474,7.9865057611676065,0.0,2.38842148715372,0.9646248715851775,12.171351451284956,47.20036953550757,15.361286613780534
43,waveforms/event_2015-01-23T01-37-49.416000Z.mseed,AXAS2,2015-01-23T01:37:49.416000Z,0.644,0.384,45.939896,-130.020294,1.098,325.529426633592,0.0,5.133145717108958,0.961578790340935,16.595198804582978,52.68254439432637,13.938908228411577
44,waveforms/event_2015-01-23T01-45-54.151000Z.mseed,AXAS2,2015-01-23T01:45:54.151000Z,0.579,0.339,45.941219,-130.012207,0.456,10.782550676742517,0.0,3.2511786715771733,0.980744268893513,16.75412855266217,17.669611226111368,15.846993381131828
46,waveforms/event_2015-01-23T02-11-35.791000Z.mseed,AXAS2,2015-01-23T02:11:35.791000Z,1.569,0.869,45.949821,-129.997528,0.11,36.48806267197518,0.0,4.841644103772355,0.9731005489370367,10.766652832595808,21.714316530790455,10.633424803430541
47,waveforms/event_2015-01-23T02-35-11.520000Z.mseed,AXAS2,2015-01-23T02:35:11.520000Z,0.58,0.3,45.938828,-130.007339,0.074,43.730274572070826,0.0,4.733357602669237,0.9604896747937014,17.66566457015625,18.750596690759,20.15141027655571
48,waveforms/event_2015-01-23T02-52-54.330000Z.mseed,AXAS2,2015-01-23T02:52:54.330000Z,0.76,0.48,45.945068,-130.020416,0.771,339.4236793192813,0.0,2.508498802258126,0.9429767974688016,13.428488432458224,67.8358967411922,12.772902260018164
49,waveforms/event_2015-01-23T03-02-11.799000Z.mseed,AXAS2,2015-01-23T03:02:11.799000Z,0.611,0.071,45.928379,-130.007431,1.184,139.92517657614343,0.0,3.696369160244024,0.9290843272195373,8.490041785115945,3.5096771762637933,6.590558082168995
50,waveforms/event_2015-01-23T03-02-32.937000Z.mseed,AXAS2,2015-01-23T03:02:32.937000Z,0.593,0.393,45.929092,-130.007034,1.206,134.22048271651283,0.0,3.2639562382274705,0.9783362166245492,5.3083041951724335,2.0598168545012667,8.373041904915642
52,waveforms/event_2015-01-23T03-44-57.671000Z.mseed,AXAS2,2015-01-23T03:44:57.671000Z,0.609,0.349,45.941929,-130.016846,0.628,347.5149542783654,0.0,4.8101818154634906,0.9648964649786249,20.126657132842542,34.94976064480062,13.818679399002733
53,waveforms/event_2015-01-23T03-45-48.540000Z.mseed,AXAS2,2015-01-23T03:45:48.540000Z,0.6,0.37,45.941952,-130.016418,0.608,349.5484556610045,0.0,3.666660956895374,0.7301957808823879,19.31174712568573,48.70449161161992,13.182788459955527
54,waveforms/event_2015-01-23T03-46-15.957000Z.mseed,AXAS2,2015-01-23T03:46:15.957000Z,0.633,0.363,45.942963,-130.014664,0.555,358.27794215908017,0.0,3.4497225472197233,0.9592506586276706,9.166494104241814,35.04842882307366,14.21143341470845
56,waveforms/event_2015-01-23T04-07-07.558000Z.mseed,AXAS2,2015-01-23T04:07:07.558000Z,2.102,0.992,45.966454,-129.987228,0.296,30.553888592216815,0.0,2.0122589159114703,0.9258788635394266,8.354597139684106,52.455385901227466,10.601008284708191
57,waveforms/event_2015-01-23T04-15-56.341000Z.mseed,AXAS2,2015-01-23T04:15:56.341000Z,1.359,0.789,45.950447,-129.996597,0.395,36.93430018112172,0.0,5.826230876189749,0.948575922186675,5.577836151447007,23.293654377539262,10.231383540574043
58,waveforms/event_2015-01-23T06-24-11.656000Z.mseed,AXAS2,2015-01-23T06:24:11.656000Z,0.504,0.274,45.939911,-130.010208,0.463,24.582103881075753,0.0,5.087605236647255,0.957788811772372,18.392283345071405,35.3321847868409,11.050622085408348
59,waveforms/event_2015-01-23T06-56-22.764000Z.mseed,AXAS2,2015-01-23T06:56:22.764000Z,2.056,1.106,45.974113,-130.001282,1.089,13.219935043570644,0.0,2.3157245067731584,0.9056063265570478,11.621755393485625,77.036126625891,9.448084598856601
60,waveforms/event_2015-01-23T07-24-57.185000Z.mseed,AXAS2,2015-01-23T07:24:57.185000Z,0.615,0.345,45.941959,-130.01561,0.607,353.39832907220875,0.0,2.61101895749391,0.9704087081739101,6.887598515161556,50.42030499420799,14.068844901561619
61,waveforms/event_2015-01-23T07-25-12.381000Z.mseed,AXAS2,2015-01-23T07:25:12.381000Z,0.609,0.369,45.941978,-130.016144,0.637,350.87296489866355,0.0,3.070580046059611,0.9737045974916341,14.759169339176903,34.03730241508348,13.89097270035485
62,waveforms/event_2015-01-23T08-04-00.009000Z.mseed,AXAS2,2015-01-23T08:04:00.009000Z,0.621,0.361,45.940716,-130.019211,0.949,333.5550567778294,0.0,4.293006869833317,0.9793821596863931,20.93208276662495,55.012564425971405,25.313781487512998
63,waveforms/event_2015-01-23T08-23-02.875000Z.mseed,AXAS2,2015-01-23T08:23:02.875000Z,0.685,0.415,45.943218,-130.014923,0.539,357.25117164453656,0.0,2.773166759871481,0.9324085597732978,18.434672819853233,36.45854716066516,11.656004756452099
64,waveforms/event_2015-01-23T09-00-51.836000Z.mseed,AXAS2,2015-01-23T09:00:51.836000Z,1.564,0.904,45.956657,-129.998138,0.454,26.667554493120782,0.0,2.4410935069803017,0.9521781501705882,20.912324514194765,23.869912592278062,12.820231095169095
66,waveforms/event_2015-01-23T10-21-58.573000Z.mseed,AXAS2,2015-01-23T10:21:58.573000Z,1.227,0.737,45.928112,-129.978348,1.258,103.49414095188826,0.0,3.3806419234948413,0.982769715551935,6.185020207641852,34.306163014457915,6.135451510864136
67,waveforms/event_2015-01-23T15-01-54.609000Z.mseed,AXAS2,2015-01-23T15:01:54.609000Z,0.581,0.351,45.93689,-130.019684,1.191,309.41805384635234,0.0,5.465335691575048,0.969913381687603,21.575526571025357,27.902937744896743,9.351024023479043
68,waveforms/event_2015-01-23T15-24-15.289000Z.mseed,AXAS2,2015-01-23T15:24:15.289000Z,0.651,0.391,45.942478,-130.016281,0.562,350.8174253340647,0.0,3.6538933670670426,0.8854784766466441,26.68342634750509,35.37293090480122,13.988173689652422
69,waveforms/event_2015-01-23T17-18-00.160000Z.mseed,AXAS2,2015-01-23T17:18:00.160000Z,1.38,0.8,45.948887,-129.994873,0.381,42.305831764109534,0.0,2.24687881112861,0.8941762944443349,9.821373455313154,18.074573459779803,11.760418374906193
70,waveforms/event_2015-01-23T17-18-17.591000Z.mseed,AXAS2,2015-01-23T17:18:17.591000Z,0.609,0.359,45.941566,-130.013641,0.565,3.080887585592393,0.0,3.3276822246513937,0.93614403036117,7.655607037539093,27.58344599032557,12.473808288412696
72,waveforms/event_2015-01-23T17-37-52.440000Z.mseed,AXAS2,2015-01-23T17:37:52.440000Z,0.7,0.42,45.94315,-130.018753,0.808,341.6398757065552,0.0,3.982223544922747,0.9558781186554713,16.890125398732344,52.487430864776385,12.300254881958201
73,waveforms/event_2015-01-23T17-38-32.120000Z.mseed,AXAS2,2015-01-23T17:38:32.120000Z,0.71,0.43,45.942974,-130.02066,0.963,334.2911970510818,0.0,5.373318282293609,0.9751749354815911,10.230930888553123,47.854819041540395,11.036120207731654
74,waveforms/event_2015-01-23T18-54-28.887000Z.mseed,AXAS2,2015-01-23T18:54:28.887000Z,0.553,0.323,45.941601,-130.014938,0.549,356.4591560442528,0.0,4.074251146676886,0.9266310656070857,20.68226180097211,47.775140648688655,15.084244742004286
75,waveforms/event_2015-01-23T18-55-39.538000Z.mseed,AXAS2,2015-01-23T18:55:39.538000Z,0.942,0.522,45.946293,-130.011856,0.151,7.853951406932026,0.0,5.498190015006066,0.9528464942549999,12.102875471601768,21.64459380593901,15.182747447100336
76,waveforms/event_2015-01-23T18-58-32.245000Z.mseed,AXAS2,2015-01-23T18:58:32.245000Z,0.665,0.385,45.933277,-130.025208,1.156,267.0931818803432,0.0,2.747861804205853,0.9496796427805572,11.105734594849007,36.542931177442,8.004981470650089
77,waveforms/event_2015-01-23T19-13-16.440000Z.mseed,AXAS2,2015-01-23T19:13:16.440000Z,0.7,0.4,45.943653,-130.016495,0.717,351.1330475733214,0.0,3.5513341788918944,0.9649181882465296,11.858948422017985,43.326772691836986,13.025192945427726
78,waveforms/event_2015-01-23T19-15-17.960000Z.mseed,AXAS2,2015-01-23T19:15:17.960000Z,0.69,0.42,45.943474,-130.014435,0.574,359.3491412259019,0.0,2.8818689003246885,0.949004230272774,19.817965799051983,39.760382894372135,13.947460452451752
79,waveforms/event_2015-01-23T19-15-26.000000Z.mseed,AXAS2,2015-01-23T19:15:26.000000Z,0.71,0.43,45.943439,-130.013214,0.482,4.386499249563954,0.0,3.8853967167042174,0.9445216222806321,17.96627238388578,45.32842325365682,14.789718229478376
81,waveforms/event_2015-01-23T19-46-09.771000Z.mseed,AXAS2,2015-01-23T19:46:09.771000Z,0.689,0.419,45.943111,-130.020432,1.094,335.41925618396544,0.0,4.4350266393781625,0.952435628629827,8.504765530283459,61.54772538940941,10.933391497151428
82,waveforms/event_2015-01-24T00-05-19.773000Z.mseed,AXAS2,2015-01-24T00:05:19.773000Z,0.697,0.407,45.943237,-130.017853,0.81,345.26932213313154,0.0,2.9097354726550764,0.9671893556599543,12.686233649128475,44.04482164527488,13.301978214696604
83,waveforms/event_2015-01-24T00-38-36.527000Z.mseed,AXAS2,2015-01-24T00:38:36.527000Z,1.963,1.033,45.97208,-130.002655,1.175,12.495692793159094,0.0,5.03255368817297,0.9974589542234521,8.290818819627832,32.322153874755394,9.326708634813333
84,waveforms/event_2015-01-24T01-23-28.494000Z.mseed,AXAS2,2015-01-24T01:23:28.494000Z,0.586,0.326,45.941334,-130.01091,0.403,17.12401289069453,0.0,3.842554800437245,0.9395710624821165,23.38051384883671,49.04285070323792,16.171245401510745
85,waveforms/event_2015-01-24T02-21-41.701000Z.mseed,AXAS2,2015-01-24T02:21:41.701000Z,0.589,0.349,45.942081,-130.012878,0.469,6.585586271724935,0.0,3.7690272495056636,0.9109913636152865,13.544526914360144,14.947935219635498,14.143638246518766
86,waveforms/event_2015-01-24T02-35-28.741000Z.mseed,AXAS2,2015-01-24T02:35:28.741000Z,2.109,1.129,45.976723,-130.004761,1.369,9.348795128556944,0.0,2.846037026829518,0.9067099515899305,7.587252568257604,35.516600760189654,9.778315213356867
87,waveforms/event_2015-01-24T03-46-45.999000Z.mseed,AXAS2,2015-01-24T03:46:45.999000Z,1.521,0.831,45.959911,-129.995987,1.567,26.519539152422922,0.0,2.7417515347991714,0.9497259931686425,0.7538631411569322,15.228017514834663,12.00126854921049
88,waveforms/event_2015-01-24T03-51-04.446000Z.mseed,AXAS2,2015-01-24T03:51:04.446000Z,0.654,0.384,45.943306,-130.014465,0.516,359.1991729346229,0.0,4.032405763658912,0.9716509886255966,13.176494974916425,78.34735923466101,13.676824910492194
89,waveforms/event_2015-01-24T04-00-08.473000Z.mseed,AXAS2,2015-01-24T04:00:08.473000Z,0.627,0.377,45.940098,-130.02034,1.091,326.2024765076783,0.0,3.789240028556933,0.9650898164960588,14.520828902703416,31.768026414958776,11.384767613033974
91,waveforms/event_2015-01-24T04-24-17.225000Z.mseed,AXAS2,2015-01-24T04:24:17.225000Z,2.215,1.175,45.976345,-129.993912,1.418,19.022356036418913,0.0,2.484417778557503,0.981472396604226,3.2942724163049353,32.071429709230074,9.102101765576261
92,waveforms/event_2015-01-24T04-26-55.197000Z.mseed,AXAS2,2015-01-24T04:26:55.197000Z,1.533,0.843,45.961071,-129.995834,1.503,25.7419558202443,0.0,2.780802486671201,0.8955936693586563,34.21194954046454,46.33547561015538,9.246268882186811
100,waveforms/event_2015-01-24T05-09-14.115000Z.mseed,AXAS2,2015-01-24T05:09:14.115000Z,1.325,0.765,45.946899,-129.991898,0.468,50.43643357893146,0.0,3.694024220689256,0.9663158195501765,7.131012501788954,52.927476837036274,10.047720265684577
101,waveforms/event_2015-01-24T05-22-34.347000Z.mseed,AXAS2,2015-01-24T05:22:34.347000Z,0.703,0.433,45.942852,-130.021118,1.036,332.4004822283442,0.0,5.5247912358626605,0.9590921205338127,11.819147968376475,46.190777951995514,40.9004618547562
104,waveforms/event_2015-01-24T05-29-20.139000Z.mseed,AXAS2,2015-01-24T05:29:20.139000Z,1.251,0.801,45.942883,-129.987564,0.457,64.51196570840683,0.0,2.4125982907010073,0.9460667101538807,9.144306048009312,6.401113409062774,7.74425779213736
106,waveforms/event_2015-01-24T06-09-38.392000Z.mseed,AXAS2,2015-01-24T06:09:38.392000Z,0.608,0.348,45.941391,-130.013245,0.564,5.204197363824051,0.0,3.3072238883902063,0.890949891507822,18.412283997481453,28.56427933014011,14.537122909799292
107,waveforms/event_2015-01-24T06-39-07.760000Z.mseed,AXAS2,2015-01-24T06:39:07.760000Z,0.46,0.27,45.939621,-130.011429,0.418,18.39504138179906,0.0,3.160019886680735,0.9765816096685794,11.4161071088685,19.900774334172553,7.053657716095439
108,waveforms/event_2015-01-24T06-51-41.312000Z.mseed,AXAS2,2015-01-24T06:51:41.312000Z,0.658,0.378,45.943027,-130.013077,0.504,5.137363803348691,0.0,2.8915088873754606,0.9391133958623092,12.850662251660951,46.34427026843086,14.786027454756352
109,waveforms/event_2015-01-24T07-22-04.165000Z.mseed,AXAS2,2015-01-24T07:22:04.165000Z,0.665,0.395,45.943405,-130.014557,0.563,358.8335554780526,0.0,2.8843953020986532,0.9447980399016421,11.796459743731953,36.32520078253512,14.171748986153998
110,waveforms/event_2015-01-24T07-27-21.864000Z.mseed,AXAS2,2015-01-24T07:27:21.864000Z,0.636,0.366,45.943237,-130.018143,0.775,344.13826158119184,0.0,4.5422602144399224,0.9489517220662602,11.76343529855754,10.507720696422544,13.968600404546898
113,waveforms/event_2015-01-24T09-06-37.895000Z.mseed,AXAS2,2015-01-24T09:06:37.895000Z,0.635,0.375,45.940292,-130.02066,1.117,325.6706706643705,0.0,2.7647319690446177,0.9731116127188348,17.73459974287147,51.217615788346606,10.607936773379553
114,waveforms/event_2015-01-24T09-12-46.578000Z.mseed,AXAS2,2015-01-24T09:12:46.578000Z,0.652,0.372,45.942741,-130.015976,0.609,352.4284488728143,0.0,5.271266859358237,0.9664093565851298,6.682886832818236,30.896575157222593,14.02306697963138
115,waveforms/event_2015-01-24T10-09-01.599000Z.mseed,AXAS2,2015-01-24T10:09:01.599000Z,0.641,0.361,45.942829,-130.01416,0.515,0.4640182536278843,0.0,4.353273592043597,0.9207968207170321,19.44425778627493,37.26522438187122,14.95515342974541
116,waveforms/event_2015-01-24T10-14-47.079000Z.mseed,AXAS2,2015-01-24T10:14:47.079000Z,1.501,0.871,45.961086,-129.998413,1.345,22.554645229675188,0.0,2.454614580910689,0.796628028650345,2.1704669405073584,35.3256946111738,9.830244577956352
117,waveforms/event_2015-01-24T10-38-30.100000Z.mseed,AXAS2,2015-01-24T10:38:30.100000Z,0.73,0.43,45.943577,-130.019775,0.959,338.7452133055332,0.0,3.145485751795432,0.9267207085943584,8.881933078588663,44.27184573264651,12.363893406938963
118,waveforms/event_2015-01-24T10-48-29.585000Z.mseed,AXAS2,2015-01-24T10:48:29.585000Z,3.545,2.385,45.956078,-130.002502,0.092,20.66000009224591,0.0,2.490370502936506,0.7850738779810934,45.21891705763285,49.79568311409935,12.000933077857388
121,waveforms/event_2015-01-24T12-01-16.591000Z.mseed,AXAS2,2015-01-24T12:01:16.591000Z,0.529,0.289,45.9408,-130.012238,0.474,11.198185456683731,0.0,4.266137520397977,0.905168970050636,11.770641013917244,29.393690776952276,15.520090058778871
122,waveforms/event_2015-01-24T13-08-45.077000Z.mseed,AXAS2,2015-01-24T13:08:45.077000Z,0.593,0.353,45.938606,-130.019363,1.132,323.5200407683101,0.0,4.814423285509289,0.9671410753371866,17.81612889148501,53.14187240367169,8.772203050165908
124,waveforms/event_2015-01-24T13-43-56.746000Z.mseed,AXAS2,2015-01-24T13:43:56.746000Z,0.534,0.314,45.938824,-130.018326,0.899,330.47028400592313,0.0,4.401260104701825,0.9634226378104835,13.796275050492312,40.970668558032095,11.317210815363214
125,waveforms/event_2015-01-24T14-27-31.058000Z.mseed,AXAS2,2015-01-24T14:27:31.058000Z,0.492,0.272,45.940132,-130.011887,0.49,14.36977141860659,0.0,4.633975851058182,0.9809291139662305,12.149673148202595,22.227459542009562,10.615280048517414
126,waveforms/event_2015-01-24T14-34-07.888000Z.mseed,AXAS2,2015-01-24T14:34:07.888000Z,0.572,0.332,45.940807,-130.016205,0.629,348.9405982513639,0.0,7.008682853571601,0.9688724758430927,13.506860718920294,16.379157084151338,13.715956712789103
128,waveforms/event_2015-01-24T16-32-00.758000Z.mseed,AXAS2,2015-01-24T16:32:00.758000Z,1.322,0.762,45.946774,-129.991776,0.477,50.86110496911454,0.0,3.030249816763831,0.9797325426713673,5.438051651189121,63.09140130028666,11.351853460360749
129,waveforms/event_2015-01-24T17-03-31.300000Z.mseed,AXAS2,2015-01-24T17:03:31.300000Z,0.69,0.4,45.942677,-130.019592,0.925,337.45347521054657,0.0,3.355553540521484,0.8353132606043486,29.325512951483006,47.44070245189211,11.952280768942273
