event_id,waveform_file,station,origin_time,datetime,s_arrival_time,p_arrival_time,latitude,longitude,depth,back_azimuth,snr_horizontal,rectilinearity_jurkevics,incidence_eigenvalue_jurkevics,magnitude
81151,passing_waveforms_data_nonlinloc_axec2/waveforms/event_2015-04-14T00:01:01.585554Z.mseed,AXEC2,2015-04-14T00:01:01.585554Z,2015-04-14T00:01:01.585554Z,1.569446,0.779446,45.955379,-129.999845,0.40625,311.5568346333233,2.367575147045143,0.775439017332694,12.343154064073403,0.0
81152,passing_waveforms_data_nonlinloc_axec2/waveforms/event_2015-04-14T00:01:28.758609Z.mseed,AXEC2,2015-04-14T00:01:28.758609Z,2015-04-14T00:01:28.758609Z,1.186391,0.596391,45.95037,-129.99265,0.3875,309.84143572325365,4.450628170718689,0.9103451037058211,6.7209157157704285,0.0
81154,passing_waveforms_data_nonlinloc_axec2/waveforms/event_2015-04-14T00:02:23.485020Z.mseed,AXEC2,2015-04-14T00:02:23.485020Z,2015-04-14T00:02:23.485020Z,1.08498,0.55498,45.948607,-129.993566,0.64375,303.654765630096,3.4606456029790436,0.9288997826684288,7.645378374698058,0.0
81155,passing_waveforms_data_nonlinloc_axec2/waveforms/event_2015-04-14T00:02:49.408512Z.mseed,AXEC2,2015-04-14T00:02:49.408512Z,2015-04-14T00:02:49.408512Z,1.631488,0.946488,45.939012,-130.01712,0.58125,269.46819018959553,4.2982627858103495,0.7787503951867423,17.710995244353693,0.0
81156,passing_waveforms_data_nonlinloc_axec2/waveforms/event_2015-04-14T00:03:11.872849Z.mseed,AXEC2,2015-04-14T00:03:11.872849Z,2015-04-14T00:03:11.872849Z,1.297151,0.772151,45.95806,-129.984009,2.10625,339.53491769825905,2.100194428002685,0.8767515328960533,10.869195351277222,0.0
81157,passing_waveforms_data_nonlinloc_axec2/waveforms/event_2015-04-14T00:07:42.545484Z.mseed,AXEC2,2015-04-14T00:07:42.545484Z,2015-04-14T00:07:42.545484Z,0.774516,0.394516,45.941129,-129.987494,0.41875,279.3874161436528,4.522695151041351,0.9522135363224068,8.265265135906466,0.0
81160,passing_waveforms_data_nonlinloc_axec2/waveforms/event_2015-04-14T00:08:55.608854Z.mseed,AXEC2,2015-04-14T00:08:55.608854Z,2015-04-14T00:08:55.608854Z,1.866146,0.931146,45.972028,-129.995551,1.70625,335.5886194565568,3.2258401191520143,0.9845964397533677,8.541348208989097,0.0
81161,passing_waveforms_data_nonlinloc_axec2/waveforms/event_2015-04-14T00:10:53.642941Z.mseed,AXEC2,2015-04-14T00:10:53.642941Z,2015-04-14T00:10:53.642941Z,0.922059,0.457059,45.945291,-129.989007,0.5125,298.6211965201045,3.5673192522171107,0.9632208448065007,8.140087533461498,0.0
81162,passing_waveforms_data_nonlinloc_axec2/waveforms/event_2015-04-14T00:12:11.050141Z.mseed,AXEC2,2015-04-14T00:12:11.050141Z,2015-04-14T00:12:11.050141Z,1.004859,0.539859,45.948325,-129.992349,0.48125,304.4827789189665,3.0943114338077082,0.9687994521757647,5.710670538512464,0.0
81163,passing_waveforms_data_nonlinloc_axec2/waveforms/event_2015-04-14T00:16:13.534035Z.mseed,AXEC2,2015-04-14T00:16:13.534035Z,2015-04-14T00:16:13.534035Z,1.060965,0.535965,45.949594,-129.991738,0.58125,309.1220962113068,6.155637938581609,0.9863689927762122,6.589364255399727,0.0
